A;RTSALEDATA;252;20230529 01:10;VALNET;;;;;;;;;;;;;;;;;;;
B;252;4485422;1;20230529 01:10;;;15001;OXLEY HWY;WALCHA;2354;419.113;H;20230202;20230316;4970976;;3;FARM;;;;0;AS930355
C;252;4485422;1;20230529 01:10;78/756503 12/859943 Enclosure Permit 329035;;;;;;;;;;;;;;;;;;
D;252;4485422;1;20230529 01:10;P;;;;;;;;;;;;;;;;;;
D;252;4485422;1;20230529 01:10;P;;;;;;;;;;;;;;;;;;
D;252;4485422;1;20230529 01:10;V;;;;;;;;;;;;;;;;;;
D;252;4485422;1;20230529 01:10;V;;;;;;;;;;;;;;;;;;
Z;8;1;1;4;;;;;;;;;;;;;;;;;;;
