A;RTSALEDATA;103;20230814 01:09;VALNET;;;;;;;;;;;;;;;;;;;
B;103;1160551;1;20230814 01:09;;;88;CASUARINA CRES;KANAHOOKA;2530;364.8;M;20230714;20230804;680000;C4;R;RESIDENCE;;PAH;;0;AT325081
C;103;1160551;1;20230814 01:09;88/285386;;;;;;;;;;;;;;;;;;
D;103;1160551;1;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1160551;1;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1158070;2;20230814 01:09;;;11;HUXLEY DR;HORSLEY;2530;703;M;20230710;20230807;790000;R2;R;RESIDENCE;;ABB;;0;AT329262
C;103;1158070;2;20230814 01:09;119/261622;;;;;;;;;;;;;;;;;;
D;103;1158070;2;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1158070;2;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1158070;2;20230814 01:09;V;;;;;;;;;;;;;;;;;;
D;103;1158070;2;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1171605;3;20230814 01:09;;;46;MORSE AVE;KANAHOOKA;2530;720.8;M;20230627;20230808;990000;R2;R;RESIDENCE;;AAY;;0;AT332934
C;103;1171605;3;20230814 01:09;94/216460;;;;;;;;;;;;;;;;;;
D;103;1171605;3;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1171605;3;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1171605;3;20230814 01:09;V;;;;;;;;;;;;;;;;;;
D;103;1171605;3;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1171761;4;20230814 01:09;;8;49;MOUNTAIN RD;AUSTINMER;2515;;;20230623;20230804;1020000;;R;RESIDENCE;8;;;0;AT326098
C;103;1171761;4;20230814 01:09;8/SP52746;;;;;;;;;;;;;;;;;;
D;103;1171761;4;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1171761;4;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1171761;4;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1161405;5;20230814 01:09;;;172;KEIRA ST;WOLLONGONG;2500;528.2;M;20230606;20230804;3875000;E2;3;COMMERCIAL;;ECE;;0;AT327743
C;103;1161405;5;20230814 01:09;2/564910;;;;;;;;;;;;;;;;;;
D;103;1161405;5;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1161405;5;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1161405;5;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1161405;5;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1164571;6;20230814 01:09;;;176;LAKELANDS DR;DAPTO;2530;588.1;M;20230731;20230804;475000;R2;R;RESIDENCE;;AAZ;;0;AT327954
C;103;1164571;6;20230814 01:09;416/218143;;;;;;;;;;;;;;;;;;
D;103;1164571;6;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1164571;6;20230814 01:09;V;;;;;;;;;;;;;;;;;;
D;103;1164571;6;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1170068;7;20230814 01:09;;;92;MEADOW ST;TARRAWANNA;2518;714.5;M;20230624;20230807;1230000;R2;R;RESIDENCE;;AAQ;;0;AT330362
C;103;1170068;7;20230814 01:09;3/210432;;;;;;;;;;;;;;;;;;
D;103;1170068;7;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1170068;7;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1170068;7;20230814 01:09;V;;;;;;;;;;;;;;;;;;
D;103;1170068;7;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1164778;8;20230814 01:09;;;85;LAKE HEIGHTS RD;LAKE HEIGHTS;2502;784.1;M;20230601;20230807;1260000;R2;R;RESIDENCE;;ABG;;0;AT330946
C;103;1164778;8;20230814 01:09;380/15174;;;;;;;;;;;;;;;;;;
D;103;1164778;8;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1164778;8;20230814 01:09;P;;;;;;;;;;;;;;;;;;
