A;RTSALEDATA;230;20230501 01:19;VALNET;;;;;;;;;;;;;;;;;;;
B;230;2847369;1;20230501 01:19;;;31 C;MAHER ST;EUSTON;2737;;;20230307;20230427;230000;;R;RESIDENCE;3;;;0;AT41547
C;230;2847369;1;20230501 01:19;3/SP67881;;;;;;;;;;;;;;;;;;
D;230;2847369;1;20230501 01:19;P;;;;;;;;;;;;;;;;;;
D;230;2847369;1;20230501 01:19;V;;;;;;;;;;;;;;;;;;
B;230;2605544;2;20230501 01:19;;;15;BRIDGE RD;EUSTON;2737;4721;M;20230326;20230426;750000;RU1;R;RESIDENCE;;RF1;;0;AT35105
C;230;2605544;2;20230501 01:19;93, 94/247922;;;;;;;;;;;;;;;;;;
D;230;2605544;2;20230501 01:19;P;;;;;;;;;;;;;;;;;;
D;230;2605544;2;20230501 01:19;P;;;;;;;;;;;;;;;;;;
D;230;2605544;2;20230501 01:19;V;;;;;;;;;;;;;;;;;;
D;230;2605544;2;20230501 01:19;V;;;;;;;;;;;;;;;;;;
Z;12;2;2;6;;;;;;;;;;;;;;;;;;;
