A;RTSALEDATA;187;20230911 01:06;VALNET;;;;;;;;;;;;;;;;;;;
B;187;3450055;1;20230911 01:06;;;13;BORONIA AVE;GUNNEDAH;2380;743;M;20230721;20230901;595000;R2;R;RESIDENCE;;AAS;;0;AT407728
C;187;3450055;1;20230911 01:06;112/1137786;;;;;;;;;;;;;;;;;;
D;187;3450055;1;20230911 01:06;P;;;;;;;;;;;;;;;;;;
D;187;3450055;1;20230911 01:06;P;;;;;;;;;;;;;;;;;;
D;187;3450055;1;20230911 01:06;V;;;;;;;;;;;;;;;;;;
B;187;3450063;2;20230911 01:06;;;13;TALLOWWOOD DR;GUNNEDAH;2380;756;M;20230817;20230901;555000;R2;R;RESIDENCE;;AAS;;0;AT405738
C;187;3450063;2;20230911 01:06;120/1137786;;;;;;;;;;;;;;;;;;
D;187;3450063;2;20230911 01:06;P;;;;;;;;;;;;;;;;;;
D;187;3450063;2;20230911 01:06;P;;;;;;;;;;;;;;;;;;
D;187;3450063;2;20230911 01:06;V;;;;;;;;;;;;;;;;;;
D;187;3450063;2;20230911 01:06;V;;;;;;;;;;;;;;;;;;
B;187;3462421;3;20230911 01:06;FROGMORE SOUTH;;214;ASHFORD RD;CARROLL;2340;350.4;H;20230505;20230630;34825245;RU1;3;FARM;;RBC;;0;AT225484
C;187;3462421;3;20230911 01:06;502/1047620 Licence 450863;;;;;;;;;;;;;;;;;;
D;187;3462421;3;20230911 01:06;P;;;;;;;;;;;;;;;;;;
D;187;3462421;3;20230911 01:06;V;;;;;;;;;;;;;;;;;;
B;187;3025399;4;20230911 01:06;WOODRIDGE;;392;BLACK JACK RD;GUNNEDAH;2380;11.98;H;20230721;20230901;930000;RU4;R;RESIDENCE;;RHF;;0;AT404898
C;187;3025399;4;20230911 01:06;22/869418;;;;;;;;;;;;;;;;;;
D;187;3025399;4;20230911 01:06;P;;;;;;;;;;;;;;;;;;
D;187;3025399;4;20230911 01:06;P;;;;;;;;;;;;;;;;;;
D;187;3025399;4;20230911 01:06;V;;;;;;;;;;;;;;;;;;
D;187;3025399;4;20230911 01:06;V;;;;;;;;;;;;;;;;;;
B;187;3527508;5;20230911 01:06;ORION;;112;ASHFORD RD;CARROLL;2340;445.39;H;20230505;20230630;34825245;RU1;3;FARM;;RBC;RWO;0;AT225484
C;187;3527508;5;20230911 01:06;1, 7, 8/228675 104/751010 1/1148312;;;;;;;;;;;;;;;;;;
D;187;3527508;5;20230911 01:06;P;;;;;;;;;;;;;;;;;;
D;187;3527508;5;20230911 01:06;V;;;;;;;;;;;;;;;;;;
B;187;1851825;6;20230911 01:06;;;3;STANLEY ST;GUNNEDAH;2380;809.4;M;20230725;20230905;415000;R2;R;RESIDENCE;;AAR;;0;AT412732
C;187;1851825;6;20230911 01:06;2/3/26930;;;;;;;;;;;;;;;;;;
D;187;1851825;6;20230911 01:06;P;;;;;;;;;;;;;;;;;;
D;187;1851825;6;20230911 01:06;V;;;;;;;;;;;;;;;;;;
B;187;1852542;7;20230911 01:06;;;52;EVANS RD;GUNNEDAH;2380;1.97;H;20230721;20230901;885000;R5;R;RESIDENCE;;RFA;;0;AT407723
C;187;1852542;7;20230911 01:06;102/777870;;;;;;;;;;;;;;;;;;
D;187;1852542;7;20230911 01:06;P;;;;;;;;;;;;;;;;;;
D;187;1852542;7;20230911 01:06;P;;;;;;;;;;;;;;;;;;
D;187;1852542;7;20230911 01:06;V;;;;;;;;;;;;;;;;;;
D;187;1852542;7;20230911 01:06;V;;;;;;;;;;;;;;;;;;
B;187;1853036;8;20230911 01:06;RUVIGNE;;385;RUVIGNE RD;GUNNEDAH;2380;1653.2;H;20230505;20230630;34825245;RU1;3;FARM;;RBC;RWO;0;AT225484
C;187;1853036;8;20230911 01:06;1, 2/68163 5, 6/113323 7, 8, 9, 10, 11, 12, 13, 14, 15/115222 1/166658;;;;;;;;;;;;;;;;;;
C;187;1853036;8;20230911 01:06; 9, 10, 13, 14, 18, 19, 48, 49, 50, 51, 66, 67, 68, 70, 111, 112, 113,;;;;;;;;;;;;;;;;;;
C;187;1853036;8;20230911 01:06; 114, 115, 160/751010 187/755503 1, 2, 3, 4, 5, 6, 7/1100557;;;;;;;;;;;;;;;;;;
D;187;1853036;8;20230911 01:06;P;;;;;;;;;;;;;;;;;;
D;187;1853036;8;20230911 01:06;V;;;;;;;;;;;;;;;;;;
B;187;1853038;9;20230911 01:06;COORIDOON;;213;ASHFORD RD;CARROLL;2340;225.4;H;20230505;20230630;34825245;RU1;3;FARM;;RBC;RWO;0;AT225484
C;187;1853038;9;20230911 01:06;20/751010;;;;;;;;;;;;;;;;;;
D;187;1853038;9;20230911 01:06;P;;;;;;;;;;;;;;;;;;
D;187;1853038;9;20230911 01:06;V;;;;;;;;;;;;;;;;;;
B;187;4000100;10;20230911 01:06;;;111;CONADILLY ST;GUNNEDAH;2380;1835;M;20230727;20230831;1300000;E1;3;COMMERCIAL;;ELC;;0;AT402193
C;187;4000100;10;20230911 01:06;1/1227492;;;;;;;;;;;;;;;;;;
D;187;4000100;10;20230911 01:06;P;;;;;;;;;;;;;;;;;;
D;187;4000100;10;20230911 01:06;V;;;;;;;;;;;;;;;;;;
Z;51;10;12;27;;;;;;;;;;;;;;;;;;;
