A;RTSALEDATA;272;20230710 01:15;VALNET;;;;;;;;;;;;;;;;;;;
B;272;2924623;1;20230710 01:15;;;20;PANNAMENA CRES;JERRABOMBERRA;2619;510;M;20230303;20230703;820000;R2;R;RESIDENCE;;DNK;;0;AT230848
C;272;2924623;1;20230710 01:15;708/1043164;;;;;;;;;;;;;;;;;;
D;272;2924623;1;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;2924623;1;20230710 01:15;V;;;;;;;;;;;;;;;;;;
B;272;3378451;2;20230710 01:15;;44;17;URIARRA RD;QUEANBEYAN;2620;;;20230530;20230706;357000;;R;RESIDENCE;44;;;0;AT243836
C;272;3378451;2;20230710 01:15;44/SP80325;;;;;;;;;;;;;;;;;;
D;272;3378451;2;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;3378451;2;20230710 01:15;V;;;;;;;;;;;;;;;;;;
D;272;3378451;2;20230710 01:15;V;;;;;;;;;;;;;;;;;;
B;272;4210597;3;20230710 01:15;;;33;COURTNEY ST;GOOGONG;2620;570;M;20230505;20230704;1255000;R1;R;RESIDENCE;;DGA;;0;AT237428
C;272;4210597;3;20230710 01:15;227/1250266;;;;;;;;;;;;;;;;;;
D;272;4210597;3;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;4210597;3;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;4210597;3;20230710 01:15;V;;;;;;;;;;;;;;;;;;
B;272;461486;4;20230710 01:15;;1;7;ALLUMBA ST;QUEANBEYAN WEST;2620;;;20230605;20230705;581000;;R;RESIDENCE;1;;;0;AT240307
C;272;461486;4;20230710 01:15;1/SP57954;;;;;;;;;;;;;;;;;;
D;272;461486;4;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;461486;4;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;461486;4;20230710 01:15;V;;;;;;;;;;;;;;;;;;
B;272;459444;5;20230710 01:15;;;5;GILLMAN PL;KARABAR;2620;600.7;M;20230608;20230630;775000;R2;R;RESIDENCE;;AHC;;0;AT227247
C;272;459444;5;20230710 01:15;18/225215;;;;;;;;;;;;;;;;;;
D;272;459444;5;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;459444;5;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;459444;5;20230710 01:15;V;;;;;;;;;;;;;;;;;;
B;272;462190;6;20230710 01:15;;;34;MCINTOSH ST;QUEANBEYAN;2620;696.7;M;20230608;20230705;187500;R2;R;RESIDENCE;;AND;;25;AT240808
C;272;462190;6;20230710 01:15;32/12658;;;;;;;;;;;;;;;;;;
D;272;462190;6;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;462190;6;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;462190;6;20230710 01:15;V;;;;;;;;;;;;;;;;;;
B;272;456841;7;20230710 01:15;;;136;COOMA ST;KARABAR;2620;604.1;M;20230606;20230630;710000;R2;R;RESIDENCE;;AFB;;0;AT224516
C;272;456841;7;20230710 01:15;166/246271;;;;;;;;;;;;;;;;;;
D;272;456841;7;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;456841;7;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;456841;7;20230710 01:15;V;;;;;;;;;;;;;;;;;;
B;272;459619;8;20230710 01:15;;;22;GLEBE AVE;QUEANBEYAN;2620;613.1;M;20230605;20230705;746100;R2;R;RESIDENCE;;AEA;;0;AT238900
C;272;459619;8;20230710 01:15;35/13963;;;;;;;;;;;;;;;;;;
D;272;459619;8;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;459619;8;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;459619;8;20230710 01:15;V;;;;;;;;;;;;;;;;;;
B;272;459691;9;20230710 01:15;;;3;GRANVILLE CL;GREENLEIGH;2620;5106;M;19670505;20230704;1420000;C4;R;RESIDENCE;;RRG;;0;AT234904
C;272;459691;9;20230710 01:15;101/705742;;;;;;;;;;;;;;;;;;
D;272;459691;9;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;459691;9;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;459691;9;20230710 01:15;V;;;;;;;;;;;;;;;;;;
D;272;459691;9;20230710 01:15;V;;;;;;;;;;;;;;;;;;
B;272;465421;10;20230710 01:15;;2;1;GERRARD PL;KARABAR;2620;;;20230630;20230630;600000;;R;RESIDENCE;2;;;0;AT228582
C;272;465421;10;20230710 01:15;2/SP30666;;;;;;;;;;;;;;;;;;
D;272;465421;10;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;465421;10;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;465421;10;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;465421;10;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;465421;10;20230710 01:15;V;;;;;;;;;;;;;;;;;;
B;272;460894;11;20230710 01:15;;;53;JACARANDA DR;JERRABOMBERRA;2619;879.8;M;20230515;20230630;1250000;R2;R;RESIDENCE;;DJJ;;0;AT229041
C;272;460894;11;20230710 01:15;530/805283;;;;;;;;;;;;;;;;;;
D;272;460894;11;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;460894;11;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;460894;11;20230710 01:15;V;;;;;;;;;;;;;;;;;;
D;272;460894;11;20230710 01:15;V;;;;;;;;;;;;;;;;;;
B;272;458270;12;20230710 01:15;;;156;DONALD RD;KARABAR;2620;600.7;M;20230605;20230704;619500;R2;R;RESIDENCE;;AFB;;0;AT235353
C;272;458270;12;20230710 01:15;508/242811;;;;;;;;;;;;;;;;;;
D;272;458270;12;20230710 01:15;P;;;;;;;;;;;;;;;;;;
D;272;458270;12;20230710 01:15;V;;;;;;;;;;;;;;;;;;
