A;RTSALEDATA;101;20230626 01:09;VALNET;;;;;;;;;;;;;;;;;;;
B;101;2893652;1;20230626 01:09;;2;5;GARLIES CL;VINCENTIA;2540;210.5;M;20230405;20230620;1175000;R1;R;RESIDENCE;;VFS;;0;AT190473
C;101;2893652;1;20230626 01:09;2/285720;;;;;;;;;;;;;;;;;;
D;101;2893652;1;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;2893652;1;20230626 01:09;V;;;;;;;;;;;;;;;;;;
D;101;2893652;1;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;2931976;2;20230626 01:09;;;37;HEWITT AVE;ST GEORGES BASIN;2540;720;M;20230505;20230622;915000;R2;R;RESIDENCE;;PLS;;0;AT196690
C;101;2931976;2;20230626 01:09;706/1044373;;;;;;;;;;;;;;;;;;
D;101;2931976;2;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;2931976;2;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;2931976;2;20230626 01:09;V;;;;;;;;;;;;;;;;;;
D;101;2931976;2;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;2931984;3;20230626 01:09;;;34;HEWITT AVE;SANCTUARY POINT;2540;640.2;M;20230517;20230621;820000;R2;R;RESIDENCE;;NNS;;0;AT194263
C;101;2931984;3;20230626 01:09;714/1044373;;;;;;;;;;;;;;;;;;
D;101;2931984;3;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;2931984;3;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;2931984;3;20230626 01:09;V;;;;;;;;;;;;;;;;;;
D;101;2931984;3;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;4203334;4;20230626 01:09;;;50;MORTIMER RD;FALLS CREEK;2540;17.87;H;20230504;20230621;1450000;R5;R;RESIDENCE;;LIS;;0;AT193696
C;101;4203334;4;20230626 01:09;39/1249476;;;;;;;;;;;;;;;;;;
D;101;4203334;4;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;4203334;4;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;4203334;4;20230626 01:09;V;;;;;;;;;;;;;;;;;;
D;101;4203334;4;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;3029395;5;20230626 01:09;;;77;GOLDEN WATTLE DR;ULLADULLA;2539;777.9;M;20230515;20230619;650000;R2;V;VACANT LAND;;YNS;;0;AT186617
C;101;3029395;5;20230626 01:09;713/1058529;;;;;;;;;;;;;;;;;;
D;101;3029395;5;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;3029395;5;20230626 01:09;V;;;;;;;;;;;;;;;;;;
D;101;3029395;5;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;3064169;6;20230626 01:09;;;11;WHITEWOOD ST;WORRIGEE;2540;630;M;20230509;20230620;750000;R2;R;RESIDENCE;;FUS;;0;AT190945
C;101;3064169;6;20230626 01:09;118/1062952;;;;;;;;;;;;;;;;;;
D;101;3064169;6;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;3064169;6;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;3064169;6;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;3641914;7;20230626 01:09;;;98 A;WEST BIRRILEY ST;BOMADERRY;2541;642.1;M;20230516;20230620;800000;R2;R;RESIDENCE;;EWS;;0;AT190406
C;101;3641914;7;20230626 01:09;201/1174083;;;;;;;;;;;;;;;;;;
D;101;3641914;7;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;3641914;7;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;3641914;7;20230626 01:09;V;;;;;;;;;;;;;;;;;;
D;101;3641914;7;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;3606679;8;20230626 01:09;;;4;BEAM ST;VINCENTIA;2540;553;M;20230505;20230616;970000;R2;R;RESIDENCE;;VES;;0;AT180355
C;101;3606679;8;20230626 01:09;514/1154415;;;;;;;;;;;;;;;;;;
D;101;3606679;8;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;3606679;8;20230626 01:09;V;;;;;;;;;;;;;;;;;;
D;101;3606679;8;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;1053143;9;20230626 01:09;;;2;ABLETT CT;SHOALHAVEN HEADS;2535;1051;M;20230508;20230622;950000;R2;R;RESIDENCE;;FWS;;0;AT198289
C;101;1053143;9;20230626 01:09;9/791284;;;;;;;;;;;;;;;;;;
D;101;1053143;9;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;1053143;9;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;1053143;9;20230626 01:09;V;;;;;;;;;;;;;;;;;;
D;101;1053143;9;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;1055913;10;20230626 01:09;;;46;BEACH ST;VINCENTIA;2540;720.8;M;20230327;20230616;1840000;R1;R;RESIDENCE;;VFS;;0;AT179774
C;101;1055913;10;20230626 01:09;1523/25205;;;;;;;;;;;;;;;;;;
D;101;1055913;10;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;1055913;10;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;1055913;10;20230626 01:09;V;;;;;;;;;;;;;;;;;;
D;101;1055913;10;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;1056115;11;20230626 01:09;;;25;BELLEVUE ST;SOUTH NOWRA;2541;2369;M;20230621;20230621;1080000;E4;3;COMMERCIAL;;INN;;0;AT194687
C;101;1056115;11;20230626 01:09;23/802015;;;;;;;;;;;;;;;;;;
D;101;1056115;11;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;1056115;11;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;1056115;11;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;1058785;12;20230626 01:09;;;81;BUNBERRA ST;BOMADERRY;2541;752.5;M;20230519;20230616;665000;R2;R;RESIDENCE;;EWS;;0;AT181925
C;101;1058785;12;20230626 01:09;14/24150;;;;;;;;;;;;;;;;;;
D;101;1058785;12;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;1058785;12;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;1053461;13;20230626 01:09;;;450;AGARS LANE;BERRY;2535;9411;M;20230508;20230619;2900000;RU1;R;RESIDENCE;;RVS;;0;AT184627
C;101;1053461;13;20230626 01:09;21/872219;;;;;;;;;;;;;;;;;;
D;101;1053461;13;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;1053461;13;20230626 01:09;V;;;;;;;;;;;;;;;;;;
D;101;1053461;13;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;1061824;14;20230626 01:09;;;10;COCOS PALM DR;BOMADERRY;2541;832.2;M;20230524;20230616;640000;R2;R;RESIDENCE;;EWS;;0;AT181922
C;101;1061824;14;20230626 01:09;5/259350;;;;;;;;;;;;;;;;;;
D;101;1061824;14;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;1061824;14;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;1059303;15;20230626 01:09;;;40;CALLALA BEACH RD;CALLALA BEACH;2540;663.9;M;20230509;20230620;1085000;R2;R;RESIDENCE;;LXS;;0;AT188830
C;101;1059303;15;20230626 01:09;96/225538;;;;;;;;;;;;;;;;;;
D;101;1059303;15;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;1059303;15;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;3177878;16;20230626 01:09;;;6;ALMONDBARK RD;WORRIGEE;2540;536;M;20230427;20230620;760000;R2;R;RESIDENCE;;FUS;;0;AT190956
C;101;3177878;16;20230626 01:09;338/1077197;;;;;;;;;;;;;;;;;;
D;101;3177878;16;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;3177878;16;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;3177878;16;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;3733786;17;20230626 01:09;;;10;ALPINA PL;SOUTH NOWRA;2541;717.5;M;20230511;20230622;845000;R1;R;RESIDENCE;;FTS;;0;AT196803
C;101;3733786;17;20230626 01:09;8/1187623;;;;;;;;;;;;;;;;;;
D;101;3733786;17;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;3733786;17;20230626 01:09;V;;;;;;;;;;;;;;;;;;
D;101;3733786;17;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;3659633;18;20230626 01:09;;;18;LANGSIDE AVE;WEST NOWRA;2541;948.9;M;20230508;20230616;805000;R2;R;RESIDENCE;;GDS;;0;AT181162
C;101;3659633;18;20230626 01:09;50/1178833;;;;;;;;;;;;;;;;;;
D;101;3659633;18;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;3659633;18;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;3659633;18;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;3755640;19;20230626 01:09;;;4 B;RENDAL AVE;NORTH NOWRA;2541;407.4;M;20230508;20230619;580000;R2;R;RESIDENCE;;HWS;;0;AT184483
C;101;3755640;19;20230626 01:09;3/286503;;;;;;;;;;;;;;;;;;
D;101;3755640;19;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;3755640;19;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;3755640;19;20230626 01:09;V;;;;;;;;;;;;;;;;;;
D;101;3755640;19;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;3752975;20;20230626 01:09;;;118;WORRIGEE RD;WORRIGEE;2540;3334;M;20230223;20230621;1350000;R1;R;RESIDENCE;;FTS;;0;AT192796
C;101;3752975;20;20230626 01:09;91/1193112;;;;;;;;;;;;;;;;;;
D;101;3752975;20;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;3752975;20;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;1065140;21;20230626 01:09;;;30;EAST CRES;CULBURRA BEACH;2540;1600;M;20230505;20230616;880000;R2;R;RESIDENCE;;KVS;;0;AT179879
C;101;1065140;21;20230626 01:09;335/11892;;;;;;;;;;;;;;;;;;
D;101;1065140;21;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;1065140;21;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;1055036;22;20230626 01:09;;;9;BAILEY AVE;GREENWELL POINT;2540;654.5;M;20200205;20200318;510000;R2;R;RESIDENCE;;MPS;;0;AP973126
C;101;1055036;22;20230626 01:09;61/245804;;;;;;;;;;;;;;;;;;
D;101;1055036;22;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;1055036;22;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;1055036;22;20230626 01:09;V;;;;;;;;;;;;;;;;;;
D;101;1055036;22;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;1066211;23;20230626 01:09;;;23;ELIZABETH DR;VINCENTIA;2540;765.1;M;20230519;20230621;1012500;R2;R;RESIDENCE;;VES;;0;AT194597
C;101;1066211;23;20230626 01:09;63/24997;;;;;;;;;;;;;;;;;;
D;101;1066211;23;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;1066211;23;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;1079514;24;20230626 01:09;;;74;LYNDHURST DR;BOMADERRY;2541;791.8;M;20230406;20230616;820000;R2;R;RESIDENCE;;EWS;;0;AT182387
C;101;1079514;24;20230626 01:09;56/249294;;;;;;;;;;;;;;;;;;
D;101;1079514;24;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;1079514;24;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;1079514;24;20230626 01:09;V;;;;;;;;;;;;;;;;;;
D;101;1079514;24;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;1098186;25;20230626 01:09;;2;100;THE LAKE CIRCUIT;CULBURRA BEACH;2540;;;20230512;20230616;630000;;R;RESIDENCE;2;;;0;AT180544
C;101;1098186;25;20230626 01:09;2/SP61102;;;;;;;;;;;;;;;;;;
D;101;1098186;25;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;1098186;25;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;1098186;25;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;1071766;26;20230626 01:09;;;8;HEWLETT AVE;NORTH NOWRA;2541;613.4;M;20230508;20230616;590000;R2;R;RESIDENCE;;HWS;;0;AT182174
C;101;1071766;26;20230626 01:09;94/30358;;;;;;;;;;;;;;;;;;
D;101;1071766;26;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;1071766;26;20230626 01:09;V;;;;;;;;;;;;;;;;;;
D;101;1071766;26;20230626 01:09;V;;;;;;;;;;;;;;;;;;
D;101;1071766;26;20230626 01:09;V;;;;;;;;;;;;;;;;;;
B;101;1069608;27;20230626 01:09;;;25;GOORAMA DR;CAMBEWARRA VILLAGE;2540;1506;M;20230529;20230616;975000;R2;R;RESIDENCE;;FNS;;0;AT181906
C;101;1069608;27;20230626 01:09;51/244189;;;;;;;;;;;;;;;;;;
D;101;1069608;27;20230626 01:09;P;;;;;;;;;;;;;;;;;;
D;101;1069608;27;20230626 01:09;V;;;;;;;;;;;;;;;;;;
D;101;1069608;27;20230626 01:09;V;;;;;;;;;;;;;;;;;;
