A;RTSALEDATA;103;20230424 01:09;VALNET;;;;;;;;;;;;;;;;;;;
B;103;1157687;1;20230424 01:09;;;16;HUDSON AVE;BALGOWNIE;2519;701.9;M;20230306;20230414;2350000;R2;R;RESIDENCE;;AAR;;0;AT8887
C;103;1157687;1;20230424 01:09;3/217824;;;;;;;;;;;;;;;;;;
D;103;1157687;1;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1157687;1;20230424 01:09;V;;;;;;;;;;;;;;;;;;
D;103;1157687;1;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1152573;2;20230424 01:09;;;13;GLOUCESTER CRES;DAPTO;2530;1062;M;20230307;20230418;740000;R2;R;RESIDENCE;;ABA;;0;AT16288
C;103;1152573;2;20230424 01:09;52/28252;;;;;;;;;;;;;;;;;;
D;103;1152573;2;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1152573;2;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1152573;2;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1171683;3;20230424 01:09;;;30;MOUNTAIN AVE;WOONONA;2517;852.7;M;20230405;20230417;1750000;R2;R;RESIDENCE;;AAK;;0;AT13472
C;103;1171683;3;20230424 01:09;1/735373;;;;;;;;;;;;;;;;;;
D;103;1171683;3;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1171683;3;20230424 01:09;V;;;;;;;;;;;;;;;;;;
D;103;1171683;3;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1160981;4;20230424 01:09;;;17;KATHLEEN CRES;WOONONA;2517;556.4;M;20230303;20230414;1135000;R2;R;RESIDENCE;;AAJ;;0;AT8530
C;103;1160981;4;20230424 01:09;17/240029;;;;;;;;;;;;;;;;;;
D;103;1160981;4;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1160981;4;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1160981;4;20230424 01:09;V;;;;;;;;;;;;;;;;;;
D;103;1160981;4;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1169131;5;20230424 01:09;;;26;MARLO RD;TOWRADGI;2518;638.6;M;20230309;20230420;1260000;R2;R;RESIDENCE;;AAO;;0;AT23437
C;103;1169131;5;20230424 01:09;120/13182;;;;;;;;;;;;;;;;;;
D;103;1169131;5;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1169131;5;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1169131;5;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1161312;6;20230424 01:09;;;305;KEIRA ST;WOLLONGONG;2500;860;M;20000819;20000819;70000;B6;R;RESIDENCE;;BBI;;0;AS973055
C;103;1161312;6;20230424 01:09;48/4/7285;;;;;;;;;;;;;;;;;;
D;103;1161312;6;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1161312;6;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1161312;6;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1161312;6;20230424 01:09;V;;;;;;;;;;;;;;;;;;
D;103;1161312;6;20230424 01:09;V;;;;;;;;;;;;;;;;;;
D;103;1161312;6;20230424 01:09;V;;;;;;;;;;;;;;;;;;
D;103;1161312;6;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1172195;7;20230424 01:09;;;87;MOUNT KEIRA RD;WEST WOLLONGONG;2500;676.6;M;20230303;20230414;1560000;R2;R;RESIDENCE;;AAT;;0;AT9724
C;103;1172195;7;20230424 01:09;31/223846;;;;;;;;;;;;;;;;;;
D;103;1172195;7;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1172195;7;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1172195;7;20230424 01:09;V;;;;;;;;;;;;;;;;;;
D;103;1172195;7;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1159123;8;20230424 01:09;;3;7 A;JAMES RD;CORRIMAL;2518;;;20230308;20230419;731000;;R;RESIDENCE;3;;;0;AT20442
C;103;1159123;8;20230424 01:09;3/SP57036;;;;;;;;;;;;;;;;;;
D;103;1159123;8;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1159123;8;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1159123;8;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1156554;9;20230424 01:09;;10;2;HINDMARSH AVE;NORTH WOLLONGONG;2500;;;20230306;20230417;540000;;R;RESIDENCE;10;;;0;AT10646
C;103;1156554;9;20230424 01:09;10/SP35790;;;;;;;;;;;;;;;;;;
D;103;1156554;9;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1156554;9;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1191648;10;20230424 01:09;;;70;SWAN ST;WOLLONGONG;2500;512.2;M;20230303;20230414;1050000;B6;3;COMMERCIAL;;BBI;;0;AT7937
C;103;1191648;10;20230424 01:09;52/5382;;;;;;;;;;;;;;;;;;
D;103;1191648;10;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1191648;10;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1197034;11;20230424 01:09;;;4;KOTARA CRES;UNANDERRA;2526;613.6;M;20230221;20230418;740000;R2;R;RESIDENCE;;AAV;;0;AT15152
C;103;1197034;11;20230424 01:09;127/260629;;;;;;;;;;;;;;;;;;
D;103;1197034;11;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1197034;11;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1173378;12;20230424 01:09;;;46;NATAN PL;CORDEAUX HEIGHTS;2526;1946;M;20230308;20230419;2105000;R2;R;RESIDENCE;;AAW;;0;AT18404
C;103;1173378;12;20230424 01:09;1918/786678;;;;;;;;;;;;;;;;;;
D;103;1173378;12;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1173378;12;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1173378;12;20230424 01:09;V;;;;;;;;;;;;;;;;;;
D;103;1173378;12;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1194409;13;20230424 01:09;;;3;TORONTO AVE;DAPTO;2530;556.4;M;20230323;20230420;720000;R2;R;RESIDENCE;;AAY;;0;AT23100
C;103;1194409;13;20230424 01:09;55/29271;;;;;;;;;;;;;;;;;;
D;103;1194409;13;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1194409;13;20230424 01:09;V;;;;;;;;;;;;;;;;;;
D;103;1194409;13;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1194587;14;20230424 01:09;;;57;TOWRADGI RD;TOWRADGI;2518;701.9;M;20230318;20230418;2000000;R2;R;RESIDENCE;;AAO;;0;AT16716
C;103;1194587;14;20230424 01:09;32/13182;;;;;;;;;;;;;;;;;;
D;103;1194587;14;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1194587;14;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1178848;15;20230424 01:09;;4;30;PAYNE RD;EAST CORRIMAL;2518;;;20230310;20230419;582500;;R;RESIDENCE;4;;;0;AT19052
C;103;1178848;15;20230424 01:09;4/SP17166;;;;;;;;;;;;;;;;;;
D;103;1178848;15;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1178848;15;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1194906;16;20230424 01:09;;;15;TUGGERAH PL;BERKELEY;2506;699.3;M;20230308;20230419;580000;R2;R;RESIDENCE;;ABG;;0;AT18189
C;103;1194906;16;20230424 01:09;50/816522;;;;;;;;;;;;;;;;;;
D;103;1194906;16;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1194906;16;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1194906;16;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1194906;16;20230424 01:09;V;;;;;;;;;;;;;;;;;;
D;103;1194906;16;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1197780;17;20230424 01:09;;;20;WEROWI ST;DAPTO;2530;765.1;M;20230307;20230418;800000;B4;R;RESIDENCE;;BBH;;0;AT16890
C;103;1197780;17;20230424 01:09;17/58/3436;;;;;;;;;;;;;;;;;;
D;103;1197780;17;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1197780;17;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1197780;17;20230424 01:09;V;;;;;;;;;;;;;;;;;;
D;103;1197780;17;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;103;1174194;18;20230424 01:09;;;13;NOONGA PL;CORDEAUX HEIGHTS;2526;651.2;M;20230309;20230414;523333;R2;R;RESIDENCE;;AAW;;0;AT6658
C;103;1174194;18;20230424 01:09;1306/730172;;;;;;;;;;;;;;;;;;
D;103;1174194;18;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;103;1174194;18;20230424 01:09;V;;;;;;;;;;;;;;;;;;
