A;RTSALEDATA;092;20230814 01:09;VALNET;;;;;;;;;;;;;;;;;;;
B;092;2883411;1;20230814 01:09;;413;3;HERBERT ST;ST LEONARDS;2065;;;20230705;20230809;605000;;R;RESIDENCE;58;;;0;AT336484
C;092;2883411;1;20230814 01:09;58/SP67702;;;;;;;;;;;;;;;;;;
D;092;2883411;1;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;2883411;1;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;092;4193904;2;20230814 01:09;;14;2;ROBERT ST;ARTARMON;2064;76;M;20230626;20230809;850000;;R;RESIDENCE;14;;;0;AT338494
C;092;4193904;2;20230814 01:09;14/SP99140;;;;;;;;;;;;;;;;;;
D;092;4193904;2;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;4193904;2;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;4193904;2;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;092;2888178;3;20230814 01:09;;17;1;HAVILAH ST;CHATSWOOD;2067;;;20230624;20230807;2700000;;R;RESIDENCE;17;;;0;AT330100
C;092;2888178;3;20230814 01:09;17/SP69904;;;;;;;;;;;;;;;;;;
D;092;2888178;3;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;2888178;3;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;2888178;3;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;092;3091156;4;20230814 01:09;;;8;WARNERS AVE;WILLOUGHBY;2068;581.7;M;20230629;20230810;3880000;R3;R;RESIDENCE;;RMD;;0;AT340497
C;092;3091156;4;20230814 01:09;24/20044;;;;;;;;;;;;;;;;;;
D;092;3091156;4;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;3091156;4;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;3091156;4;20230814 01:09;V;;;;;;;;;;;;;;;;;;
D;092;3091156;4;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;092;953996;5;20230814 01:09;;13;9;CHURCH ST;CHATSWOOD;2067;;;20230629;20230810;1065000;;R;RESIDENCE;13;;;0;AT341436
C;092;953996;5;20230814 01:09;13/SP8712;;;;;;;;;;;;;;;;;;
D;092;953996;5;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;953996;5;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;092;959302;6;20230814 01:09;;;21;GREVILLE ST;CHATSWOOD;2067;986.4;M;20230516;20230808;4000000;R2;R;RESIDENCE;;RAB;;0;AT333352
C;092;959302;6;20230814 01:09;A/411032;;;;;;;;;;;;;;;;;;
D;092;959302;6;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;959302;6;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;959302;6;20230814 01:09;V;;;;;;;;;;;;;;;;;;
D;092;959302;6;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;092;963098;7;20230814 01:09;;;19;LAMETTE ST;CHATSWOOD;2067;619.7;M;20230708;20230808;4525000;R2;R;RESIDENCE;;RAC;;0;AT333031
C;092;963098;7;20230814 01:09;70/16923;;;;;;;;;;;;;;;;;;
D;092;963098;7;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;963098;7;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;963098;7;20230814 01:09;V;;;;;;;;;;;;;;;;;;
D;092;963098;7;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;092;976176;8;20230814 01:09;;;30;WYALONG ST;WILLOUGHBY;2068;627.28;M;20230508;20230807;4200000;R2;R;RESIDENCE;;RAF;;0;AT329690
C;092;976176;8;20230814 01:09;355/12317;;;;;;;;;;;;;;;;;;
D;092;976176;8;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;976176;8;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;976176;8;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;092;965994;9;20230814 01:09;;10 A;47;NERIDAH ST;CHATSWOOD;2067;27;M;20230623;20230804;327500;;3;COMMERCIAL;91;;;0;AT325016
C;092;965994;9;20230814 01:09;91/SP62938;;;;;;;;;;;;;;;;;;
D;092;965994;9;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;965994;9;20230814 01:09;V;;;;;;;;;;;;;;;;;;
D;092;965994;9;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;092;972396;10;20230814 01:09;;;76;THE BULWARK;CASTLECRAG;2068;784.1;M;20230603;20230804;3075000;C4;R;RESIDENCE;;ELN;;0;AT326349
C;092;972396;10;20230814 01:09;259/19290;;;;;;;;;;;;;;;;;;
D;092;972396;10;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;972396;10;20230814 01:09;V;;;;;;;;;;;;;;;;;;
D;092;972396;10;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;092;975040;11;20230814 01:09;;301 B;28;WHITTON RD;CHATSWOOD;2067;;;20230624;20230804;1512000;;R;RESIDENCE;13;;;0;AT326757
C;092;975040;11;20230814 01:09;13/SP60375;;;;;;;;;;;;;;;;;;
D;092;975040;11;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;975040;11;20230814 01:09;V;;;;;;;;;;;;;;;;;;
D;092;975040;11;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;092;970023;12;20230814 01:09;;;17;ROSE ST;CHATSWOOD;2067;442.6;M;20230413;20230807;3950000;R2;R;RESIDENCE;;RAC;;0;AT329599
C;092;970023;12;20230814 01:09;145/2940;;;;;;;;;;;;;;;;;;
D;092;970023;12;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;970023;12;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;092;3297091;13;20230814 01:09;;11;2;HAMILTON AVE;NAREMBURN;2065;;;20230707;20230808;1940000;;R;RESIDENCE;16;;;0;AT333355
C;092;3297091;13;20230814 01:09;16/SP78442;;;;;;;;;;;;;;;;;;
D;092;3297091;13;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;3297091;13;20230814 01:09;V;;;;;;;;;;;;;;;;;;
D;092;3297091;13;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;092;3367899;14;20230814 01:09;;4;44;ANDERSON ST;CHATSWOOD;2067;70;M;20230529;20230721;2276860;;R;RESIDENCE;4;;;0;AT284535
C;092;3367899;14;20230814 01:09;4/SP80201;;;;;;;;;;;;;;;;;;
D;092;3367899;14;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;3367899;14;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;092;3367899;15;20230814 01:09;;6;44;ANDERSON ST;CHATSWOOD;2067;87;M;20230529;20230721;2504546;;R;RESIDENCE;6;;;0;AT284537
C;092;3367899;15;20230814 01:09;6/SP80201;;;;;;;;;;;;;;;;;;
D;092;3367899;15;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;3367899;15;20230814 01:09;V;;;;;;;;;;;;;;;;;;
D;092;3367899;15;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;092;3367899;16;20230814 01:09;;9;44;ANDERSON ST;CHATSWOOD;2067;89;M;20230529;20230721;2504546;;R;RESIDENCE;9;;;0;AT284546
C;092;3367899;16;20230814 01:09;9/SP80201;;;;;;;;;;;;;;;;;;
D;092;3367899;16;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;3367899;16;20230814 01:09;V;;;;;;;;;;;;;;;;;;
D;092;3367899;16;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;092;3367899;17;20230814 01:09;;12;44;ANDERSON ST;CHATSWOOD;2067;70;M;20230529;20230721;2276860;;R;RESIDENCE;12;;;0;AT284533
C;092;3367899;17;20230814 01:09;12/SP80201;;;;;;;;;;;;;;;;;;
D;092;3367899;17;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;3367899;17;20230814 01:09;V;;;;;;;;;;;;;;;;;;
D;092;3367899;17;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;092;4459948;18;20230814 01:09;;520;1015;PACIFIC HWY;ROSEVILLE;2069;78;M;20230630;20230804;835000;;R;RESIDENCE;95;;;0;AT328333
C;092;4459948;18;20230814 01:09;95/SP105069;;;;;;;;;;;;;;;;;;
D;092;4459948;18;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;4459948;18;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;092;4459948;19;20230814 01:09;;604;1015;PACIFIC HWY;ROSEVILLE;2069;113;M;20230628;20230809;1300000;;R;RESIDENCE;102;;;0;AT336082
C;092;4459948;19;20230814 01:09;102/SP105069;;;;;;;;;;;;;;;;;;
D;092;4459948;19;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;4459948;19;20230814 01:09;V;;;;;;;;;;;;;;;;;;
B;092;3853684;20;20230814 01:09;;;18 A;GREVILLE ST;CHATSWOOD;2067;397.9;M;20230622;20230807;2368000;C4;R;RESIDENCE;;ELA;;0;AT329657
C;092;3853684;20;20230814 01:09;51/1043431;;;;;;;;;;;;;;;;;;
D;092;3853684;20;20230814 01:09;P;;;;;;;;;;;;;;;;;;
D;092;3853684;20;20230814 01:09;V;;;;;;;;;;;;;;;;;;
D;092;3853684;20;20230814 01:09;V;;;;;;;;;;;;;;;;;;
Z;99;20;20;57;;;;;;;;;;;;;;;;;;;
