A;RTSALEDATA;258;20231002 01:06;VALNET;;;;;;;;;;;;;;;;;;;
B;258;2886965;1;20231002 01:06;;17;338;CANTERBURY RD;CANTERBURY;2193;;;20230605;20230922;975000;;3;SHOP;17;;;0;AT460941
C;258;2886965;1;20231002 01:06;17/SP66774;;;;;;;;;;;;;;;;;;
D;258;2886965;1;20231002 01:06;P;;;;;;;;;;;;;;;;;;
D;258;2886965;1;20231002 01:06;V;;;;;;;;;;;;;;;;;;
B;258;2886965;2;20231002 01:06;;18;338;CANTERBURY RD;CANTERBURY;2193;;;20230605;20230922;1125000;;3;SHOP;18;;;0;AT460937
C;258;2886965;2;20231002 01:06;18/SP66774;;;;;;;;;;;;;;;;;;
D;258;2886965;2;20231002 01:06;P;;;;;;;;;;;;;;;;;;
D;258;2886965;2;20231002 01:06;V;;;;;;;;;;;;;;;;;;
B;258;2823714;3;20231002 01:06;;31;146;MEREDITH ST;BANKSTOWN;2200;134;M;20230811;20230927;505000;;R;RESIDENCE;31;;;0;AT473821
C;258;2823714;3;20231002 01:06;31/SP68845;;;;;;;;;;;;;;;;;;
D;258;2823714;3;20231002 01:06;P;;;;;;;;;;;;;;;;;;
D;258;2823714;3;20231002 01:06;V;;;;;;;;;;;;;;;;;;
B;258;3509309;4;20231002 01:06;;12;72;KING GEORGES RD;WILEY PARK;2195;;;20230817;20230922;425000;;R;RESIDENCE;12;;;0;AT462273
C;258;3509309;4;20231002 01:06;12/SP83500;;;;;;;;;;;;;;;;;;
D;258;3509309;4;20231002 01:06;P;;;;;;;;;;;;;;;;;;
D;258;3509309;4;20231002 01:06;V;;;;;;;;;;;;;;;;;;
B;258;4171045;5;20231002 01:06;;401;2 A;COOKS AVE;CANTERBURY;2193;229;M;20230627;20230926;927000;;R;RESIDENCE;43;;;0;AT469796
C;258;4171045;5;20231002 01:06;43/SP92845;;;;;;;;;;;;;;;;;;
D;258;4171045;5;20231002 01:06;P;;;;;;;;;;;;;;;;;;
D;258;4171045;5;20231002 01:06;V;;;;;;;;;;;;;;;;;;
B;258;4228962;6;20231002 01:06;;113;1562;CANTERBURY RD;PUNCHBOWL;2196;99;M;20230914;20230925;250000;;R;RESIDENCE;19;;;0;AT466157
C;258;4228962;6;20231002 01:06;19/SP96350;;;;;;;;;;;;;;;;;;
D;258;4228962;6;20231002 01:06;P;;;;;;;;;;;;;;;;;;
D;258;4228962;6;20231002 01:06;V;;;;;;;;;;;;;;;;;;
D;258;4228962;6;20231002 01:06;V;;;;;;;;;;;;;;;;;;
B;258;1353940;7;20231002 01:06;;;7;HILLTOP AVE;PADSTOW HEIGHTS;2211;581.7;M;20230703;20230925;1400000;R2;R;RESIDENCE;;SMA;;0;AT465776
C;258;1353940;7;20231002 01:06;11/30948;;;;;;;;;;;;;;;;;;
D;258;1353940;7;20231002 01:06;P;;;;;;;;;;;;;;;;;;
D;258;1353940;7;20231002 01:06;P;;;;;;;;;;;;;;;;;;
D;258;1353940;7;20231002 01:06;P;;;;;;;;;;;;;;;;;;
D;258;1353940;7;20231002 01:06;V;;;;;;;;;;;;;;;;;;
B;258;1356714;8;20231002 01:06;;16;35;JACOBS ST;BANKSTOWN;2200;;;20230813;20230925;470000;;R;RESIDENCE;16;;;0;AT468116
C;258;1356714;8;20231002 01:06;16/SP18052;;;;;;;;;;;;;;;;;;
D;258;1356714;8;20231002 01:06;P;;;;;;;;;;;;;;;;;;
D;258;1356714;8;20231002 01:06;V;;;;;;;;;;;;;;;;;;
B;258;1351519;9;20231002 01:06;;;23;HARVEY AVE;PADSTOW;2211;575.4;M;20230814;20230925;1460000;R2;R;RESIDENCE;;SMB;;0;AT468156
C;258;1351519;9;20231002 01:06;F/26795;;;;;;;;;;;;;;;;;;
D;258;1351519;9;20231002 01:06;P;;;;;;;;;;;;;;;;;;
D;258;1351519;9;20231002 01:06;V;;;;;;;;;;;;;;;;;;
