A;RTSALEDATA;210;20230220 01:08;VALNET;;;;;;;;;;;;;;;;;;;
D;210;2089511;7;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;210;2089511;7;20230220 01:08;V;;;;;;;;;;;;;;;;;;
D;210;2089511;7;20230220 01:08;V;;;;;;;;;;;;;;;;;;
B;210;2092208;8;20230220 01:08;;52;10;MANNING RD;DOUBLE BAY;2028;75.3;M;20230124;20230210;1500000;;R;RESIDENCE;10;;;0;AS853236
C;210;2092208;8;20230220 01:08;10/SP3074;;;;;;;;;;;;;;;;;;
D;210;2092208;8;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;210;2092208;8;20230220 01:08;V;;;;;;;;;;;;;;;;;;
B;210;2092354;9;20230220 01:08;;;89;MANNING RD;WOOLLAHRA;2025;594.4;M;20230206;20230213;7300000;R2;R;RESIDENCE;;ALD;;0;AS855305
C;210;2092354;9;20230220 01:08;20/8336;;;;;;;;;;;;;;;;;;
D;210;2092354;9;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;210;2092354;9;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;210;2092354;9;20230220 01:08;V;;;;;;;;;;;;;;;;;;
D;210;2092354;9;20230220 01:08;V;;;;;;;;;;;;;;;;;;
B;210;2103801;10;20230220 01:08;;;5;WENTWORTH PL;POINT PIPER;2027;3351;M;20221107;20230213;130000000;R2;R;RESIDENCE;;ALP;;0;AS855598
C;210;2103801;10;20230220 01:08;C, D/30890;;;;;;;;;;;;;;;;;;
D;210;2103801;10;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;210;2103801;10;20230220 01:08;V;;;;;;;;;;;;;;;;;;
D;210;2103801;10;20230220 01:08;V;;;;;;;;;;;;;;;;;;
B;210;2097998;11;20230220 01:08;;;185;O'SULLIVAN RD;BELLEVUE HILL;2023;461.59;M;20221121;20230215;7500000;R2;R;RESIDENCE;;ALB;;0;AS861797
C;210;2097998;11;20230220 01:08;1/960571;;;;;;;;;;;;;;;;;;
D;210;2097998;11;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;210;2097998;11;20230220 01:08;V;;;;;;;;;;;;;;;;;;
D;210;2097998;11;20230220 01:08;V;;;;;;;;;;;;;;;;;;
B;210;3038457;12;20230220 01:08;;2;25;SPENCER ST;ROSE BAY;2029;;;20221124;20230215;2100000;;R;RESIDENCE;2;;;0;AS861517
C;210;3038457;12;20230220 01:08;2/SP71442;;;;;;;;;;;;;;;;;;
D;210;3038457;12;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;210;3038457;12;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;210;3038457;12;20230220 01:08;V;;;;;;;;;;;;;;;;;;
B;210;2847310;13;20230220 01:08;ARDENBRAUGHT APARTMENTS;4;23;WENTWORTH ST;POINT PIPER;2027;;;20221018;20230210;9410000;;R;RESIDENCE;4;;;0;AS852528
C;210;2847310;13;20230220 01:08;4/SP65101;;;;;;;;;;;;;;;;;;
D;210;2847310;13;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;210;2847310;13;20230220 01:08;V;;;;;;;;;;;;;;;;;;
B;210;4415288;14;20230220 01:08;;3;40 B;BIRRIGA RD;BELLEVUE HILL;2023;55;M;20221209;20230210;790000;;R;RESIDENCE;3;;;0;AS852351
C;210;4415288;14;20230220 01:08;3/SP97408;;;;;;;;;;;;;;;;;;
D;210;4415288;14;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;210;4415288;14;20230220 01:08;V;;;;;;;;;;;;;;;;;;
Z;67;14;14;37;;;;;;;;;;;;;;;;;;;
