A;RTSALEDATA;230;20230724 01:12;VALNET;;;;;;;;;;;;;;;;;;;
B;230;3382005;1;20230724 01:12;;;18;TAYLA CT;EUSTON;2737;837;M;20230616;20230717;110000;RU5;V;VACANT LAND;;ZE4;;0;AT269608
C;230;3382005;1;20230724 01:12;46/1123942;;;;;;;;;;;;;;;;;;
D;230;3382005;1;20230724 01:12;P;;;;;;;;;;;;;;;;;;
D;230;3382005;1;20230724 01:12;V;;;;;;;;;;;;;;;;;;
B;230;4152099;2;20230724 01:12;;;;KYALITE RD;KYALITE;2715;9317;M;20180321;20180321;34650;RU1;3;RURAL LAND;;RX1;RVI;50;AN591138
C;230;4152099;2;20230724 01:12;9, 10/43250 Western Land Lease 9952;;;;;;;;;;;;;;;;;;
B;230;4152100;3;20230724 01:12;;;;KYALITE RD;KYALITE;2715;2.044;H;20180321;20180321;8250;RU1;V;VACANT LAND;;RX1;RVI;50;AN591139
C;230;4152100;3;20230724 01:12;9/751228 Western Land Lease 9952;;;;;;;;;;;;;;;;;;
B;230;2605333;4;20230724 01:12;;;74;RIVER ST;BALRANALD;2715;935;M;20230518;20230718;114000;RU5;R;RESIDENCE;;ZB1;;0;AT273765
C;230;2605333;4;20230724 01:12;181/1004495;;;;;;;;;;;;;;;;;;
D;230;2605333;4;20230724 01:12;P;;;;;;;;;;;;;;;;;;
D;230;2605333;4;20230724 01:12;V;;;;;;;;;;;;;;;;;;
D;230;2605333;4;20230724 01:12;V;;;;;;;;;;;;;;;;;;
B;230;2605042;5;20230724 01:12;;;1;JONES LANE;BALRANALD;2715;843;M;20230629;20230714;320000;RU5;R;RESIDENCE;;ZB1;;0;AT264996
C;230;2605042;5;20230724 01:12;10/807881;;;;;;;;;;;;;;;;;;
D;230;2605042;5;20230724 01:12;P;;;;;;;;;;;;;;;;;;
D;230;2605042;5;20230724 01:12;P;;;;;;;;;;;;;;;;;;
D;230;2605042;5;20230724 01:12;V;;;;;;;;;;;;;;;;;;
D;230;2605042;5;20230724 01:12;V;;;;;;;;;;;;;;;;;;
B;230;3284070;6;20230724 01:12;;;70;DRY LAKE RD;EUSTON;2737;7.323;H;20230601;20230718;200000;RU1;3;FARM;;RF1;;0;AT274347
C;230;3284070;6;20230724 01:12;4/1104550;;;;;;;;;;;;;;;;;;
D;230;3284070;6;20230724 01:12;P;;;;;;;;;;;;;;;;;;
D;230;3284070;6;20230724 01:12;P;;;;;;;;;;;;;;;;;;
D;230;3284070;6;20230724 01:12;V;;;;;;;;;;;;;;;;;;
B;230;4452385;7;20230724 01:12;;;1302;STURT HWY;BALRANALD;2715;8.796;H;20230602;20230714;220000;RU1;3;FARM;;RH1;;0;AT264930
C;230;4452385;7;20230724 01:12;1302/1279627;;;;;;;;;;;;;;;;;;
D;230;4452385;7;20230724 01:12;P;;;;;;;;;;;;;;;;;;
D;230;4452385;7;20230724 01:12;V;;;;;;;;;;;;;;;;;;
Z;30;7;7;14;;;;;;;;;;;;;;;;;;;
