A;RTSALEDATA;224;20230904 01:06;VALNET;;;;;;;;;;;;;;;;;;;
B;224;2529775;1;20230904 01:06;;;2;AUGUSTA PL;ST CLAIR;2759;625.9;M;20230701;20230828;1300000;R2;R;RESIDENCE;;RAA;;0;AT390687
C;224;2529775;1;20230904 01:06;262/708572;;;;;;;;;;;;;;;;;;
D;224;2529775;1;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2529775;1;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;4066009;2;20230904 01:06;;402 C;48;DERBY ST;KINGSWOOD;2747;;;20230720;20230831;465000;;R;RESIDENCE;130;;;0;AT401925
C;224;4066009;2;20230904 01:06;130/SP98423;;;;;;;;;;;;;;;;;;
D;224;4066009;2;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;4066009;2;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;4066009;3;20230904 01:06;;403 D;48;DERBY ST;KINGSWOOD;2747;;;20230721;20230825;470000;;R;RESIDENCE;167;;;0;AT385754
C;224;4066009;3;20230904 01:06;167/SP98423;;;;;;;;;;;;;;;;;;
D;224;4066009;3;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;4066009;3;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;4152872;4;20230904 01:06;;606;10;AVIATORS WAY;PENRITH;2750;;;20230728;20230829;499000;;R;RESIDENCE;55;;;0;AT393987
C;224;4152872;4;20230904 01:06;55/SP98229;;;;;;;;;;;;;;;;;;
D;224;4152872;4;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;4152872;4;20230904 01:06;V;;;;;;;;;;;;;;;;;;
D;224;4152872;4;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;4223180;5;20230904 01:06;;3;89 A;ADELAIDE ST;OXLEY PARK;2760;;;20230703;20230828;700000;;R;RESIDENCE;3;;;0;AT391164
C;224;4223180;5;20230904 01:06;3/SP99709;;;;;;;;;;;;;;;;;;
D;224;4223180;5;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;4223180;5;20230904 01:06;V;;;;;;;;;;;;;;;;;;
D;224;4223180;5;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2546914;6;20230904 01:06;;;103;FARMVIEW DR;CRANEBROOK;2749;560.5;M;20230714;20230825;995000;R2;R;RESIDENCE;;RAV;;0;AT384196
C;224;2546914;6;20230904 01:06;509/262238;;;;;;;;;;;;;;;;;;
D;224;2546914;6;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2546914;6;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2546914;6;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2542098;7;20230904 01:06;;;7;CURTIN GR;PENRITH;2750;790.6;M;20230726;20230825;1080000;R2;R;RESIDENCE;;RGC;;0;AT386619
C;224;2542098;7;20230904 01:06;24/259119;;;;;;;;;;;;;;;;;;
D;224;2542098;7;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2542098;7;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2542098;7;20230904 01:06;V;;;;;;;;;;;;;;;;;;
D;224;2542098;7;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2537387;8;20230904 01:06;;;345;CARRINGTON RD;LONDONDERRY;2753;557.78;M;20230720;20230831;772500;RU5;R;RESIDENCE;;RLV;;0;AT403259
C;224;2537387;8;20230904 01:06;2/239820;;;;;;;;;;;;;;;;;;
D;224;2537387;8;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2537387;8;20230904 01:06;V;;;;;;;;;;;;;;;;;;
D;224;2537387;8;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2532150;9;20230904 01:06;;;1;BENNETT RD;LONDONDERRY;2753;2.059;H;20230714;20230825;1320000;RU4;R;RESIDENCE;;RLF;;0;AT387511
C;224;2532150;9;20230904 01:06;2/208941;;;;;;;;;;;;;;;;;;
D;224;2532150;9;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2532150;9;20230904 01:06;V;;;;;;;;;;;;;;;;;;
D;224;2532150;9;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2537581;10;20230904 01:06;;;53;CASSOLA PL;PENRITH;2750;2503;M;20230717;20230829;5500000;E4;3;COMMERCIAL;;ENP;;0;AT395370
C;224;2537581;10;20230904 01:06;12/788072;;;;;;;;;;;;;;;;;;
D;224;2537581;10;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2537581;10;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2543087;11;20230904 01:06;;;44;DENVER RD;ST CLAIR;2759;625;M;20230719;20230825;700000;R2;R;RESIDENCE;;RAA;;0;AT385953
C;224;2543087;11;20230904 01:06;517/740304;;;;;;;;;;;;;;;;;;
D;224;2543087;11;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2543087;11;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2532678;12;20230904 01:06;;22;9;BIRMINGHAM RD;SOUTH PENRITH;2750;;;20230717;20230828;651950;;R;RESIDENCE;22;;;0;AT389844
C;224;2532678;12;20230904 01:06;22/SP44218;;;;;;;;;;;;;;;;;;
D;224;2532678;12;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2532678;12;20230904 01:06;V;;;;;;;;;;;;;;;;;;
D;224;2532678;12;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2540651;13;20230904 01:06;;;14;COOLABAH CRES;GLENMORE PARK;2745;620.2;M;20230717;20230828;1157500;R2;R;RESIDENCE;;RKL;;0;AT388982
C;224;2540651;13;20230904 01:06;8127/876748;;;;;;;;;;;;;;;;;;
D;224;2540651;13;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2540651;13;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2540651;13;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2543481;14;20230904 01:06;;4;215;DERBY ST;PENRITH;2750;;;20230727;20230825;370000;;R;RESIDENCE;4;;;0;AT386357
C;224;2543481;14;20230904 01:06;4/SP12118;;;;;;;;;;;;;;;;;;
D;224;2543481;14;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2543481;14;20230904 01:06;V;;;;;;;;;;;;;;;;;;
D;224;2543481;14;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2548859;15;20230904 01:06;;;34;MCAULEY CRES;EMU PLAINS;2750;715.7;M;20230801;20230829;1160000;R2;R;RESIDENCE;;RGL;;0;AT393589
C;224;2548859;15;20230904 01:06;325/248378;;;;;;;;;;;;;;;;;;
D;224;2548859;15;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2548859;15;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2548859;15;20230904 01:06;V;;;;;;;;;;;;;;;;;;
D;224;2548859;15;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2551978;16;20230904 01:06;;;23;GREGORY AVE;OXLEY PARK;2760;556.4;M;20230718;20230829;850000;R2;R;RESIDENCE;;RAC;;0;AT393619
C;224;2551978;16;20230904 01:06;9/30781;;;;;;;;;;;;;;;;;;
D;224;2551978;16;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2551978;16;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2551978;16;20230904 01:06;V;;;;;;;;;;;;;;;;;;
D;224;2551978;16;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2581287;17;20230904 01:06;;;63;SWALLOW DR;ERSKINE PARK;2759;627.3;M;20230621;20230828;971000;R2;R;RESIDENCE;;RAA;;0;AT391444
C;224;2581287;17;20230904 01:06;1094/709078;;;;;;;;;;;;;;;;;;
D;224;2581287;17;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2581287;17;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2581287;17;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2586696;18;20230904 01:06;;;49;WARINGA CRES;GLENMORE PARK;2745;475.4;M;20230825;20230825;950000;R2;R;RESIDENCE;;RKL;;0;AT387687
C;224;2586696;18;20230904 01:06;128/1000452;;;;;;;;;;;;;;;;;;
D;224;2586696;18;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2586696;18;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2589625;19;20230904 01:06;;;36;YODALLA AVE;EMU PLAINS;2750;777.8;M;20230726;20230828;1400000;R2;R;RESIDENCE;;RGL;;0;AT388500
C;224;2589625;19;20230904 01:06;72/240978;;;;;;;;;;;;;;;;;;
D;224;2589625;19;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2589625;19;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2552607;20;20230904 01:06;;;18;HARGRAVE ST;KINGSWOOD;2747;594.4;M;20230228;20230828;805000;R3;R;RESIDENCE;;BMD;;0;AT391078
C;224;2552607;20;20230904 01:06;30/215146;;;;;;;;;;;;;;;;;;
D;224;2552607;20;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2552607;20;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2565674;21;20230904 01:06;;;3;MIRRABOOKA CT;EMU HEIGHTS;2750;651.3;M;20230712;20230831;1080000;R2;R;RESIDENCE;;RBC;;0;AT401145
C;224;2565674;21;20230904 01:06;30/238135;;;;;;;;;;;;;;;;;;
D;224;2565674;21;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2565674;21;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2565674;21;20230904 01:06;V;;;;;;;;;;;;;;;;;;
D;224;2565674;21;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2573612;22;20230904 01:06;;4;16;PUTLAND ST;ST MARYS;2760;;;20230729;20230828;460000;;R;RESIDENCE;4;;;0;AT390718
C;224;2573612;22;20230904 01:06;4/SP39175;;;;;;;;;;;;;;;;;;
D;224;2573612;22;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2573612;22;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2568393;23;20230904 01:06;;;12;NEVADA AVE;COLYTON;2760;613.4;M;20230715;20230829;733000;R2;R;RESIDENCE;;RAC;;0;AT393087
C;224;2568393;23;20230904 01:06;338/241477;;;;;;;;;;;;;;;;;;
D;224;2568393;23;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2568393;23;20230904 01:06;V;;;;;;;;;;;;;;;;;;
D;224;2568393;23;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2581841;24;20230904 01:06;;;19;TANBARK CCT;WERRINGTON DOWNS;2747;564.2;M;20230608;20230831;837000;R2;R;RESIDENCE;;RGU;;0;AT402845
C;224;2581841;24;20230904 01:06;2084/259805;;;;;;;;;;;;;;;;;;
D;224;2581841;24;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2581841;24;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2581841;24;20230904 01:06;V;;;;;;;;;;;;;;;;;;
D;224;2581841;24;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2555493;25;20230904 01:06;;;9;IBIS PL;ST CLAIR;2759;570;M;20230622;20230828;880000;R2;R;RESIDENCE;;RAA;;0;AT391149
C;224;2555493;25;20230904 01:06;1350/259473;;;;;;;;;;;;;;;;;;
D;224;2555493;25;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2555493;25;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2555493;25;20230904 01:06;V;;;;;;;;;;;;;;;;;;
D;224;2555493;25;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2555650;26;20230904 01:06;;;56;ILLAWONG AVE;PENRITH;2750;739.8;M;20230719;20230830;760000;R2;R;RESIDENCE;;RGC;;0;AT399027
C;224;2555650;26;20230904 01:06;713/234736;;;;;;;;;;;;;;;;;;
D;224;2555650;26;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2555650;26;20230904 01:06;V;;;;;;;;;;;;;;;;;;
D;224;2555650;26;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2574204;27;20230904 01:06;;;24;REBECCA ST;COLYTON;2760;619.6;M;20230715;20230825;835000;R2;R;RESIDENCE;;RAC;;0;AT386202
C;224;2574204;27;20230904 01:06;14/243026;;;;;;;;;;;;;;;;;;
D;224;2574204;27;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2574204;27;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2574204;27;20230904 01:06;V;;;;;;;;;;;;;;;;;;
D;224;2574204;27;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2555853;28;20230904 01:06;;;4;IPEL CL;ST CLAIR;2759;628.6;M;20230702;20230828;960000;R2;R;RESIDENCE;;RAA;;0;AT389421
C;224;2555853;28;20230904 01:06;483/263033;;;;;;;;;;;;;;;;;;
D;224;2555853;28;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2555853;28;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2555853;28;20230904 01:06;V;;;;;;;;;;;;;;;;;;
D;224;2555853;28;20230904 01:06;V;;;;;;;;;;;;;;;;;;
B;224;2558347;29;20230904 01:06;;;11;KENMARE RD;LONDONDERRY;2753;3968;M;20230526;20230828;1375000;RU4;R;RESIDENCE;;RLF;;0;AT391442
C;224;2558347;29;20230904 01:06;34/263709;;;;;;;;;;;;;;;;;;
D;224;2558347;29;20230904 01:06;P;;;;;;;;;;;;;;;;;;
D;224;2558347;29;20230904 01:06;V;;;;;;;;;;;;;;;;;;
