A;RTSALEDATA;252;20230508 01:11;VALNET;;;;;;;;;;;;;;;;;;;
B;252;2677781;1;20230508 01:11;CALALA;;15240;OXLEY HWY;WALCHA;2354;495.6;H;20230321;20230428;10912000;RU1;3;FARM;;RWG;;0;AT45220
C;252;2677781;1;20230508 01:11;114, 115/44604;;;;;;;;;;;;;;;;;;
D;252;2677781;1;20230508 01:11;P;;;;;;;;;;;;;;;;;;
D;252;2677781;1;20230508 01:11;V;;;;;;;;;;;;;;;;;;
B;252;2676106;2;20230508 01:11;;;1956;KANGAROO FLAT RD;YARROWITCH;2354;2295;H;20220506;20220630;1000000;RU1;R;RESIDENCE;;RSB;RG;0;AS269136
C;252;2676106;2;20230508 01:11;6, 6, 7, 7/746038 1, 1, /756469 20, 20, /756485 Occupation Permit 1463;;;;;;;;;;;;;;;;;;
C;252;2676106;2;20230508 01:11;9;;;;;;;;;;;;;;;;;;
D;252;2676106;2;20230508 01:11;P;;;;;;;;;;;;;;;;;;
D;252;2676106;2;20230508 01:11;P;;;;;;;;;;;;;;;;;;
D;252;2676106;2;20230508 01:11;V;;;;;;;;;;;;;;;;;;
B;252;2676306;3;20230508 01:11;;;476;MOONA PLAINS RD;WALCHA;2354;127.8;H;20230321;20230428;10912000;RU1;3;FARM;;RWG;;0;AT45220
C;252;2676306;3;20230508 01:11;3/1006890;;;;;;;;;;;;;;;;;;
D;252;2676306;3;20230508 01:11;P;;;;;;;;;;;;;;;;;;
D;252;2676306;3;20230508 01:11;V;;;;;;;;;;;;;;;;;;
B;252;3724161;4;20230508 01:11;LANGLEIGH;;14503;THUNDERBOLTS WAY;WALCHA;2354;35.51;H;20230308;20230501;2850000;RU4;3;FARM;;RTE;;0;AT49142
C;252;3724161;4;20230508 01:11;2/731374;;;;;;;;;;;;;;;;;;
D;252;3724161;4;20230508 01:11;P;;;;;;;;;;;;;;;;;;
D;252;3724161;4;20230508 01:11;P;;;;;;;;;;;;;;;;;;
D;252;3724161;4;20230508 01:11;V;;;;;;;;;;;;;;;;;;
B;252;4469480;5;20230508 01:11;;;1956;KANGAROO FLAT RD;YARROWITCH;2354;1565.12;H;20220506;20220630;1000000;RU1;R;RESIDENCE;;RWS;;0;AS269136
C;252;4469480;5;20230508 01:11;6, 7/746038 1/756469 20/756485 Forestry Lease 1961/1;;;;;;;;;;;;;;;;;;
D;252;4469480;5;20230508 01:11;P;;;;;;;;;;;;;;;;;;
D;252;4469480;5;20230508 01:11;P;;;;;;;;;;;;;;;;;;
Z;25;5;6;12;;;;;;;;;;;;;;;;;;;
