A;RTSALEDATA;085;20230710 01:10;VALNET;;;;;;;;;;;;;;;;;;;
D;085;722068;9;20230710 01:10;P;;;;;;;;;;;;;;;;;;
D;085;722068;9;20230710 01:10;V;;;;;;;;;;;;;;;;;;
D;085;722068;9;20230710 01:10;V;;;;;;;;;;;;;;;;;;
B;085;722068;10;20230710 01:10;;22;126;BURNS BAY RD;LANE COVE;2066;;;20230704;20230704;420000;;R;RESIDENCE;22;;;0;AT236475
C;085;722068;10;20230710 01:10;22/SP4738;;;;;;;;;;;;;;;;;;
D;085;722068;10;20230710 01:10;P;;;;;;;;;;;;;;;;;;
D;085;722068;10;20230710 01:10;V;;;;;;;;;;;;;;;;;;
D;085;722068;10;20230710 01:10;V;;;;;;;;;;;;;;;;;;
B;085;722093;11;20230710 01:10;;2;124;BURNS BAY RD;LANE COVE;2066;;;20230523;20230704;900000;;R;RESIDENCE;2;;;0;AT235755
C;085;722093;11;20230710 01:10;2/SP4840;;;;;;;;;;;;;;;;;;
D;085;722093;11;20230710 01:10;P;;;;;;;;;;;;;;;;;;
D;085;722093;11;20230710 01:10;P;;;;;;;;;;;;;;;;;;
D;085;722093;11;20230710 01:10;V;;;;;;;;;;;;;;;;;;
B;085;731904;12;20230710 01:10;;;27 B;PARK RD;ST LEONARDS;2065;;;20230520;20230703;2405000;;R;RESIDENCE;2;;;0;AT233045
C;085;731904;12;20230710 01:10;2/SP46164;;;;;;;;;;;;;;;;;;
D;085;731904;12;20230710 01:10;P;;;;;;;;;;;;;;;;;;
D;085;731904;12;20230710 01:10;V;;;;;;;;;;;;;;;;;;
D;085;731904;12;20230710 01:10;V;;;;;;;;;;;;;;;;;;
B;085;723950;13;20230710 01:10;;12 B;40;COPE ST;LANE COVE;2066;;;20230519;20230630;980000;;R;RESIDENCE;9;;;0;AT226149
C;085;723950;13;20230710 01:10;9/SP404;;;;;;;;;;;;;;;;;;
D;085;723950;13;20230710 01:10;P;;;;;;;;;;;;;;;;;;
D;085;723950;13;20230710 01:10;P;;;;;;;;;;;;;;;;;;
D;085;723950;13;20230710 01:10;V;;;;;;;;;;;;;;;;;;
D;085;723950;13;20230710 01:10;V;;;;;;;;;;;;;;;;;;
B;085;726621;14;20230710 01:10;;;5;HINKLER ST;GREENWICH;2065;561.2;M;20230330;20230630;4000000;R2;R;RESIDENCE;;RAE;;0;AT227894
C;085;726621;14;20230710 01:10;1/18180;;;;;;;;;;;;;;;;;;
D;085;726621;14;20230710 01:10;P;;;;;;;;;;;;;;;;;;
D;085;726621;14;20230710 01:10;P;;;;;;;;;;;;;;;;;;
D;085;726621;14;20230710 01:10;V;;;;;;;;;;;;;;;;;;
B;085;4391476;15;20230710 01:10;;5006;500;PACIFIC HWY;ST LEONARDS;2065;210;M;20230629;20230630;3310000;;R;RESIDENCE;355;;;0;AT228049
C;085;4391476;15;20230710 01:10;355/SP102041;;;;;;;;;;;;;;;;;;
D;085;4391476;15;20230710 01:10;P;;;;;;;;;;;;;;;;;;
D;085;4391476;15;20230710 01:10;V;;;;;;;;;;;;;;;;;;
B;085;4464183;16;20230710 01:10;;4506;88 A;CHRISTIE ST;ST LEONARDS;2065;89;M;20230621;20230630;965000;;R;RESIDENCE;433;;;0;AT227389
C;085;4464183;16;20230710 01:10;433/SP104770;;;;;;;;;;;;;;;;;;
D;085;4464183;16;20230710 01:10;P;;;;;;;;;;;;;;;;;;
D;085;4464183;16;20230710 01:10;V;;;;;;;;;;;;;;;;;;
B;085;4464183;17;20230710 01:10;;1102;88 B;CHRISTIE ST;ST LEONARDS;2065;116;M;20230525;20230706;1750000;;R;RESIDENCE;529;;;0;AT241518
C;085;4464183;17;20230710 01:10;529/SP104770;;;;;;;;;;;;;;;;;;
D;085;4464183;17;20230710 01:10;P;;;;;;;;;;;;;;;;;;
D;085;4464183;17;20230710 01:10;V;;;;;;;;;;;;;;;;;;
B;085;4464183;18;20230710 01:10;;1707;88 B;CHRISTIE ST;ST LEONARDS;2065;61;M;20230516;20230705;966150;;R;RESIDENCE;582;;;0;AT240951
C;085;4464183;18;20230710 01:10;582/SP104770;;;;;;;;;;;;;;;;;;
D;085;4464183;18;20230710 01:10;P;;;;;;;;;;;;;;;;;;
D;085;4464183;18;20230710 01:10;V;;;;;;;;;;;;;;;;;;
B;085;3850520;19;20230710 01:10;;64;15;MINDARIE ST;LANE COVE NORTH;2066;66;M;20230331;20230703;640000;;R;RESIDENCE;64;;;0;AT230775
C;085;3850520;19;20230710 01:10;64/SP89026;;;;;;;;;;;;;;;;;;
D;085;3850520;19;20230710 01:10;P;;;;;;;;;;;;;;;;;;
D;085;3850520;19;20230710 01:10;V;;;;;;;;;;;;;;;;;;
D;085;3850520;19;20230710 01:10;V;;;;;;;;;;;;;;;;;;
B;085;4255232;20;20230710 01:10;;616;2;WATERVIEW DR;LANE COVE;2066;120;M;20230412;20230706;1090000;;R;RESIDENCE;77;;;0;AT242333
C;085;4255232;20;20230710 01:10;77/SP100343;;;;;;;;;;;;;;;;;;
D;085;4255232;20;20230710 01:10;P;;;;;;;;;;;;;;;;;;
D;085;4255232;20;20230710 01:10;V;;;;;;;;;;;;;;;;;;
D;085;4255232;20;20230710 01:10;V;;;;;;;;;;;;;;;;;;
Z;99;20;20;57;;;;;;;;;;;;;;;;;;;
