A;RTSALEDATA;529;20230612 01:13;VALNET;;;;;;;;;;;;;;;;;;;
B;529;433670;1;20230612 01:13;;;11;GIBSON ST;GOULBURN;2580;537.5;M;20230508;20230605;535000;R1;R;RESIDENCE;;GAX;;0;AT146219
C;529;433670;1;20230612 01:13;32/193076;;;;;;;;;;;;;;;;;;
D;529;433670;1;20230612 01:13;P;;;;;;;;;;;;;;;;;;
D;529;433670;1;20230612 01:13;P;;;;;;;;;;;;;;;;;;
D;529;433670;1;20230612 01:13;V;;;;;;;;;;;;;;;;;;
D;529;433670;1;20230612 01:13;V;;;;;;;;;;;;;;;;;;
B;529;437637;2;20230612 01:13;;;28;SLOANE ST;GOULBURN;2580;701.9;M;20230508;20230605;510000;R1;R;RESIDENCE;;GAR;;0;AT145875
C;529;437637;2;20230612 01:13;13/37321;;;;;;;;;;;;;;;;;;
D;529;437637;2;20230612 01:13;P;;;;;;;;;;;;;;;;;;
D;529;437637;2;20230612 01:13;P;;;;;;;;;;;;;;;;;;
D;529;437637;2;20230612 01:13;V;;;;;;;;;;;;;;;;;;
B;529;436147;3;20230612 01:13;;;81;MUNDY ST;GOULBURN;2580;404.7;M;20230509;20230606;430000;R1;R;RESIDENCE;;GAT;;0;AT152006
C;529;436147;3;20230612 01:13;7/14393;;;;;;;;;;;;;;;;;;
D;529;436147;3;20230612 01:13;P;;;;;;;;;;;;;;;;;;
D;529;436147;3;20230612 01:13;V;;;;;;;;;;;;;;;;;;
B;529;450854;4;20230612 01:13;;;409;MULWAREE DR;TALLONG;2579;1.449;H;20230427;20230608;590000;R5;R;RESIDENCE;;GCH;;0;AT158244
C;529;450854;4;20230612 01:13;104/880524;;;;;;;;;;;;;;;;;;
D;529;450854;4;20230612 01:13;P;;;;;;;;;;;;;;;;;;
D;529;450854;4;20230612 01:13;P;;;;;;;;;;;;;;;;;;
D;529;450854;4;20230612 01:13;V;;;;;;;;;;;;;;;;;;
D;529;450854;4;20230612 01:13;V;;;;;;;;;;;;;;;;;;
B;529;446555;5;20230612 01:13;;;170;BADGERYS LOOKOUT RD;TALLONG;2579;48.56;H;20230522;20230605;5000;RU2;3;CONSERVATION;;GFQ;;0;AT145761
C;529;446555;5;20230612 01:13;1/307770 57/650011;;;;;;;;;;;;;;;;;;
D;529;446555;5;20230612 01:13;P;;;;;;;;;;;;;;;;;;
D;529;446555;5;20230612 01:13;P;;;;;;;;;;;;;;;;;;
D;529;446555;5;20230612 01:13;P;;;;;;;;;;;;;;;;;;
D;529;446555;5;20230612 01:13;P;;;;;;;;;;;;;;;;;;
D;529;446555;5;20230612 01:13;P;;;;;;;;;;;;;;;;;;
D;529;446555;5;20230612 01:13;P;;;;;;;;;;;;;;;;;;
D;529;446555;5;20230612 01:13;P;;;;;;;;;;;;;;;;;;
D;529;446555;5;20230612 01:13;P;;;;;;;;;;;;;;;;;;
D;529;446555;5;20230612 01:13;P;;;;;;;;;;;;;;;;;;
