A;RTSALEDATA;251;20230925 01:07;VALNET;;;;;;;;;;;;;;;;;;;
B;251;2673835;1;20230925 01:07;;;12;GEORGE ST;TRANGIE;2823;1707;M;20230911;20230921;55000;R1;R;RESIDENCE;;TRR;;0;AT456725
C;251;2673835;1;20230925 01:07;10/14/8501;;;;;;;;;;;;;;;;;;
D;251;2673835;1;20230925 01:07;P;;;;;;;;;;;;;;;;;;
D;251;2673835;1;20230925 01:07;P;;;;;;;;;;;;;;;;;;
D;251;2673835;1;20230925 01:07;V;;;;;;;;;;;;;;;;;;
B;251;4348743;2;20230925 01:07;;;16;KINGSFORD SMITH PL;NARROMINE;2821;1601;M;20230807;20230918;190000;R1;V;VACANT LAND;;SPK;;0;AT447149
C;251;4348743;2;20230925 01:07;63/1271467;;;;;;;;;;;;;;;;;;
D;251;4348743;2;20230925 01:07;P;;;;;;;;;;;;;;;;;;
D;251;4348743;2;20230925 01:07;P;;;;;;;;;;;;;;;;;;
D;251;4348743;2;20230925 01:07;V;;;;;;;;;;;;;;;;;;
Z;12;2;2;6;;;;;;;;;;;;;;;;;;;
