A;RTSALEDATA;070;20231225 01:06;VALNET;;;;;;;;;;;;;;;;;;;
B;070;549305;1;20231225 01:06;;;2;BACK MORUNDAH RD;COROBIMILLA;2700;2023;M;20231117;20231215;20000;RU4;V;VACANT LAND;;SML;;0;AT697876
C;070;549305;1;20231225 01:06;2/10/758312;;;;;;;;;;;;;;;;;;
D;070;549305;1;20231225 01:06;P;;;;;;;;;;;;;;;;;;
D;070;549305;1;20231225 01:06;V;;;;;;;;;;;;;;;;;;
B;070;550002;2;20231225 01:06;;;189;AUDLEY ST;NARRANDERA;2700;1012;M;20231212;20231221;250000;RU5;R;RESIDENCE;;NVM;;0;AT726411
C;070;550002;2;20231225 01:06;2/129542;;;;;;;;;;;;;;;;;;
D;070;550002;2;20231225 01:06;P;;;;;;;;;;;;;;;;;;
D;070;550002;2;20231225 01:06;P;;;;;;;;;;;;;;;;;;
D;070;550002;2;20231225 01:06;V;;;;;;;;;;;;;;;;;;
B;070;550169;3;20231225 01:06;;;89;BOLTON ST;NARRANDERA;2700;904.5;M;20231121;20231219;85000;RU5;R;RESIDENCE;;NVM;;0;AT713643
C;070;550169;3;20231225 01:06;B/313183;;;;;;;;;;;;;;;;;;
D;070;550169;3;20231225 01:06;P;;;;;;;;;;;;;;;;;;
D;070;550169;3;20231225 01:06;V;;;;;;;;;;;;;;;;;;
B;070;550443;4;20231225 01:06;;;23;DALGETTY ST;NARRANDERA;2700;695.6;M;20231121;20231219;218000;RU5;R;RESIDENCE;;NRL;;0;AT715061
C;070;550443;4;20231225 01:06;2/200875;;;;;;;;;;;;;;;;;;
D;070;550443;4;20231225 01:06;P;;;;;;;;;;;;;;;;;;
D;070;550443;4;20231225 01:06;V;;;;;;;;;;;;;;;;;;
D;070;550443;4;20231225 01:06;V;;;;;;;;;;;;;;;;;;
B;070;550533;5;20231225 01:06;;;32;DUNDAS ST;NARRANDERA;2700;1012;M;20231123;20231221;300000;RU5;R;RESIDENCE;;NVM;;0;AT723158
C;070;550533;5;20231225 01:06;6/M/2597;;;;;;;;;;;;;;;;;;
D;070;550533;5;20231225 01:06;P;;;;;;;;;;;;;;;;;;
D;070;550533;5;20231225 01:06;P;;;;;;;;;;;;;;;;;;
D;070;550533;5;20231225 01:06;V;;;;;;;;;;;;;;;;;;
D;070;550533;5;20231225 01:06;V;;;;;;;;;;;;;;;;;;
B;070;551126;6;20231225 01:06;;;15;LARMER ST;NARRANDERA;2700;1012;M;20231108;20231219;365000;RU5;R;RESIDENCE;;NVM;;0;AT710847
C;070;551126;6;20231225 01:06;1/28594;;;;;;;;;;;;;;;;;;
D;070;551126;6;20231225 01:06;P;;;;;;;;;;;;;;;;;;
D;070;551126;6;20231225 01:06;V;;;;;;;;;;;;;;;;;;
D;070;551126;6;20231225 01:06;V;;;;;;;;;;;;;;;;;;
B;070;551158;7;20231225 01:06;;;66;LARMER ST;NARRANDERA;2700;1012;M;20231219;20231219;195000;RU5;V;VACANT LAND;;NVM;;0;AT713652
C;070;551158;7;20231225 01:06;1/319155;;;;;;;;;;;;;;;;;;
D;070;551158;7;20231225 01:06;P;;;;;;;;;;;;;;;;;;
D;070;551158;7;20231225 01:06;V;;;;;;;;;;;;;;;;;;
D;070;551158;7;20231225 01:06;V;;;;;;;;;;;;;;;;;;
B;070;551276;8;20231225 01:06;;;27;MELBOURNE ST;NARRANDERA;2700;903.6;M;20231108;20231215;520000;RU5;R;RESIDENCE;;NVM;;0;AT700892
C;070;551276;8;20231225 01:06;1/717236;;;;;;;;;;;;;;;;;;
D;070;551276;8;20231225 01:06;P;;;;;;;;;;;;;;;;;;
D;070;551276;8;20231225 01:06;P;;;;;;;;;;;;;;;;;;
D;070;551276;8;20231225 01:06;V;;;;;;;;;;;;;;;;;;
D;070;551276;8;20231225 01:06;V;;;;;;;;;;;;;;;;;;
B;070;549040;9;20231225 01:06;;;1895;SANDIGO RD;SANDIGO;2700;379.1;H;20230601;20231219;1000000;RU1;3;FARM;;PPA;;0;AT713949
C;070;549040;9;20231225 01:06;36/754538;;;;;;;;;;;;;;;;;;
D;070;549040;9;20231225 01:06;P;;;;;;;;;;;;;;;;;;
D;070;549040;9;20231225 01:06;V;;;;;;;;;;;;;;;;;;
D;070;549040;9;20231225 01:06;V;;;;;;;;;;;;;;;;;;
B;070;3702561;10;20231225 01:06;;;23;LETTIE ST;NARRANDERA;2700;1104;M;20231016;20231215;640000;RU5;R;RESIDENCE;;CME;;0;AT700895
C;070;3702561;10;20231225 01:06;72/1183416;;;;;;;;;;;;;;;;;;
D;070;3702561;10;20231225 01:06;P;;;;;;;;;;;;;;;;;;
D;070;3702561;10;20231225 01:06;P;;;;;;;;;;;;;;;;;;
D;070;3702561;10;20231225 01:06;V;;;;;;;;;;;;;;;;;;
D;070;3702561;10;20231225 01:06;V;;;;;;;;;;;;;;;;;;
B;070;4324910;11;20231225 01:06;;;;ANGLE RD;GRONG GRONG;2652;207.6;H;20231102;20231215;1487700;RU1;3;FARM;;PPB;;0;AT696801
C;070;4324910;11;20231225 01:06;138/750851;;;;;;;;;;;;;;;;;;
D;070;4324910;11;20231225 01:06;P;;;;;;;;;;;;;;;;;;
D;070;4324910;11;20231225 01:06;P;;;;;;;;;;;;;;;;;;
D;070;4324910;11;20231225 01:06;V;;;;;;;;;;;;;;;;;;
Z;58;11;11;34;;;;;;;;;;;;;;;;;;;
