A;RTSALEDATA;144;20230327 01:06;VALNET;;;;;;;;;;;;;;;;;;;
B;144;1582099;1;20230327 01:06;;3;73;ELOUERA RD;CRONULLA;2230;;;20230221;20230321;991000;;R;RESIDENCE;3;;;0;AS942665
C;144;1582099;1;20230327 01:06;3/SP56125;;;;;;;;;;;;;;;;;;
D;144;1582099;1;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1582099;1;20230327 01:06;V;;;;;;;;;;;;;;;;;;
B;144;1590539;2;20230327 01:06;;;8;GOODACRE AVE;MIRANDA;2228;556.4;M;20230301;20230320;610500;R2;R;RESIDENCE;;HEB;;0;AS940607
C;144;1590539;2;20230327 01:06;30/207009;;;;;;;;;;;;;;;;;;
D;144;1590539;2;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1590539;2;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1590539;2;20230327 01:06;V;;;;;;;;;;;;;;;;;;
D;144;1590539;2;20230327 01:06;V;;;;;;;;;;;;;;;;;;
B;144;1585201;3;20230327 01:06;;;34;FIRST AVE;LOFTUS;2232;770.3;M;20230206;20230320;1940000;C4;R;RESIDENCE;;CAL;;0;AS940343
C;144;1585201;3;20230327 01:06;23/828813;;;;;;;;;;;;;;;;;;
D;144;1585201;3;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1585201;3;20230327 01:06;V;;;;;;;;;;;;;;;;;;
D;144;1585201;3;20230327 01:06;V;;;;;;;;;;;;;;;;;;
B;144;1590666;4;20230327 01:06;;;12;GORADA AVE;KIRRAWEE;2232;663.9;M;20230210;20230320;1680000;R2;R;RESIDENCE;;HAK;;0;AS940066
C;144;1590666;4;20230327 01:06;18/28732;;;;;;;;;;;;;;;;;;
D;144;1590666;4;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1590666;4;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1590666;4;20230327 01:06;V;;;;;;;;;;;;;;;;;;
D;144;1590666;4;20230327 01:06;V;;;;;;;;;;;;;;;;;;
B;144;1582652;5;20230327 01:06;;;48;ENGADINE AVE;ENGADINE;2233;626;M;20230125;20230320;1160000;R2;R;RESIDENCE;;HEN;;0;AS940092
C;144;1582652;5;20230327 01:06;G/26501;;;;;;;;;;;;;;;;;;
D;144;1582652;5;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1582652;5;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1582652;5;20230327 01:06;V;;;;;;;;;;;;;;;;;;
D;144;1582652;5;20230327 01:06;V;;;;;;;;;;;;;;;;;;
D;144;1582652;5;20230327 01:06;V;;;;;;;;;;;;;;;;;;
D;144;1582652;5;20230327 01:06;V;;;;;;;;;;;;;;;;;;
B;144;1585650;6;20230327 01:06;;8;68;FLORA ST;KIRRAWEE;2232;;;20230221;20230321;981000;;R;RESIDENCE;8;;;0;AS942715
C;144;1585650;6;20230327 01:06;8/SP46002;;;;;;;;;;;;;;;;;;
D;144;1585650;6;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1585650;6;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1585650;6;20230327 01:06;V;;;;;;;;;;;;;;;;;;
D;144;1585650;6;20230327 01:06;V;;;;;;;;;;;;;;;;;;
B;144;1577830;7;20230327 01:06;;6;28;CROYDON ST;CRONULLA;2230;;;20230209;20230323;795000;;R;RESIDENCE;6;;;0;AS950113
C;144;1577830;7;20230327 01:06;6/SP91;;;;;;;;;;;;;;;;;;
D;144;1577830;7;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1577830;7;20230327 01:06;V;;;;;;;;;;;;;;;;;;
B;144;1577830;8;20230327 01:06;;12;28;CROYDON ST;CRONULLA;2230;;;20230209;20230323;795000;;R;RESIDENCE;12;;;0;AS950113
C;144;1577830;8;20230327 01:06;12/SP91;;;;;;;;;;;;;;;;;;
D;144;1577830;8;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1577830;8;20230327 01:06;V;;;;;;;;;;;;;;;;;;
B;144;1591358;9;20230327 01:06;;;126 A;GRAYS POINT RD;GRAYS POINT;2232;557.6;M;20230209;20230323;1530000;C3;R;RESIDENCE;;CAJ;;0;AS948923
C;144;1591358;9;20230327 01:06;1/609126;;;;;;;;;;;;;;;;;;
D;144;1591358;9;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1591358;9;20230327 01:06;V;;;;;;;;;;;;;;;;;;
D;144;1591358;9;20230327 01:06;V;;;;;;;;;;;;;;;;;;
B;144;1580650;10;20230327 01:06;;;8;DURABA PL;CARINGBAH;2229;670.3;M;20230118;20230323;1455000;R2;R;RESIDENCE;;HAN;;0;AS951195
C;144;1580650;10;20230327 01:06;8/239069;;;;;;;;;;;;;;;;;;
D;144;1580650;10;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1580650;10;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1580650;10;20230327 01:06;V;;;;;;;;;;;;;;;;;;
B;144;1594181;11;20230327 01:06;;;7;HORDERNS LANE;BUNDEENA;2230;834.7;M;20221228;20230322;6500000;C3;R;RESIDENCE;;CBW;;0;AS945100
C;144;1594181;11;20230327 01:06;3/11966;;;;;;;;;;;;;;;;;;
D;144;1594181;11;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1594181;11;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1594181;11;20230327 01:06;V;;;;;;;;;;;;;;;;;;
D;144;1594181;11;20230327 01:06;V;;;;;;;;;;;;;;;;;;
B;144;1596756;12;20230327 01:06;;;148;KANGAROO POINT RD;KANGAROO POINT;2224;912.06;M;20221109;20230316;2300000;C4;R;RESIDENCE;;CSY;;0;AS932635
C;144;1596756;12;20230327 01:06;B/392387;;;;;;;;;;;;;;;;;;
D;144;1596756;12;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1596756;12;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1596756;12;20230327 01:06;V;;;;;;;;;;;;;;;;;;
D;144;1596756;12;20230327 01:06;V;;;;;;;;;;;;;;;;;;
B;144;1578151;13;20230327 01:06;;;22;CUMBEE LANE;CARINGBAH SOUTH;2229;995.4;M;20221021;20230215;6800000;C4;R;RESIDENCE;;CFA;;0;AS861132
C;144;1578151;13;20230327 01:06;13/222535 Licence 587936;;;;;;;;;;;;;;;;;;
D;144;1578151;13;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1578151;13;20230327 01:06;V;;;;;;;;;;;;;;;;;;
B;144;1581053;14;20230327 01:06;;;35;EDWARD AVE;MIRANDA;2228;543.8;M;20230204;20230320;1290000;R2;R;RESIDENCE;;HEB;;0;AS938873
C;144;1581053;14;20230327 01:06;17/30529;;;;;;;;;;;;;;;;;;
D;144;1581053;14;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1581053;14;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1581053;14;20230327 01:06;V;;;;;;;;;;;;;;;;;;
B;144;1586508;15;20230327 01:06;;;2;FOREST RD;HEATHCOTE;2233;613.4;M;20230214;20230321;1500000;C4;R;RESIDENCE;;CAZ;;0;AS942357
C;144;1586508;15;20230327 01:06;3/30243;;;;;;;;;;;;;;;;;;
D;144;1586508;15;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1586508;15;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1586508;15;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1586508;15;20230327 01:06;V;;;;;;;;;;;;;;;;;;
B;144;1584236;16;20230327 01:06;;30;59;EWOS PDE;CRONULLA;2230;;;20230131;20230322;1110000;;R;RESIDENCE;30;;;0;AS946169
C;144;1584236;16;20230327 01:06;30/SP8857;;;;;;;;;;;;;;;;;;
D;144;1584236;16;20230327 01:06;P;;;;;;;;;;;;;;;;;;
D;144;1584236;16;20230327 01:06;V;;;;;;;;;;;;;;;;;;
