A;RTSALEDATA;137;20230828 01:10;VALNET;;;;;;;;;;;;;;;;;;;
B;137;1391224;1;20230828 01:10;;;124;CORONATION PDE;CROYDON PARK;2133;316.1;M;20230520;20230821;1180000;R2;R;RESIDENCE;;ESW;;0;AT371193
C;137;1391224;1;20230828 01:10;1/572446;;;;;;;;;;;;;;;;;;
D;137;1391224;1;20230828 01:10;P;;;;;;;;;;;;;;;;;;
D;137;1391224;1;20230828 01:10;P;;;;;;;;;;;;;;;;;;
D;137;1391224;1;20230828 01:10;V;;;;;;;;;;;;;;;;;;
D;137;1391224;1;20230828 01:10;V;;;;;;;;;;;;;;;;;;
B;137;1393063;2;20230828 01:10;;;16 A;IRELAND ST;BURWOOD;2134;308.4;M;20230628;20230823;1450000;R2;R;RESIDENCE;;EUU;;0;AT377185
C;137;1393063;2;20230828 01:10;2/1011984;;;;;;;;;;;;;;;;;;
D;137;1393063;2;20230828 01:10;P;;;;;;;;;;;;;;;;;;
D;137;1393063;2;20230828 01:10;V;;;;;;;;;;;;;;;;;;
B;137;3708503;3;20230828 01:10;;198;1;RAILWAY PDE;BURWOOD;2134;;;20230711;20230822;560000;;R;RESIDENCE;198;;;0;AT374852
C;137;3708503;3;20230828 01:10;198/SP88309;;;;;;;;;;;;;;;;;;
D;137;3708503;3;20230828 01:10;P;;;;;;;;;;;;;;;;;;
D;137;3708503;3;20230828 01:10;V;;;;;;;;;;;;;;;;;;
D;137;3708503;3;20230828 01:10;V;;;;;;;;;;;;;;;;;;
B;137;2848791;4;20230828 01:10;;8;41;RAILWAY CRES;BURWOOD;2134;;;20230710;20230822;725000;;R;RESIDENCE;8;;;0;AT373111
C;137;2848791;4;20230828 01:10;8/SP64688;;;;;;;;;;;;;;;;;;
D;137;2848791;4;20230828 01:10;P;;;;;;;;;;;;;;;;;;
D;137;2848791;4;20230828 01:10;P;;;;;;;;;;;;;;;;;;
D;137;2848791;4;20230828 01:10;V;;;;;;;;;;;;;;;;;;
B;137;4414134;5;20230828 01:10;;107;15;CLARENCE ST;BURWOOD;2134;78;M;20230710;20230818;800000;;R;RESIDENCE;122;;;0;AT366146
C;137;4414134;5;20230828 01:10;122/SP106267;;;;;;;;;;;;;;;;;;
D;137;4414134;5;20230828 01:10;P;;;;;;;;;;;;;;;;;;
D;137;4414134;5;20230828 01:10;P;;;;;;;;;;;;;;;;;;
D;137;4414134;5;20230828 01:10;V;;;;;;;;;;;;;;;;;;
B;137;3952853;6;20230828 01:10;;;32;LUCAS RD;BURWOOD;2134;625.1;M;20230322;20230822;2325000;R3;R;RESIDENCE;;EDM;;0;AT374686
C;137;3952853;6;20230828 01:10;27/1216121;;;;;;;;;;;;;;;;;;
D;137;3952853;6;20230828 01:10;P;;;;;;;;;;;;;;;;;;
D;137;3952853;6;20230828 01:10;V;;;;;;;;;;;;;;;;;;
D;137;3952853;6;20230828 01:10;V;;;;;;;;;;;;;;;;;;
B;137;3940504;7;20230828 01:10;;2310;2;MARY ST;BURWOOD;2134;98;M;20230823;20230823;958000;;R;RESIDENCE;117;;;0;AT378138
C;137;3940504;7;20230828 01:10;117/SP90013;;;;;;;;;;;;;;;;;;
D;137;3940504;7;20230828 01:10;P;;;;;;;;;;;;;;;;;;
D;137;3940504;7;20230828 01:10;V;;;;;;;;;;;;;;;;;;
B;137;4373706;8;20230828 01:10;;12;110;BURWOOD RD;CROYDON PARK;2133;164;M;20230629;20230824;1150000;;R;RESIDENCE;12;;;0;AT380118
C;137;4373706;8;20230828 01:10;12/SP103337;;;;;;;;;;;;;;;;;;
D;137;4373706;8;20230828 01:10;P;;;;;;;;;;;;;;;;;;
D;137;4373706;8;20230828 01:10;P;;;;;;;;;;;;;;;;;;
D;137;4373706;8;20230828 01:10;V;;;;;;;;;;;;;;;;;;
D;137;4373706;8;20230828 01:10;V;;;;;;;;;;;;;;;;;;
B;137;4362206;9;20230828 01:10;;1 D;88;BURWOOD RD;BURWOOD;2134;244;M;20230710;20230821;1050000;;R;RESIDENCE;4;;;0;AT371612
C;137;4362206;9;20230828 01:10;4/SP102923;;;;;;;;;;;;;;;;;;
D;137;4362206;9;20230828 01:10;P;;;;;;;;;;;;;;;;;;
D;137;4362206;9;20230828 01:10;P;;;;;;;;;;;;;;;;;;
D;137;4362206;9;20230828 01:10;V;;;;;;;;;;;;;;;;;;
Z;47;9;9;27;;;;;;;;;;;;;;;;;;;
