A;RTSALEDATA;052;20230220 01:06;VALNET;;;;;;;;;;;;;;;;;;;
B;052;4469481;1;20230220 01:06;;;;MURRUMBIDGEE RIVER RD;CARRATHOOL;2711;82.65;H;20210611;20230118;490000;;3;FARM;;;;0;AS795505
C;052;4469481;1;20230220 01:06;1/1289037;;;;;;;;;;;;;;;;;;
D;052;4469481;1;20230220 01:06;P;;;;;;;;;;;;;;;;;;
D;052;4469481;1;20230220 01:06;V;;;;;;;;;;;;;;;;;;
D;052;4469481;1;20230220 01:06;V;;;;;;;;;;;;;;;;;;
Z;7;1;1;3;;;;;;;;;;;;;;;;;;;
