A;RTSALEDATA;560;20230515 01:12;VALNET;;;;;;;;;;;;;;;;;;;
B;560;4207606;1;20230515 01:12;;;11;DICKSON ST;WOOMARGAMA;2644;2271;M;20230427;20230510;519000;RU5;R;RESIDENCE;;VWO;;0;AT73585
C;560;4207606;1;20230515 01:12;1/1252940;;;;;;;;;;;;;;;;;;
D;560;4207606;1;20230515 01:12;P;;;;;;;;;;;;;;;;;;
D;560;4207606;1;20230515 01:12;P;;;;;;;;;;;;;;;;;;
D;560;4207606;1;20230515 01:12;V;;;;;;;;;;;;;;;;;;
B;560;519118;2;20230515 01:12;;;57;ALLAN ST;HENTY;2658;947.42;M;20230215;20230511;220000;RU5;R;RESIDENCE;;VSA;;0;AT78157
C;560;519118;2;20230515 01:12;11/B/3990;;;;;;;;;;;;;;;;;;
D;560;519118;2;20230515 01:12;P;;;;;;;;;;;;;;;;;;
D;560;519118;2;20230515 01:12;V;;;;;;;;;;;;;;;;;;
B;560;519182;3;20230515 01:12;;;13;DAY ST;HENTY;2658;1012;M;20221103;20230505;83000;RU5;V;VACANT LAND;;VSA;;0;AT64688
C;560;519182;3;20230515 01:12;8/11/758514;;;;;;;;;;;;;;;;;;
D;560;519182;3;20230515 01:12;P;;;;;;;;;;;;;;;;;;
D;560;519182;3;20230515 01:12;V;;;;;;;;;;;;;;;;;;
B;560;520087;4;20230515 01:12;;;7;EDWARD ST;CULCAIRN;2660;674.2;M;20230220;20230509;295000;RU5;R;RESIDENCE;;VCA;;0;AT71768
C;560;520087;4;20230515 01:12;12/858476;;;;;;;;;;;;;;;;;;
D;560;520087;4;20230515 01:12;P;;;;;;;;;;;;;;;;;;
D;560;520087;4;20230515 01:12;P;;;;;;;;;;;;;;;;;;
D;560;520087;4;20230515 01:12;V;;;;;;;;;;;;;;;;;;
D;560;520087;4;20230515 01:12;V;;;;;;;;;;;;;;;;;;
