A;RTSALEDATA;267;20230306 01:08;VALNET;;;;;;;;;;;;;;;;;;;
B;267;1959608;1;20230306 01:08;;;83;MORGAN ST;PETERSHAM;2049;227.6;M;20221205;20230227;1740000;R2;R;RESIDENCE;;EPE;;0;AS887925
C;267;1959608;1;20230306 01:08;A/390604;;;;;;;;;;;;;;;;;;
D;267;1959608;1;20230306 01:08;P;;;;;;;;;;;;;;;;;;
D;267;1959608;1;20230306 01:08;V;;;;;;;;;;;;;;;;;;
D;267;1959608;1;20230306 01:08;V;;;;;;;;;;;;;;;;;;
B;267;2892028;2;20230306 01:08;;;22;YEEND ST;BIRCHGROVE;2041;;;20230202;20230302;2215000;;R;RESIDENCE;11;;;0;AS896394
C;267;2892028;2;20230306 01:08;11/SP62555;;;;;;;;;;;;;;;;;;
D;267;2892028;2;20230306 01:08;P;;;;;;;;;;;;;;;;;;
D;267;2892028;2;20230306 01:08;V;;;;;;;;;;;;;;;;;;
D;267;2892028;2;20230306 01:08;V;;;;;;;;;;;;;;;;;;
B;267;2891063;3;20230306 01:08;;1;141;MANSFIELD ST;ROZELLE;2039;;;20221011;20221205;2305000;;R;RESIDENCE;1;;XA;0;AS692598
C;267;2891063;3;20230306 01:08;1/SP66941;;;;;;;;;;;;;;;;;;
D;267;2891063;3;20230306 01:08;P;;;;;;;;;;;;;;;;;;
D;267;2891063;3;20230306 01:08;V;;;;;;;;;;;;;;;;;;
D;267;2891063;3;20230306 01:08;V;;;;;;;;;;;;;;;;;;
B;267;4136700;4;20230306 01:08;;205;14;MCGILL ST;LEWISHAM;2049;108;M;20230203;20230228;800000;;R;RESIDENCE;21;;;0;AS891407
C;267;4136700;4;20230306 01:08;21/SP97926;;;;;;;;;;;;;;;;;;
D;267;4136700;4;20230306 01:08;P;;;;;;;;;;;;;;;;;;
D;267;4136700;4;20230306 01:08;V;;;;;;;;;;;;;;;;;;
D;267;4136700;4;20230306 01:08;V;;;;;;;;;;;;;;;;;;
B;267;1307084;5;20230306 01:08;;2;66;VICTORIA ST;ASHFIELD;2131;;;20230116;20230227;805000;;R;RESIDENCE;2;;;0;AS888038
C;267;1307084;5;20230306 01:08;2/SP1194;;;;;;;;;;;;;;;;;;
D;267;1307084;5;20230306 01:08;P;;;;;;;;;;;;;;;;;;
