A;RTSALEDATA;116;20230327 01:05;VALNET;;;;;;;;;;;;;;;;;;;
B;116;1242604;1;20230327 01:05;;;44;GRENFELL ST;PARKES;2870;1100;M;20230317;20230320;500000;R1;R;RESIDENCE;;AAJ;;0;AS939538
C;116;1242604;1;20230327 01:05;2/516723;;;;;;;;;;;;;;;;;;
D;116;1242604;1;20230327 01:05;P;;;;;;;;;;;;;;;;;;
D;116;1242604;1;20230327 01:05;P;;;;;;;;;;;;;;;;;;
D;116;1242604;1;20230327 01:05;V;;;;;;;;;;;;;;;;;;
D;116;1242604;1;20230327 01:05;V;;;;;;;;;;;;;;;;;;
B;116;1242812;2;20230327 01:05;;;59;HILL ST;PARKES;2870;1012;M;20230208;20230322;424000;R1;R;RESIDENCE;;AAF;;0;AS944805
C;116;1242812;2;20230327 01:05;4A/23/758827;;;;;;;;;;;;;;;;;;
D;116;1242812;2;20230327 01:05;P;;;;;;;;;;;;;;;;;;
D;116;1242812;2;20230327 01:05;P;;;;;;;;;;;;;;;;;;
D;116;1242812;2;20230327 01:05;V;;;;;;;;;;;;;;;;;;
B;116;1244625;3;20230327 01:05;;;12 A;ELOUERA PL;PARKES;2870;1024;M;20230214;20230323;530000;R1;R;RESIDENCE;;AAA;;0;AS949420
C;116;1244625;3;20230327 01:05;4/524467;;;;;;;;;;;;;;;;;;
D;116;1244625;3;20230327 01:05;P;;;;;;;;;;;;;;;;;;
D;116;1244625;3;20230327 01:05;P;;;;;;;;;;;;;;;;;;
D;116;1244625;3;20230327 01:05;V;;;;;;;;;;;;;;;;;;
D;116;1244625;3;20230327 01:05;V;;;;;;;;;;;;;;;;;;
B;116;3126970;4;20230327 01:05;;;37;LONG ST;TRUNDLE;2875;3882;M;20230220;20230320;280000;RU5;R;RESIDENCE;;ZTR;;0;AS940219
C;116;3126970;4;20230327 01:05;11, 12/26534;;;;;;;;;;;;;;;;;;
D;116;3126970;4;20230327 01:05;P;;;;;;;;;;;;;;;;;;
D;116;3126970;4;20230327 01:05;P;;;;;;;;;;;;;;;;;;
D;116;3126970;4;20230327 01:05;V;;;;;;;;;;;;;;;;;;
D;116;3126970;4;20230327 01:05;V;;;;;;;;;;;;;;;;;;
D;116;3126970;4;20230327 01:05;V;;;;;;;;;;;;;;;;;;
B;116;3192309;5;20230327 01:05;;;44;BEST ST;PARKES;2870;611.9;M;20230203;20230317;480000;R1;R;RESIDENCE;;AAJ;;0;AS934837
C;116;3192309;5;20230327 01:05;8/1078492;;;;;;;;;;;;;;;;;;
D;116;3192309;5;20230327 01:05;P;;;;;;;;;;;;;;;;;;
D;116;3192309;5;20230327 01:05;V;;;;;;;;;;;;;;;;;;
D;116;3192309;5;20230327 01:05;V;;;;;;;;;;;;;;;;;;
B;116;4473270;6;20230327 01:05;;;8;ULMUS PL;PARKES;2870;;;20211115;20230320;220000;;V;VACANT LAND;;;;0;AS939750
C;116;4473270;6;20230327 01:05;89/1292157;;;;;;;;;;;;;;;;;;
D;116;4473270;6;20230327 01:05;P;;;;;;;;;;;;;;;;;;
D;116;4473270;6;20230327 01:05;P;;;;;;;;;;;;;;;;;;
D;116;4473270;6;20230327 01:05;V;;;;;;;;;;;;;;;;;;
B;116;4473273;7;20230327 01:05;;;23;ACACIA CCT;PARKES;2870;;;20210528;20230320;155000;;V;VACANT LAND;;;;0;AS939726
C;116;4473273;7;20230327 01:05;92/1292157;;;;;;;;;;;;;;;;;;
D;116;4473273;7;20230327 01:05;P;;;;;;;;;;;;;;;;;;
D;116;4473273;7;20230327 01:05;V;;;;;;;;;;;;;;;;;;
B;116;4439488;8;20230327 01:05;;;51;BARTON ST;PARKES;2870;109.5;M;20230301;20230323;7542;R1;V;VACANT LAND;;AAA;;0;AS950066
C;116;4439488;8;20230327 01:05;51/1277016;;;;;;;;;;;;;;;;;;
D;116;4439488;8;20230327 01:05;P;;;;;;;;;;;;;;;;;;
D;116;4439488;8;20230327 01:05;V;;;;;;;;;;;;;;;;;;
B;116;4439489;9;20230327 01:05;;;16;BOWDITCH CRES;PARKES;2870;101;M;20230301;20230321;6957;R1;V;VACANT LAND;;AAA;;0;AS941651
C;116;4439489;9;20230327 01:05;52/1277016;;;;;;;;;;;;;;;;;;
D;116;4439489;9;20230327 01:05;P;;;;;;;;;;;;;;;;;;
D;116;4439489;9;20230327 01:05;P;;;;;;;;;;;;;;;;;;
D;116;4439489;9;20230327 01:05;V;;;;;;;;;;;;;;;;;;
Z;49;9;9;29;;;;;;;;;;;;;;;;;;;
