A;RTSALEDATA;218;20230220 01:08;VALNET;;;;;;;;;;;;;;;;;;;
B;218;2299107;1;20230220 01:08;;;20;BAYNTON PL;ST HELENS PARK;2560;592.9;M;20230119;20230216;890000;R2;R;RESIDENCE;;AGS;;0;AS864642
C;218;2299107;1;20230220 01:08;8165/881519;;;;;;;;;;;;;;;;;;
D;218;2299107;1;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;218;2299107;1;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;218;2299107;1;20230220 01:08;V;;;;;;;;;;;;;;;;;;
D;218;2299107;1;20230220 01:08;V;;;;;;;;;;;;;;;;;;
B;218;2296973;2;20230220 01:08;;;5;ANDREWS PL;ST HELENS PARK;2560;545.4;M;20221222;20230210;935000;R2;R;RESIDENCE;;AGS;;0;AS852178
C;218;2296973;2;20230220 01:08;7012/818104;;;;;;;;;;;;;;;;;;
D;218;2296973;2;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;218;2296973;2;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;218;2296973;2;20230220 01:08;V;;;;;;;;;;;;;;;;;;
B;218;2305389;3;20230220 01:08;;1;46;CHESTER RD;INGLEBURN;2565;;;20230118;20230215;511000;;R;RESIDENCE;1;;;0;AS860633
C;218;2305389;3;20230220 01:08;1/SP36595;;;;;;;;;;;;;;;;;;
D;218;2305389;3;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;218;2305389;3;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;218;2305389;3;20230220 01:08;V;;;;;;;;;;;;;;;;;;
B;218;2313869;4;20230220 01:08;;;10;FERRARI PL;INGLEBURN;2565;436.8;M;20230103;20230216;660000;R2;R;RESIDENCE;;EEB;;0;AS864285
C;218;2313869;4;20230220 01:08;2231/825664;;;;;;;;;;;;;;;;;;
D;218;2313869;4;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;218;2313869;4;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;218;2313869;4;20230220 01:08;V;;;;;;;;;;;;;;;;;;
D;218;2313869;4;20230220 01:08;V;;;;;;;;;;;;;;;;;;
B;218;2295361;5;20230220 01:08;;;16;ABERCROMBIE ST;LEUMEAH;2560;556.4;M;20221222;20230216;650000;R2;R;RESIDENCE;;AEC;;0;AS864639
C;218;2295361;5;20230220 01:08;14/236021;;;;;;;;;;;;;;;;;;
D;218;2295361;5;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;218;2295361;5;20230220 01:08;V;;;;;;;;;;;;;;;;;;
B;218;2311652;6;20230220 01:08;;;13;ELGATA CRES;BRADBURY;2560;663.9;M;20230114;20230213;742000;R2;R;RESIDENCE;;ADB;;0;AS855329
C;218;2311652;6;20230220 01:08;1342/243758;;;;;;;;;;;;;;;;;;
D;218;2311652;6;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;218;2311652;6;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;218;2311652;6;20230220 01:08;V;;;;;;;;;;;;;;;;;;
D;218;2311652;6;20230220 01:08;V;;;;;;;;;;;;;;;;;;
B;218;2296360;7;20230220 01:08;;;41;ALEXANDER CRES;MACQUARIE FIELDS;2564;607;M;20221215;20230214;860000;R2;R;RESIDENCE;;EDM;;0;AS858286
C;218;2296360;7;20230220 01:08;23/28161;;;;;;;;;;;;;;;;;;
D;218;2296360;7;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;218;2296360;7;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;218;2296360;7;20230220 01:08;V;;;;;;;;;;;;;;;;;;
D;218;2296360;7;20230220 01:08;V;;;;;;;;;;;;;;;;;;
B;218;2304342;8;20230220 01:08;;;70;CARLISLE ST;INGLEBURN;2565;689.2;M;20230123;20230210;850000;R3;R;RESIDENCE;;DAB;;0;AS852992
C;218;2304342;8;20230220 01:08;9/29933;;;;;;;;;;;;;;;;;;
D;218;2304342;8;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;218;2304342;8;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;218;2304342;8;20230220 01:08;V;;;;;;;;;;;;;;;;;;
B;218;2333966;9;20230220 01:08;;;51;PARKHOLME CCT;ENGLORIE PARK;2560;329.8;M;20221221;20230210;706000;R2;R;RESIDENCE;;AQG;;0;AS853584
C;218;2333966;9;20230220 01:08;303/861806;;;;;;;;;;;;;;;;;;
D;218;2333966;9;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;218;2333966;9;20230220 01:08;P;;;;;;;;;;;;;;;;;;
D;218;2333966;9;20230220 01:08;V;;;;;;;;;;;;;;;;;;
D;218;2333966;9;20230220 01:08;V;;;;;;;;;;;;;;;;;;
