A;RTSALEDATA;090;20231106 01:26;VALNET;;;;;;;;;;;;;;;;;;;
B;090;4205673;1;20231106 01:26;;202 C;12;NANCARROW AVE;RYDE;2112;119;M;20230728;20231031;925000;;R;RESIDENCE;164;;;0;AT565024
C;090;4205673;1;20231106 01:26;164/SP97601;;;;;;;;;;;;;;;;;;
D;090;4205673;1;20231106 01:26;P;;;;;;;;;;;;;;;;;;
D;090;4205673;1;20231106 01:26;V;;;;;;;;;;;;;;;;;;
D;090;4205673;1;20231106 01:26;V;;;;;;;;;;;;;;;;;;
B;090;4205673;2;20231106 01:26;;303 C;12;NANCARROW AVE;RYDE;2112;121;M;20230724;20231030;1000000;;R;RESIDENCE;171;;;0;AT557703
C;090;4205673;2;20231106 01:26;171/SP97601;;;;;;;;;;;;;;;;;;
D;090;4205673;2;20231106 01:26;P;;;;;;;;;;;;;;;;;;
D;090;4205673;2;20231106 01:26;V;;;;;;;;;;;;;;;;;;
D;090;4205673;2;20231106 01:26;V;;;;;;;;;;;;;;;;;;
B;090;4195379;3;20231106 01:26;;1107;120;HERRING RD;MACQUARIE PARK;2113;;;20230929;20231027;752000;;R;RESIDENCE;102;;;0;AT553578
C;090;4195379;3;20231106 01:26;102/SP99179;;;;;;;;;;;;;;;;;;
D;090;4195379;3;20231106 01:26;P;;;;;;;;;;;;;;;;;;
D;090;4195379;3;20231106 01:26;V;;;;;;;;;;;;;;;;;;
D;090;4195379;3;20231106 01:26;V;;;;;;;;;;;;;;;;;;
B;090;4188465;4;20231106 01:26;;216 A;37;NANCARROW AVE;RYDE;2112;;;20231006;20231027;755000;;R;RESIDENCE;43;;;0;AT554161
C;090;4188465;4;20231106 01:26;43/SP98936;;;;;;;;;;;;;;;;;;
D;090;4188465;4;20231106 01:26;P;;;;;;;;;;;;;;;;;;
D;090;4188465;4;20231106 01:26;V;;;;;;;;;;;;;;;;;;
B;090;4243769;5;20231106 01:26;;316;408;VICTORIA RD;GLADESVILLE;2111;;;20231005;20231102;625000;;R;RESIDENCE;54;;;0;AT570787
C;090;4243769;5;20231106 01:26;54/SP100170;;;;;;;;;;;;;;;;;;
D;090;4243769;5;20231106 01:26;P;;;;;;;;;;;;;;;;;;
D;090;4243769;5;20231106 01:26;V;;;;;;;;;;;;;;;;;;
D;090;4243769;5;20231106 01:26;V;;;;;;;;;;;;;;;;;;
B;090;863175;6;20231106 01:26;;;49;BOYCE ST;RYDE;2112;695.5;M;20230917;20231102;1050000;R2;R;RESIDENCE;;RED;;0;AT569564
C;090;863175;6;20231106 01:26;268/12999;;;;;;;;;;;;;;;;;;
D;090;863175;6;20231106 01:26;P;;;;;;;;;;;;;;;;;;
D;090;863175;6;20231106 01:26;V;;;;;;;;;;;;;;;;;;
D;090;863175;6;20231106 01:26;V;;;;;;;;;;;;;;;;;;
B;090;863195;7;20231106 01:26;;;28;BRABYN ST;DENISTONE EAST;2112;860;M;20230826;20231027;2950000;R2;R;RESIDENCE;;RWD;;0;AT553009
C;090;863195;7;20231106 01:26;1/504148;;;;;;;;;;;;;;;;;;
D;090;863195;7;20231106 01:26;P;;;;;;;;;;;;;;;;;;
D;090;863195;7;20231106 01:26;V;;;;;;;;;;;;;;;;;;
B;090;884779;8;20231106 01:26;;;2;PARKLANDS RD;NORTH RYDE;2113;556.4;M;20230831;20231027;2580000;R2;R;RESIDENCE;;EA2;;0;AT556701
C;090;884779;8;20231106 01:26;14/25948;;;;;;;;;;;;;;;;;;
D;090;884779;8;20231106 01:26;P;;;;;;;;;;;;;;;;;;
D;090;884779;8;20231106 01:26;P;;;;;;;;;;;;;;;;;;
D;090;884779;8;20231106 01:26;V;;;;;;;;;;;;;;;;;;
D;090;884779;8;20231106 01:26;V;;;;;;;;;;;;;;;;;;
B;090;876806;9;20231106 01:26;;;32;JOHN MILLER ST;RYDE;2112;708.2;M;20230916;20231027;2752000;R2;R;RESIDENCE;;RED;;0;AT554805
C;090;876806;9;20231106 01:26;17/27344;;;;;;;;;;;;;;;;;;
D;090;876806;9;20231106 01:26;P;;;;;;;;;;;;;;;;;;
D;090;876806;9;20231106 01:26;P;;;;;;;;;;;;;;;;;;
D;090;876806;9;20231106 01:26;P;;;;;;;;;;;;;;;;;;
D;090;876806;9;20231106 01:26;P;;;;;;;;;;;;;;;;;;
D;090;876806;9;20231106 01:26;V;;;;;;;;;;;;;;;;;;
D;090;876806;9;20231106 01:26;V;;;;;;;;;;;;;;;;;;
B;090;882238;10;20231106 01:26;;;11 B;MIRIAM RD;DENISTONE;2114;1088;M;20230929;20231030;1540000;R2;R;RESIDENCE;;EL2;;0;AT560295
C;090;882238;10;20231106 01:26;1/541091;;;;;;;;;;;;;;;;;;
D;090;882238;10;20231106 01:26;P;;;;;;;;;;;;;;;;;;
D;090;882238;10;20231106 01:26;V;;;;;;;;;;;;;;;;;;
B;090;890892;11;20231106 01:26;;2;147;TALAVERA RD;MARSFIELD;2122;;;20230921;20231102;930000;;R;RESIDENCE;2;;;0;AT569427
C;090;890892;11;20231106 01:26;2/SP31809;;;;;;;;;;;;;;;;;;
D;090;890892;11;20231106 01:26;P;;;;;;;;;;;;;;;;;;
D;090;890892;11;20231106 01:26;V;;;;;;;;;;;;;;;;;;
B;090;858863;12;20231106 01:26;;;2;ALLAN AVE;RYDE;2112;550.1;M;20230916;20231030;2830000;R2;R;RESIDENCE;;EG2;;0;AT558018
C;090;858863;12;20231106 01:26;108/10504;;;;;;;;;;;;;;;;;;
D;090;858863;12;20231106 01:26;P;;;;;;;;;;;;;;;;;;
D;090;858863;12;20231106 01:26;P;;;;;;;;;;;;;;;;;;
D;090;858863;12;20231106 01:26;V;;;;;;;;;;;;;;;;;;
