A;RTSALEDATA;511;20231106 01:39;VALNET;;;;;;;;;;;;;;;;;;;
B;511;3401421;1;20231106 01:39;;12;33;EVELEIGH CT;SCONE;2337;;;20230918;20231030;320000;;R;RESIDENCE;12;;;0;AT558815
C;511;3401421;1;20231106 01:39;12/SP79833;;;;;;;;;;;;;;;;;;
D;511;3401421;1;20231106 01:39;P;;;;;;;;;;;;;;;;;;
D;511;3401421;1;20231106 01:39;V;;;;;;;;;;;;;;;;;;
D;511;3401421;1;20231106 01:39;V;;;;;;;;;;;;;;;;;;
B;511;2651014;2;20231106 01:39;;;394;MOUNTAIN STATION RD;MERRIWA;2329;5.903;H;20230719;20231101;880000;RU1;R;RESIDENCE;;RWS;;0;AT568081
C;511;2651014;2;20231106 01:39;211/750932;;;;;;;;;;;;;;;;;;
D;511;2651014;2;20231106 01:39;P;;;;;;;;;;;;;;;;;;
D;511;2651014;2;20231106 01:39;P;;;;;;;;;;;;;;;;;;
D;511;2651014;2;20231106 01:39;V;;;;;;;;;;;;;;;;;;
D;511;2651014;2;20231106 01:39;V;;;;;;;;;;;;;;;;;;
B;511;2651151;3;20231106 01:39;;;6201;SCONE RD;MERRIWA;2329;6.545;H;20231026;20231101;925000;R5;R;RESIDENCE;;RME;;0;AT568080
C;511;2651151;3;20231106 01:39;3/710156;;;;;;;;;;;;;;;;;;
D;511;2651151;3;20231106 01:39;P;;;;;;;;;;;;;;;;;;
D;511;2651151;3;20231106 01:39;V;;;;;;;;;;;;;;;;;;
B;511;2651273;4;20231106 01:39;;;48;MACKENZIE ST;MERRIWA;2329;1113;M;20230712;20231101;440000;R1;R;RESIDENCE;;ASR;;0;AT568084
C;511;2651273;4;20231106 01:39;B/157644;;;;;;;;;;;;;;;;;;
D;511;2651273;4;20231106 01:39;P;;;;;;;;;;;;;;;;;;
D;511;2651273;4;20231106 01:39;V;;;;;;;;;;;;;;;;;;
D;511;2651273;4;20231106 01:39;V;;;;;;;;;;;;;;;;;;
B;511;2652456;5;20231106 01:39;;;36;DEBENHAM ST;BLANDFORD;2338;1911;M;20230921;20231102;260000;RU5;R;RESIDENCE;;ZBL;;0;AT569685
C;511;2652456;5;20231106 01:39;1/782860;;;;;;;;;;;;;;;;;;
D;511;2652456;5;20231106 01:39;P;;;;;;;;;;;;;;;;;;
D;511;2652456;5;20231106 01:39;V;;;;;;;;;;;;;;;;;;
B;511;293405;6;20231106 01:39;;;43;BARTON ST;SCONE;2337;746.1;M;20230918;20231030;470000;R1;R;RESIDENCE;;AAE;;0;AT558573
C;511;293405;6;20231106 01:39;85/26571;;;;;;;;;;;;;;;;;;
D;511;293405;6;20231106 01:39;P;;;;;;;;;;;;;;;;;;
D;511;293405;6;20231106 01:39;V;;;;;;;;;;;;;;;;;;
D;511;293405;6;20231106 01:39;V;;;;;;;;;;;;;;;;;;
B;511;293446;7;20231106 01:39;;;98;BARTON ST;SCONE;2337;4630;M;20230921;20231016;640000;R1;R;RESIDENCE;;AAF;;0;AT531266
C;511;293446;7;20231106 01:39;13/854279;;;;;;;;;;;;;;;;;;
D;511;293446;7;20231106 01:39;P;;;;;;;;;;;;;;;;;;
D;511;293446;7;20231106 01:39;P;;;;;;;;;;;;;;;;;;
D;511;293446;7;20231106 01:39;V;;;;;;;;;;;;;;;;;;
D;511;293446;7;20231106 01:39;V;;;;;;;;;;;;;;;;;;
B;511;293451;8;20231106 01:39;;;108;BARTON ST;SCONE;2337;1125;M;20230908;20231027;625000;R1;R;RESIDENCE;;AAF;;0;AT554292
C;511;293451;8;20231106 01:39;8/854279;;;;;;;;;;;;;;;;;;
D;511;293451;8;20231106 01:39;P;;;;;;;;;;;;;;;;;;
D;511;293451;8;20231106 01:39;P;;;;;;;;;;;;;;;;;;
D;511;293451;8;20231106 01:39;V;;;;;;;;;;;;;;;;;;
D;511;293451;8;20231106 01:39;V;;;;;;;;;;;;;;;;;;
B;511;294109;9;20231106 01:39;;;75;KINGDON ST;SCONE;2337;2023;M;20230916;20231030;625000;R1;R;RESIDENCE;;AAW;;0;AT557528
C;511;294109;9;20231106 01:39;7/12/758898;;;;;;;;;;;;;;;;;;
D;511;294109;9;20231106 01:39;P;;;;;;;;;;;;;;;;;;
D;511;294109;9;20231106 01:39;P;;;;;;;;;;;;;;;;;;
D;511;294109;9;20231106 01:39;V;;;;;;;;;;;;;;;;;;
Z;48;9;9;28;;;;;;;;;;;;;;;;;;;
