A;RTSALEDATA;152;20230731 01:09;VALNET;;;;;;;;;;;;;;;;;;;
B;152;3446256;1;20230731 01:10;;;5;REEF COVE;SAFETY BEACH;2456;854.7;M;20230712;20230724;313000;R2;R;RESIDENCE;;ASF;;0;AT290732
C;152;3446256;1;20230731 01:10;81/1137188;;;;;;;;;;;;;;;;;;
D;152;3446256;1;20230731 01:10;P;;;;;;;;;;;;;;;;;;
D;152;3446256;1;20230731 01:10;V;;;;;;;;;;;;;;;;;;
D;152;3446256;1;20230731 01:10;V;;;;;;;;;;;;;;;;;;
B;152;4248718;2;20230731 01:10;;;41;MULLAWAY DR;MULLAWAY;2456;749.2;M;20230623;20230721;1282500;R2;R;RESIDENCE;;AAM;;0;AT285983
C;152;4248718;2;20230731 01:10;20/1257822;;;;;;;;;;;;;;;;;;
D;152;4248718;2;20230731 01:10;P;;;;;;;;;;;;;;;;;;
D;152;4248718;2;20230731 01:10;P;;;;;;;;;;;;;;;;;;
D;152;4248718;2;20230731 01:10;V;;;;;;;;;;;;;;;;;;
D;152;4248718;2;20230731 01:10;V;;;;;;;;;;;;;;;;;;
B;152;1699242;3;20230731 01:10;;2;11;BRUNSWICK AVE;COFFS HARBOUR;2450;;;20230628;20230726;560000;;R;RESIDENCE;2;;;0;AT297716
C;152;1699242;3;20230731 01:10;2/SP18296;;;;;;;;;;;;;;;;;;
D;152;1699242;3;20230731 01:10;P;;;;;;;;;;;;;;;;;;
D;152;1699242;3;20230731 01:10;V;;;;;;;;;;;;;;;;;;
B;152;1699577;4;20230731 01:10;;;7;CHURINGA PL;COFFS HARBOUR;2450;771.4;M;20230627;20230725;700000;R2;R;RESIDENCE;;ACH;;0;AT293963
C;152;1699577;4;20230731 01:10;45/239040;;;;;;;;;;;;;;;;;;
D;152;1699577;4;20230731 01:10;P;;;;;;;;;;;;;;;;;;
D;152;1699577;4;20230731 01:10;P;;;;;;;;;;;;;;;;;;
D;152;1699577;4;20230731 01:10;V;;;;;;;;;;;;;;;;;;
D;152;1699577;4;20230731 01:10;V;;;;;;;;;;;;;;;;;;
B;152;1697660;5;20230731 01:10;;1;105;ARGYLL ST;COFFS HARBOUR;2450;;;20230723;20230724;100000;;R;RESIDENCE;1;;;0;AT291855
C;152;1697660;5;20230731 01:10;1/SP38060;;;;;;;;;;;;;;;;;;
D;152;1697660;5;20230731 01:10;P;;;;;;;;;;;;;;;;;;
D;152;1697660;5;20230731 01:10;V;;;;;;;;;;;;;;;;;;
D;152;1697660;5;20230731 01:10;V;;;;;;;;;;;;;;;;;;
B;152;1703299;6;20230731 01:10;;;5;LEANDER CL;COFFS HARBOUR;2450;393;M;20230705;20230721;690000;R2;R;RESIDENCE;;ACH;;0;AT284191
C;152;1703299;6;20230731 01:10;141/877819;;;;;;;;;;;;;;;;;;
D;152;1703299;6;20230731 01:10;P;;;;;;;;;;;;;;;;;;
D;152;1703299;6;20230731 01:10;P;;;;;;;;;;;;;;;;;;
D;152;1703299;6;20230731 01:10;V;;;;;;;;;;;;;;;;;;
B;152;1689951;7;20230731 01:10;;;6;BRYANT CL;TOORMINA;2452;702.6;M;20230609;20230721;855000;R2;R;RESIDENCE;;ABT;;0;AT287112
C;152;1689951;7;20230731 01:10;214/260550;;;;;;;;;;;;;;;;;;
D;152;1689951;7;20230731 01:10;P;;;;;;;;;;;;;;;;;;
D;152;1689951;7;20230731 01:10;P;;;;;;;;;;;;;;;;;;
D;152;1689951;7;20230731 01:10;V;;;;;;;;;;;;;;;;;;
D;152;1689951;7;20230731 01:10;V;;;;;;;;;;;;;;;;;;
B;152;1712888;8;20230731 01:10;;;58;SAFETY BEACH DR;SAFETY BEACH;2456;613.4;M;20230623;20230725;1150000;R2;R;RESIDENCE;;ASF;;0;AT292813
C;152;1712888;8;20230731 01:10;32/221841;;;;;;;;;;;;;;;;;;
D;152;1712888;8;20230731 01:10;P;;;;;;;;;;;;;;;;;;
D;152;1712888;8;20230731 01:10;P;;;;;;;;;;;;;;;;;;
D;152;1712888;8;20230731 01:10;V;;;;;;;;;;;;;;;;;;
B;152;1715493;9;20230731 01:10;;;98;SANDYS BEACH DR;SANDY BEACH;2456;575.4;M;20230613;20230725;1700000;R2;R;RESIDENCE;;ASE;;0;AT293803
C;152;1715493;9;20230731 01:10;399/227261;;;;;;;;;;;;;;;;;;
D;152;1715493;9;20230731 01:10;P;;;;;;;;;;;;;;;;;;
D;152;1715493;9;20230731 01:10;P;;;;;;;;;;;;;;;;;;
D;152;1715493;9;20230731 01:10;V;;;;;;;;;;;;;;;;;;
B;152;1705507;10;20230731 01:10;WOOLWORTHS;;5;PARK AVE;COFFS HARBOUR;2450;4464;M;20230526;20230725;20400000;E2;R;RESIDENCE;;ECA;;0;AT293669
C;152;1705507;10;20230731 01:10;7, 8, 9, 10/24/758258;;;;;;;;;;;;;;;;;;
D;152;1705507;10;20230731 01:10;P;;;;;;;;;;;;;;;;;;
D;152;1705507;10;20230731 01:10;V;;;;;;;;;;;;;;;;;;
B;152;3607073;11;20230731 01:10;;2 B;50 A;MACKAYS RD;COFFS HARBOUR;2450;;;20230620;20230725;715000;;R;RESIDENCE;4;;;0;AT293819
C;152;3607073;11;20230731 01:10;4/SP85844;;;;;;;;;;;;;;;;;;
D;152;3607073;11;20230731 01:10;P;;;;;;;;;;;;;;;;;;
D;152;3607073;11;20230731 01:10;V;;;;;;;;;;;;;;;;;;
D;152;3607073;11;20230731 01:10;V;;;;;;;;;;;;;;;;;;
B;152;4015351;12;20230731 01:10;;;18;FLAT TOP DR;WOOLGOOLGA;2456;744;M;20230626;20230724;790000;R2;R;RESIDENCE;;AWL;;0;AT289932
C;152;4015351;12;20230731 01:10;21/1229398;;;;;;;;;;;;;;;;;;
D;152;4015351;12;20230731 01:10;P;;;;;;;;;;;;;;;;;;
