A;RTSALEDATA;209;20230710 01:12;VALNET;;;;;;;;;;;;;;;;;;;
B;209;2058361;1;20230710 01:12;;;46;FITZGERALD ST;QUEENS PARK;2022;132.8;M;20230421;20230706;2750000;R2;R;RESIDENCE;;AQP;;0;AT241374
C;209;2058361;1;20230710 01:12;5/224135;;;;;;;;;;;;;;;;;;
D;209;2058361;1;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2058361;1;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2058361;1;20230710 01:12;V;;;;;;;;;;;;;;;;;;
D;209;2058361;1;20230710 01:12;V;;;;;;;;;;;;;;;;;;
B;209;2061650;2;20230710 01:12;;1;2;HASTINGS PDE;NORTH BONDI;2026;;;20230513;20230630;1590000;;R;RESIDENCE;1;;;0;AT226861
C;209;2061650;2;20230710 01:12;1/SP11766;;;;;;;;;;;;;;;;;;
D;209;2061650;2;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2061650;2;20230710 01:12;V;;;;;;;;;;;;;;;;;;
B;209;2053854;3;20230710 01:12;;;443;BRONTE RD;BRONTE;2024;204;M;20230401;20230704;5550000;R2;R;RESIDENCE;;ABR;;0;AT235306
C;209;2053854;3;20230710 01:12;3/594226;;;;;;;;;;;;;;;;;;
D;209;2053854;3;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2053854;3;20230710 01:12;V;;;;;;;;;;;;;;;;;;
B;209;2056594;4;20230710 01:12;;;34;CUTHBERT ST;QUEENS PARK;2022;138.4;M;20230525;20230706;2450000;R2;R;RESIDENCE;;AQP;;0;AT243140
C;209;2056594;4;20230710 01:12;9/442554;;;;;;;;;;;;;;;;;;
D;209;2056594;4;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2056594;4;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2056594;4;20230710 01:12;V;;;;;;;;;;;;;;;;;;
B;209;2059286;5;20230710 01:12;;7;49;FRANCIS ST;BONDI BEACH;2026;;;20230523;20230704;820000;;R;RESIDENCE;7;;;0;AT235376
C;209;2059286;5;20230710 01:12;7/SP5910;;;;;;;;;;;;;;;;;;
D;209;2059286;5;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2059286;5;20230710 01:12;V;;;;;;;;;;;;;;;;;;
B;209;2048946;6;20230710 01:12;;;13 A;ARDEN ST;BRONTE;2024;179.9;M;20230506;20230630;2520000;R2;R;RESIDENCE;;ABR;;0;AT226507
C;209;2048946;6;20230710 01:12;1/199991;;;;;;;;;;;;;;;;;;
D;209;2048946;6;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2048946;6;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2048946;6;20230710 01:12;V;;;;;;;;;;;;;;;;;;
D;209;2048946;6;20230710 01:12;V;;;;;;;;;;;;;;;;;;
B;209;2059514;7;20230710 01:12;;4;24;GARDYNE ST;BRONTE;2024;;;20230428;20230706;2050000;;R;RESIDENCE;4;;;0;AT243692
C;209;2059514;7;20230710 01:12;4/SP32615;;;;;;;;;;;;;;;;;;
D;209;2059514;7;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2059514;7;20230710 01:12;V;;;;;;;;;;;;;;;;;;
D;209;2059514;7;20230710 01:12;V;;;;;;;;;;;;;;;;;;
B;209;2061919;8;20230710 01:12;;;26;HENRY ST;QUEENS PARK;2022;214.31;M;20230519;20230630;2950000;R3;R;RESIDENCE;;AMS;;0;AT225786
C;209;2061919;8;20230710 01:12;2/525131;;;;;;;;;;;;;;;;;;
D;209;2061919;8;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2061919;8;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2061919;8;20230710 01:12;V;;;;;;;;;;;;;;;;;;
B;209;2059818;9;20230710 01:12;;16;11;GILBERT ST;DOVER HEIGHTS;2030;;;20230512;20230703;645000;;R;RESIDENCE;6;;;0;AT232988
C;209;2059818;9;20230710 01:12;6/SP2507;;;;;;;;;;;;;;;;;;
D;209;2059818;9;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2059818;9;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2059818;9;20230710 01:12;V;;;;;;;;;;;;;;;;;;
D;209;2059818;9;20230710 01:12;V;;;;;;;;;;;;;;;;;;
B;209;2049512;10;20230710 01:12;;4;1;BEACH RD;BONDI BEACH;2026;27;M;20230331;20230630;1180000;;R;RESIDENCE;7;;;0;AT225139
C;209;2049512;10;20230710 01:12;7/SP11643;;;;;;;;;;;;;;;;;;
D;209;2049512;10;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2049512;10;20230710 01:12;V;;;;;;;;;;;;;;;;;;
B;209;2052494;11;20230710 01:12;;;54;BOURKE ST;QUEENS PARK;2022;581.7;M;20230225;20230705;6950000;R2;R;RESIDENCE;;AQP;;0;AT238587
C;209;2052494;11;20230710 01:12;6/17/4600;;;;;;;;;;;;;;;;;;
D;209;2052494;11;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2052494;11;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2052494;11;20230710 01:12;V;;;;;;;;;;;;;;;;;;
D;209;2052494;11;20230710 01:12;V;;;;;;;;;;;;;;;;;;
D;209;2052494;11;20230710 01:12;V;;;;;;;;;;;;;;;;;;
B;209;2063470;12;20230710 01:12;;;26;KNOWLES AVE;NORTH BONDI;2026;197.7;M;20230323;20230706;4000000;R2;R;RESIDENCE;;ABB;;0;AT244221
C;209;2063470;12;20230710 01:12;1/200231;;;;;;;;;;;;;;;;;;
D;209;2063470;12;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2063470;12;20230710 01:12;V;;;;;;;;;;;;;;;;;;
D;209;2063470;12;20230710 01:12;V;;;;;;;;;;;;;;;;;;
D;209;2063470;12;20230710 01:12;V;;;;;;;;;;;;;;;;;;
D;209;2063470;12;20230710 01:12;V;;;;;;;;;;;;;;;;;;
B;209;2052516;13;20230710 01:12;;;12;BOURKE ST;QUEENS PARK;2022;389.36;M;20230304;20230703;4780000;R2;R;RESIDENCE;;AQP;;0;AT230335
C;209;2052516;13;20230710 01:12;35/80633;;;;;;;;;;;;;;;;;;
D;209;2052516;13;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2052516;13;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2052516;13;20230710 01:12;V;;;;;;;;;;;;;;;;;;
D;209;2052516;13;20230710 01:12;V;;;;;;;;;;;;;;;;;;
B;209;2061231;14;20230710 01:12;;;31;HASTINGS PDE;NORTH BONDI;2026;373;M;20230615;20230629;9000000;R2;3;COMMERCIAL;;ADA;;0;AT221923
C;209;2061231;14;20230710 01:12;35/3/9177;;;;;;;;;;;;;;;;;;
D;209;2061231;14;20230710 01:12;P;;;;;;;;;;;;;;;;;;
D;209;2061231;14;20230710 01:12;V;;;;;;;;;;;;;;;;;;
