A;RTSALEDATA;081;20230925 01:05;VALNET;;;;;;;;;;;;;;;;;;;
B;081;2921122;1;20230925 01:05;;;44;HIGHLANDS WAY;ROUSE HILL;2155;700.1;M;20230506;20230918;2030000;R2;R;RESIDENCE;;AZZ;;0;AT447245
C;081;2921122;1;20230925 01:05;1819/1040483;;;;;;;;;;;;;;;;;;
D;081;2921122;1;20230925 01:05;P;;;;;;;;;;;;;;;;;;
D;081;2921122;1;20230925 01:05;P;;;;;;;;;;;;;;;;;;
D;081;2921122;1;20230925 01:05;V;;;;;;;;;;;;;;;;;;
D;081;2921122;1;20230925 01:05;V;;;;;;;;;;;;;;;;;;
B;081;3509146;2;20230925 01:05;;;4;THOMAS BOULTON CCT;KELLYVILLE;2155;789.5;M;20230623;20230921;2500000;R2;R;RESIDENCE;;BRA;;0;AT458801
C;081;3509146;2;20230925 01:05;2013/1149043;;;;;;;;;;;;;;;;;;
D;081;3509146;2;20230925 01:05;P;;;;;;;;;;;;;;;;;;
D;081;3509146;2;20230925 01:05;P;;;;;;;;;;;;;;;;;;
D;081;3509146;2;20230925 01:05;V;;;;;;;;;;;;;;;;;;
D;081;3509146;2;20230925 01:05;V;;;;;;;;;;;;;;;;;;
B;081;3476625;3;20230925 01:05;;1;9;NORBRIK DR;BELLA VISTA;2153;;;20101206;20101217;2470000;;3;MEDICAL SUITE;1;;XO;0;AF981938
C;081;3476625;3;20230925 01:05;1/SP82294;;;;;;;;;;;;;;;;;;
D;081;3476625;3;20230925 01:05;P;;;;;;;;;;;;;;;;;;
D;081;3476625;3;20230925 01:05;V;;;;;;;;;;;;;;;;;;
B;081;3476625;4;20230925 01:05;;4;9;NORBRIK DR;BELLA VISTA;2153;;;20100114;20100225;924000;;3;MEDICAL CENTR;4;;XO;0;AF367899
C;081;3476625;4;20230925 01:05;4/SP82294;;;;;;;;;;;;;;;;;;
D;081;3476625;4;20230925 01:05;P;;;;;;;;;;;;;;;;;;
D;081;3476625;4;20230925 01:05;V;;;;;;;;;;;;;;;;;;
B;081;3476625;5;20230925 01:05;;6;9;NORBRIK DR;BELLA VISTA;2153;;;20111130;20111214;664631;;3;MEDICAL SUITE;6;;XO;0;AG701695
C;081;3476625;5;20230925 01:05;6/SP82294;;;;;;;;;;;;;;;;;;
D;081;3476625;5;20230925 01:05;P;;;;;;;;;;;;;;;;;;
D;081;3476625;5;20230925 01:05;V;;;;;;;;;;;;;;;;;;
B;081;3476625;6;20230925 01:05;;10;9;NORBRIK DR;BELLA VISTA;2153;;;20091113;20091223;950000;;3;MEDICAL SUITE;10;;XO;0;AF248274
C;081;3476625;6;20230925 01:05;10/SP82294;;;;;;;;;;;;;;;;;;
D;081;3476625;6;20230925 01:05;P;;;;;;;;;;;;;;;;;;
D;081;3476625;6;20230925 01:05;P;;;;;;;;;;;;;;;;;;
D;081;3476625;6;20230925 01:05;P;;;;;;;;;;;;;;;;;;
D;081;3476625;6;20230925 01:05;P;;;;;;;;;;;;;;;;;;
D;081;3476625;6;20230925 01:05;V;;;;;;;;;;;;;;;;;;
B;081;3476625;7;20230925 01:05;;15;9;NORBRIK DR;BELLA VISTA;2153;;;20121221;20130223;324000;;3;;11;;XO;0;AH602247
C;081;3476625;7;20230925 01:05;11/SP82294;;;;;;;;;;;;;;;;;;
D;081;3476625;7;20230925 01:05;P;;;;;;;;;;;;;;;;;;
D;081;3476625;7;20230925 01:05;P;;;;;;;;;;;;;;;;;;
D;081;3476625;7;20230925 01:05;V;;;;;;;;;;;;;;;;;;
B;081;3476625;8;20230925 01:05;;16;9;NORBRIK DR;BELLA VISTA;2153;;;20120315;20120508;279500;;3;RETAIL;12;;XO;0;AH91958
C;081;3476625;8;20230925 01:05;12/SP82294;;;;;;;;;;;;;;;;;;
D;081;3476625;8;20230925 01:05;P;;;;;;;;;;;;;;;;;;
D;081;3476625;8;20230925 01:05;V;;;;;;;;;;;;;;;;;;
B;081;3476625;9;20230925 01:05;PHARMACY G23;23;9;NORBRIK DR;BELLA VISTA;2153;;;20091130;20091221;870000;;3;SHOP;14;;XO;0;AF222077
C;081;3476625;9;20230925 01:05;14/SP82294;;;;;;;;;;;;;;;;;;
D;081;3476625;9;20230925 01:05;P;;;;;;;;;;;;;;;;;;
D;081;3476625;9;20230925 01:05;P;;;;;;;;;;;;;;;;;;
D;081;3476625;9;20230925 01:05;P;;;;;;;;;;;;;;;;;;
D;081;3476625;9;20230925 01:05;V;;;;;;;;;;;;;;;;;;
B;081;3476625;10;20230925 01:05;CAFE;19;9;NORBRIK DR;BELLA VISTA;2153;;;20100415;20100531;1540000;;3;SHOP;15;;XS;0;AF533626
C;081;3476625;10;20230925 01:05;15/SP82294;;;;;;;;;;;;;;;;;;
D;081;3476625;10;20230925 01:05;P;;;;;;;;;;;;;;;;;;
D;081;3476625;10;20230925 01:05;V;;;;;;;;;;;;;;;;;;
