A;RTSALEDATA;092;20230424 01:09;VALNET;;;;;;;;;;;;;;;;;;;
B;092;3404448;1;20230424 01:09;;;14;WEST PDE;CHATSWOOD;2067;827.2;M;20230320;20230419;3900000;C4;R;RESIDENCE;;ELB;;0;AT20039
C;092;3404448;1;20230424 01:09;11/1129828;;;;;;;;;;;;;;;;;;
D;092;3404448;1;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;092;3404448;1;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;092;954727;2;20230424 01:09;;;27;COVELEE CCT;MIDDLE COVE;2068;1005;M;20230217;20230419;5200000;C4;R;RESIDENCE;;ELM;;0;AT18121
C;092;954727;2;20230424 01:09;163/29173;;;;;;;;;;;;;;;;;;
D;092;954727;2;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;092;954727;2;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;092;954727;2;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;092;949554;3;20230424 01:09;;11;88;ALBERT AVE;CHATSWOOD;2067;;;20230227;20230417;730000;;R;RESIDENCE;11;;;0;AT13370
C;092;949554;3;20230424 01:09;11/SP5804;;;;;;;;;;;;;;;;;;
D;092;949554;3;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;092;949554;3;20230424 01:09;V;;;;;;;;;;;;;;;;;;
D;092;949554;3;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;092;956773;4;20230424 01:09;;;308;EDINBURGH RD;CASTLECRAG;2068;1360;M;20221231;20230414;13000000;C4;R;RESIDENCE;;WAT;;0;AT10022
C;092;956773;4;20230424 01:09;1/601514;;;;;;;;;;;;;;;;;;
D;092;956773;4;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;092;956773;4;20230424 01:09;V;;;;;;;;;;;;;;;;;;
D;092;956773;4;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;092;951784;5;20230424 01:09;;;25;BLIGH ST;NORTHBRIDGE;2063;557.92;M;20230209;20230417;4050000;R2;R;RESIDENCE;;RAQ;;0;AT13812
C;092;951784;5;20230424 01:09;5/37412;;;;;;;;;;;;;;;;;;
D;092;951784;5;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;092;951784;5;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;092;951784;5;20230424 01:09;V;;;;;;;;;;;;;;;;;;
D;092;951784;5;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;092;973074;6;20230424 01:09;;;57;TULLOH ST;WILLOUGHBY;2068;373.1;M;20230304;20230417;3100000;R2;R;RESIDENCE;;RAD;;0;AT12870
C;092;973074;6;20230424 01:09;12/2/2639;;;;;;;;;;;;;;;;;;
D;092;973074;6;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;092;973074;6;20230424 01:09;V;;;;;;;;;;;;;;;;;;
D;092;973074;6;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;092;962928;7;20230424 01:09;;100;1 C;KOORINGA RD;CHATSWOOD;2067;;;20230313;20230420;790000;;R;RESIDENCE;100;;;0;AT22756
C;092;962928;7;20230424 01:09;100/SP11157;;;;;;;;;;;;;;;;;;
D;092;962928;7;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;092;962928;7;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;092;962928;7;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;092;965472;8;20230424 01:09;;;330;MOWBRAY RD;ARTARMON;2064;336.6;M;20230222;20230414;2530000;R2;R;RESIDENCE;;RAE;;0;AT8119
C;092;965472;8;20230424 01:09;62/1000576;;;;;;;;;;;;;;;;;;
D;092;965472;8;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;092;965472;8;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;092;968007;9;20230424 01:09;;10;10;PARKES RD;ARTARMON;2064;;;20230204;20230417;800000;;R;RESIDENCE;10;;;0;AT10800
