A;RTSALEDATA;303;20230522 01:14;VALNET;;;;;;;;;;;;;;;;;;;
B;303;2910251;1;20230522 01:14;;8;136;YAMBA RD;YAMBA;2464;;;20230508;20230515;520000;;R;RESIDENCE;8;;;0;AT85193
C;303;2910251;1;20230522 01:14;8/SP67873;;;;;;;;;;;;;;;;;;
D;303;2910251;1;20230522 01:14;P;;;;;;;;;;;;;;;;;;
D;303;2910251;1;20230522 01:14;V;;;;;;;;;;;;;;;;;;
B;303;1722858;2;20230522 01:14;;;271;OLIVER ST;GRAFTON;2460;733.5;M;20230412;20230516;369000;R1;R;RESIDENCE;;EBB;;0;AT90030
C;303;1722858;2;20230522 01:14;24/400699;;;;;;;;;;;;;;;;;;
D;303;1722858;2;20230522 01:14;P;;;;;;;;;;;;;;;;;;
D;303;1722858;2;20230522 01:14;P;;;;;;;;;;;;;;;;;;
D;303;1722858;2;20230522 01:14;V;;;;;;;;;;;;;;;;;;
B;303;1720820;3;20230522 01:14;;;357;FRY ST;GRAFTON;2460;521;M;20230505;20230517;435000;R1;R;RESIDENCE;;EBB;;0;AT93252
C;303;1720820;3;20230522 01:14;1/A/21399;;;;;;;;;;;;;;;;;;
D;303;1720820;3;20230522 01:14;P;;;;;;;;;;;;;;;;;;
D;303;1720820;3;20230522 01:14;V;;;;;;;;;;;;;;;;;;
D;303;1720820;3;20230522 01:14;V;;;;;;;;;;;;;;;;;;
D;303;1720820;3;20230522 01:14;V;;;;;;;;;;;;;;;;;;
B;303;1718817;4;20230522 01:14;;;407 A;BENT ST;SOUTH GRAFTON;2460;6698;M;20230412;20230512;660000;R1;R;RESIDENCE;;ADD;;0;AT83321
C;303;1718817;4;20230522 01:14;11/818110;;;;;;;;;;;;;;;;;;
D;303;1718817;4;20230522 01:14;P;;;;;;;;;;;;;;;;;;
D;303;1718817;4;20230522 01:14;P;;;;;;;;;;;;;;;;;;
D;303;1718817;4;20230522 01:14;V;;;;;;;;;;;;;;;;;;
D;303;1718817;4;20230522 01:14;V;;;;;;;;;;;;;;;;;;
B;303;1724271;5;20230522 01:14;;;58;SILVERTON ST;SOUTH GRAFTON;2460;830.6;M;20230417;20230516;575000;R1;R;RESIDENCE;;ADD;;0;AT92011
C;303;1724271;5;20230522 01:14;660/715384;;;;;;;;;;;;;;;;;;
D;303;1724271;5;20230522 01:14;P;;;;;;;;;;;;;;;;;;
D;303;1724271;5;20230522 01:14;P;;;;;;;;;;;;;;;;;;
D;303;1724271;5;20230522 01:14;V;;;;;;;;;;;;;;;;;;
B;303;1724982;6;20230522 01:14;;;142;VILLIERS ST;GRAFTON;2460;1019;M;20230405;20230517;425000;R1;R;RESIDENCE;;EBB;;0;AT93529
C;303;1724982;6;20230522 01:14;2/412881;;;;;;;;;;;;;;;;;;
D;303;1724982;6;20230522 01:14;P;;;;;;;;;;;;;;;;;;
D;303;1724982;6;20230522 01:14;P;;;;;;;;;;;;;;;;;;
D;303;1724982;6;20230522 01:14;V;;;;;;;;;;;;;;;;;;
D;303;1724982;6;20230522 01:14;V;;;;;;;;;;;;;;;;;;
B;303;1771011;7;20230522 01:14;;2;61;YAMBA ST;YAMBA;2464;;;20230411;20230516;597500;;R;RESIDENCE;2;;;0;AT89596
C;303;1771011;7;20230522 01:14;2/SP42615;;;;;;;;;;;;;;;;;;
D;303;1771011;7;20230522 01:14;P;;;;;;;;;;;;;;;;;;
D;303;1771011;7;20230522 01:14;V;;;;;;;;;;;;;;;;;;
B;303;1766257;8;20230522 01:14;;;19;TALOUMBI ST;MACLEAN;2463;1027;M;20230401;20230515;568000;R2;R;RESIDENCE;;LMM;;0;AT86978
C;303;1766257;8;20230522 01:14;1/392650;;;;;;;;;;;;;;;;;;
D;303;1766257;8;20230522 01:14;P;;;;;;;;;;;;;;;;;;
