A;RTSALEDATA;528;20230626 01:13;VALNET;;;;;;;;;;;;;;;;;;;
B;528;428039;1;20230626 01:13;;;12;DEMESTRE ST;YASS;2582;696.6;M;20230620;20230620;700000;R1;R;RESIDENCE;;RY1;;0;AT189734
C;528;428039;1;20230626 01:13;18/518856;;;;;;;;;;;;;;;;;;
D;528;428039;1;20230626 01:13;P;;;;;;;;;;;;;;;;;;
D;528;428039;1;20230626 01:13;V;;;;;;;;;;;;;;;;;;
B;528;3020451;2;20230626 01:13;;;10;MURRAY GREY PL;MURRUMBATEMAN;2582;7185;M;20230519;20230620;1250000;R5;R;RESIDENCE;;RM1;;0;AT190050
C;528;3020451;2;20230626 01:13;50/285678;;;;;;;;;;;;;;;;;;
D;528;3020451;2;20230626 01:13;P;;;;;;;;;;;;;;;;;;
D;528;3020451;2;20230626 01:13;P;;;;;;;;;;;;;;;;;;
D;528;3020451;2;20230626 01:13;V;;;;;;;;;;;;;;;;;;
B;528;3020456;3;20230626 01:13;;;1;MURRAY GREY PL;MURRUMBATEMAN;2582;9669;M;20230522;20230620;770000;R5;R;RESIDENCE;;RM1;;0;AT190261
C;528;3020456;3;20230626 01:13;55/285678;;;;;;;;;;;;;;;;;;
D;528;3020456;3;20230626 01:13;P;;;;;;;;;;;;;;;;;;
D;528;3020456;3;20230626 01:13;P;;;;;;;;;;;;;;;;;;
D;528;3020456;3;20230626 01:13;V;;;;;;;;;;;;;;;;;;
B;528;3546456;4;20230626 01:13;;;4;HUGHES PL;MURRUMBATEMAN;2582;1.097;H;20230510;20230621;990000;R5;R;RESIDENCE;;RM1;;0;AT193281
C;528;3546456;4;20230626 01:13;2/1136665;;;;;;;;;;;;;;;;;;
D;528;3546456;4;20230626 01:13;P;;;;;;;;;;;;;;;;;;
D;528;3546456;4;20230626 01:13;P;;;;;;;;;;;;;;;;;;
D;528;3546456;4;20230626 01:13;V;;;;;;;;;;;;;;;;;;
B;528;2844229;5;20230626 01:13;;;7;SANTA GERTRUDIS PL;MURRUMBATEMAN;2582;7860;M;20230325;20230621;1355000;R5;R;RESIDENCE;;RM1;;0;AT194874
C;528;2844229;5;20230626 01:13;11/285678;;;;;;;;;;;;;;;;;;
D;528;2844229;5;20230626 01:13;P;;;;;;;;;;;;;;;;;;
D;528;2844229;5;20230626 01:13;P;;;;;;;;;;;;;;;;;;
D;528;2844229;5;20230626 01:13;V;;;;;;;;;;;;;;;;;;
D;528;2844229;5;20230626 01:13;V;;;;;;;;;;;;;;;;;;
B;528;4492188;6;20230626 01:13;;;;DOG TRAP RD;JEIR;2582;26.51;H;20230518;20230619;420000;;3;FARM;;;;0;AT183930
C;528;4492188;6;20230626 01:13;PT 2/1290345;;;;;;;;;;;;;;;;;;
D;528;4492188;6;20230626 01:13;P;;;;;;;;;;;;;;;;;;
D;528;4492188;6;20230626 01:13;P;;;;;;;;;;;;;;;;;;
D;528;4492188;6;20230626 01:13;V;;;;;;;;;;;;;;;;;;
B;528;4350350;7;20230626 01:13;;;1987;BURLEY GRIFFIN WAY;BINALONG;2584;2.205;H;20230607;20230619;349000;C4;R;RESIDENCE;;EBL;;0;AT187510
C;528;4350350;7;20230626 01:13;2/1267279;;;;;;;;;;;;;;;;;;
D;528;4350350;7;20230626 01:13;P;;;;;;;;;;;;;;;;;;
D;528;4350350;7;20230626 01:13;P;;;;;;;;;;;;;;;;;;
D;528;4350350;7;20230626 01:13;V;;;;;;;;;;;;;;;;;;
D;528;4350350;7;20230626 01:13;V;;;;;;;;;;;;;;;;;;
Z;38;7;7;22;;;;;;;;;;;;;;;;;;;
