A;RTSALEDATA;210;20230717 01:11;VALNET;;;;;;;;;;;;;;;;;;;
B;210;2098282;1;20230717 01:11;;;134;OXFORD ST;WOOLLAHRA;2025;95.1;M;20230526;20230707;2100000;R2;R;RESIDENCE;;ALO;;0;AT245039
C;210;2098282;1;20230717 01:11;2, 3/984281;;;;;;;;;;;;;;;;;;
D;210;2098282;1;20230717 01:11;P;;;;;;;;;;;;;;;;;;
D;210;2098282;1;20230717 01:11;P;;;;;;;;;;;;;;;;;;
D;210;2098282;1;20230717 01:11;V;;;;;;;;;;;;;;;;;;
B;210;2082468;2;20230717 01:11;;30;110;CASCADE ST;PADDINGTON;2021;128;M;20230614;20230712;1582000;;R;RESIDENCE;30;;;0;AT257624
C;210;2082468;2;20230717 01:11;30/SP19410;;;;;;;;;;;;;;;;;;
D;210;2082468;2;20230717 01:11;P;;;;;;;;;;;;;;;;;;
D;210;2082468;2;20230717 01:11;V;;;;;;;;;;;;;;;;;;
B;210;2090411;3;20230717 01:11;;34;56;HOPEWELL ST;PADDINGTON;2021;23;M;20230615;20230713;415000;;R;RESIDENCE;25;;;0;AT262530
C;210;2090411;3;20230717 01:11;25/SP10424;;;;;;;;;;;;;;;;;;
D;210;2090411;3;20230717 01:11;P;;;;;;;;;;;;;;;;;;
D;210;2090411;3;20230717 01:11;V;;;;;;;;;;;;;;;;;;
B;210;2104299;4;20230717 01:11;;5;50;WILLIAM ST;DOUBLE BAY;2028;76;M;20230513;20230710;1546000;;R;RESIDENCE;5;;;0;AT251899
C;210;2104299;4;20230717 01:11;5/SP58183;;;;;;;;;;;;;;;;;;
D;210;2104299;4;20230717 01:11;P;;;;;;;;;;;;;;;;;;
D;210;2104299;4;20230717 01:11;P;;;;;;;;;;;;;;;;;;
D;210;2104299;4;20230717 01:11;V;;;;;;;;;;;;;;;;;;
B;210;2088092;5;20230717 01:11;;;31;GLEBE ST;EDGECLIFF;2027;133.3;M;20230414;20230707;2715000;R2;R;RESIDENCE;;ALD;;0;AT246958
C;210;2088092;5;20230717 01:11;109/706734;;;;;;;;;;;;;;;;;;
D;210;2088092;5;20230717 01:11;P;;;;;;;;;;;;;;;;;;
D;210;2088092;5;20230717 01:11;P;;;;;;;;;;;;;;;;;;
D;210;2088092;5;20230717 01:11;V;;;;;;;;;;;;;;;;;;
D;210;2088092;5;20230717 01:11;V;;;;;;;;;;;;;;;;;;
B;210;2104530;6;20230717 01:11;;;103;WINDSOR ST;PADDINGTON;2021;120.2;M;20230526;20230707;4075000;R2;R;RESIDENCE;;ALE;;0;AT246235
C;210;2104530;6;20230717 01:11;1/119281;;;;;;;;;;;;;;;;;;
D;210;2104530;6;20230717 01:11;P;;;;;;;;;;;;;;;;;;
D;210;2104530;6;20230717 01:11;V;;;;;;;;;;;;;;;;;;
B;210;2082887;7;20230717 01:11;;;16;COOLONG RD;VAUCLUSE;2030;354.1;M;20230321;20230711;6875000;R2;R;RESIDENCE;;ALV;;0;AT253502
C;210;2082887;7;20230717 01:11;X/436829;;;;;;;;;;;;;;;;;;
D;210;2082887;7;20230717 01:11;P;;;;;;;;;;;;;;;;;;
D;210;2082887;7;20230717 01:11;V;;;;;;;;;;;;;;;;;;
