A;RTSALEDATA;092;20231002 01:05;VALNET;;;;;;;;;;;;;;;;;;;
C;092;961018;11;20231002 01:05;2/514919;;;;;;;;;;;;;;;;;;
D;092;961018;11;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;961018;11;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;961018;11;20231002 01:05;V;;;;;;;;;;;;;;;;;;
B;092;963946;12;20231002 01:05;;74;25 A;MARKS ST;NAREMBURN;2065;;;20230811;20230922;1060000;;R;RESIDENCE;74;;;0;AT460899
C;092;963946;12;20231002 01:05;74/SP14619;;;;;;;;;;;;;;;;;;
D;092;963946;12;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;963946;12;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;963946;12;20231002 01:05;V;;;;;;;;;;;;;;;;;;
B;092;974281;13;20231002 01:05;;1;44;VIEW ST;CHATSWOOD;2067;;;20230811;20230922;825000;;R;RESIDENCE;1;;;0;AT462665
C;092;974281;13;20231002 01:05;1/SP5952;;;;;;;;;;;;;;;;;;
D;092;974281;13;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;974281;13;20231002 01:05;V;;;;;;;;;;;;;;;;;;
D;092;974281;13;20231002 01:05;V;;;;;;;;;;;;;;;;;;
B;092;968962;14;20231002 01:05;;2902;1;SERGEANTS LANE;ST LEONARDS;2065;;;20230811;20230922;1840000;;R;RESIDENCE;98;;;0;AT462880
C;092;968962;14;20231002 01:05;98/SP62272;;;;;;;;;;;;;;;;;;
D;092;968962;14;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;968962;14;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;968962;14;20231002 01:05;V;;;;;;;;;;;;;;;;;;
B;092;971818;15;20231002 01:05;;6 B;8;SUTHERLAND RD;CHATSWOOD;2067;;;20230705;20230927;708000;;R;RESIDENCE;41;;;0;AT474453
C;092;971818;15;20231002 01:05;41/SP7042;;;;;;;;;;;;;;;;;;
D;092;971818;15;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;971818;15;20231002 01:05;V;;;;;;;;;;;;;;;;;;
B;092;964334;16;20231002 01:05;;;7;MCLEAN AVE;CHATSWOOD;2067;766.42;M;20230729;20230927;3530000;R2;R;RESIDENCE;;RAB;;0;AT472992
C;092;964334;16;20231002 01:05;10/8964;;;;;;;;;;;;;;;;;;
D;092;964334;16;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;964334;16;20231002 01:05;V;;;;;;;;;;;;;;;;;;
B;092;971998;17;20231002 01:05;;14;143;SYDNEY ST;NORTH WILLOUGHBY;2068;;;20230812;20230925;990000;;R;RESIDENCE;14;;;0;AT465996
C;092;971998;17;20231002 01:05;14/SP17541;;;;;;;;;;;;;;;;;;
D;092;971998;17;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;971998;17;20231002 01:05;V;;;;;;;;;;;;;;;;;;
B;092;961848;18;20231002 01:05;;805;5;JERSEY RD;ARTARMON;2064;;;20230812;20230922;822000;;R;RESIDENCE;40;;;0;AT460250
C;092;961848;18;20231002 01:05;40/SP9468;;;;;;;;;;;;;;;;;;
D;092;961848;18;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;961848;18;20231002 01:05;V;;;;;;;;;;;;;;;;;;
D;092;961848;18;20231002 01:05;V;;;;;;;;;;;;;;;;;;
B;092;975471;19;20231002 01:05;;38;252;WILLOUGHBY RD;NAREMBURN;2065;;;20230815;20230927;890000;;R;RESIDENCE;40;;;0;AT473863
C;092;975471;19;20231002 01:05;40/SP56957;;;;;;;;;;;;;;;;;;
D;092;975471;19;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;975471;19;20231002 01:05;V;;;;;;;;;;;;;;;;;;
D;092;975471;19;20231002 01:05;V;;;;;;;;;;;;;;;;;;
B;092;2777340;20;20231002 01:05;;14;45;WALKERS DR;LANE COVE NORTH;2066;;;20230816;20230927;885000;;R;RESIDENCE;35;;;0;AT473089
C;092;2777340;20;20231002 01:05;35/SP64624;;;;;;;;;;;;;;;;;;
D;092;2777340;20;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;2777340;20;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;2777340;20;20231002 01:05;V;;;;;;;;;;;;;;;;;;
D;092;2777340;20;20231002 01:05;V;;;;;;;;;;;;;;;;;;
B;092;2893585;21;20231002 01:05;;709;2 A;HELP ST;CHATSWOOD;2067;;;20230815;20230926;820000;;R;RESIDENCE;92;;;0;AT469232
C;092;2893585;21;20231002 01:05;92/SP65601;;;;;;;;;;;;;;;;;;
D;092;2893585;21;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;2893585;21;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;2893585;21;20231002 01:05;V;;;;;;;;;;;;;;;;;;
B;092;4459948;22;20231002 01:05;;114;1015;PACIFIC HWY;ROSEVILLE;2069;100;M;20230817;20230928;829000;;R;RESIDENCE;11;;;0;AT476644
C;092;4459948;22;20231002 01:05;11/SP105069;;;;;;;;;;;;;;;;;;
D;092;4459948;22;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;4459948;22;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;4459948;22;20231002 01:05;V;;;;;;;;;;;;;;;;;;
B;092;4459948;23;20231002 01:05;;111;1015;PACIFIC HWY;ROSEVILLE;2069;146;M;20230907;20230928;1285000;;R;RESIDENCE;16;;;0;AT476688
C;092;4459948;23;20231002 01:05;16/SP105069;;;;;;;;;;;;;;;;;;
D;092;4459948;23;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;4459948;23;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;4459948;23;20231002 01:05;V;;;;;;;;;;;;;;;;;;
B;092;3798741;24;20231002 01:05;;1803;1;POST OFFICE LANE;CHATSWOOD;2067;73;M;20230819;20230926;931000;;R;RESIDENCE;55;;;0;AT468778
C;092;3798741;24;20231002 01:05;55/SP88678;;;;;;;;;;;;;;;;;;
D;092;3798741;24;20231002 01:05;P;;;;;;;;;;;;;;;;;;
D;092;3798741;24;20231002 01:05;V;;;;;;;;;;;;;;;;;;
Z;117;24;24;67;;;;;;;;;;;;;;;;;;;
