A;RTSALEDATA;216;20231211 01:07;VALNET;;;;;;;;;;;;;;;;;;;
B;216;3621671;1;20231211 01:07;;;6;RICHMOND AVE;MEDLOW BATH;2780;600.7;M;20231030;20231205;870000;C4;R;RESIDENCE;;MED;;0;AT663970
C;216;3621671;1;20231211 01:07;4/12335;;;;;;;;;;;;;;;;;;
D;216;3621671;1;20231211 01:07;P;;;;;;;;;;;;;;;;;;
D;216;3621671;1;20231211 01:07;P;;;;;;;;;;;;;;;;;;
D;216;3621671;1;20231211 01:07;V;;;;;;;;;;;;;;;;;;
D;216;3621671;1;20231211 01:07;V;;;;;;;;;;;;;;;;;;
B;216;4501273;2;20231211 01:07;;;5;NEPEAN GARDENS PL;GLENBROOK;2773;1156;M;20230119;20230628;22000;C4;R;RESIDENCE;;GBL;AVP;0;AT213922
C;216;4501273;2;20231211 01:07;100/1295374;;;;;;;;;;;;;;;;;;
D;216;4501273;2;20231211 01:07;P;;;;;;;;;;;;;;;;;;
D;216;4501273;2;20231211 01:07;P;;;;;;;;;;;;;;;;;;
B;216;4520401;3;20231211 01:07;;;337;GREAT WESTERN HWY;BLACKHEATH;2785;803;M;20231116;20231201;332500;;V;VACANT LAND;;;;0;AT652650
C;216;4520401;3;20231211 01:07;5/664776;;;;;;;;;;;;;;;;;;
D;216;4520401;3;20231211 01:07;P;;;;;;;;;;;;;;;;;;
D;216;4520401;3;20231211 01:07;P;;;;;;;;;;;;;;;;;;
D;216;4520401;3;20231211 01:07;V;;;;;;;;;;;;;;;;;;
B;216;2250980;4;20231211 01:07;;;73;SHIRLOW AVE;FAULCONBRIDGE;2776;2960;M;20231020;20231201;780000;C4;R;RESIDENCE;;FBE;;0;AT652333
C;216;2250980;4;20231211 01:07;6, 7/16845;;;;;;;;;;;;;;;;;;
D;216;2250980;4;20231211 01:07;P;;;;;;;;;;;;;;;;;;
D;216;2250980;4;20231211 01:07;P;;;;;;;;;;;;;;;;;;
D;216;2250980;4;20231211 01:07;V;;;;;;;;;;;;;;;;;;
