A;RTSALEDATA;239;20230130 01:09;VALNET;;;;;;;;;;;;;;;;;;;
B;239;2635706;1;20230130 01:09;;;76;OXLEY ST;BOURKE;2840;1012;M;20221221;20230120;235000;R1;R;RESIDENCE;;AAD;;0;AS801400
C;239;2635706;1;20230130 01:09;17/42/758144;;;;;;;;;;;;;;;;;;
D;239;2635706;1;20230130 01:09;P;;;;;;;;;;;;;;;;;;
D;239;2635706;1;20230130 01:09;P;;;;;;;;;;;;;;;;;;
D;239;2635706;1;20230130 01:09;V;;;;;;;;;;;;;;;;;;
D;239;2635706;1;20230130 01:09;V;;;;;;;;;;;;;;;;;;
B;239;2635204;2;20230130 01:09;;;7;GLEN ST;BOURKE;2840;841;M;20230119;20230120;120000;R1;R;RESIDENCE;;AAD;;0;AS804215
C;239;2635204;2;20230130 01:09;1/399436;;;;;;;;;;;;;;;;;;
D;239;2635204;2;20230130 01:09;P;;;;;;;;;;;;;;;;;;
D;239;2635204;2;20230130 01:09;P;;;;;;;;;;;;;;;;;;
D;239;2635204;2;20230130 01:09;V;;;;;;;;;;;;;;;;;;
D;239;2635204;2;20230130 01:09;V;;;;;;;;;;;;;;;;;;
B;239;3660144;3;20230130 01:09;MOOLAKAR STATION;;;BOURKE-MILPARINKA RD;WANAARING;2840;95.41;H;20220906;20230110;125000;RU1;V;VACANT LAND;;RPB;;0;AS774117
C;239;3660144;3;20230130 01:09;2/753863 1001/1175978 Western Land Lease 15134;;;;;;;;;;;;;;;;;;
D;239;3660144;3;20230130 01:09;P;;;;;;;;;;;;;;;;;;
D;239;3660144;3;20230130 01:09;V;;;;;;;;;;;;;;;;;;
D;239;3660144;3;20230130 01:09;V;;;;;;;;;;;;;;;;;;
D;239;3660144;3;20230130 01:09;V;;;;;;;;;;;;;;;;;;
Z;20;3;3;12;;;;;;;;;;;;;;;;;;;
