A;RTSALEDATA;137;20230313 01:06;VALNET;;;;;;;;;;;;;;;;;;;
B;137;4188377;1;20230313 01:06;;1903;29;GEORGE ST;BURWOOD;2134;;;20230115;20230308;1065000;;R;RESIDENCE;48;;;0;AS910369
C;137;4188377;1;20230313 01:06;48/SP98095;;;;;;;;;;;;;;;;;;
D;137;4188377;1;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;137;4188377;1;20230313 01:06;V;;;;;;;;;;;;;;;;;;
D;137;4188377;1;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;137;4057168;2;20230313 01:06;;501;12;BURWOOD RD;BURWOOD HEIGHTS;2136;103;M;20230123;20230306;750000;;R;RESIDENCE;24;;;0;AS904461
C;137;4057168;2;20230313 01:06;24/SP92808;;;;;;;;;;;;;;;;;;
D;137;4057168;2;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;137;4057168;2;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;137;1397047;3;20230313 01:06;;;45;SEYMOUR ST;CROYDON PARK;2133;366.7;M;20230218;20230306;1610000;R2;R;RESIDENCE;;ESE;;0;AS905764
C;137;1397047;3;20230313 01:06;18/660861;;;;;;;;;;;;;;;;;;
D;137;1397047;3;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;137;1397047;3;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;137;1397047;3;20230313 01:06;V;;;;;;;;;;;;;;;;;;
D;137;1397047;3;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;137;3700537;4;20230313 01:06;;3028;1;BELMORE ST;BURWOOD;2134;111;M;20230202;20230308;860000;;R;RESIDENCE;51;;;0;AS910714
C;137;3700537;4;20230313 01:06;51/SP88197;;;;;;;;;;;;;;;;;;
D;137;3700537;4;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;137;3700537;4;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;137;4387954;5;20230313 01:06;BUILDING C;10;1 B;GLOUCESTER AVE;BURWOOD;2134;;;20230209;20230307;1103000;;R;RESIDENCE;76;;;0;AS907733
C;137;4387954;5;20230313 01:06;76/SP103737;;;;;;;;;;;;;;;;;;
D;137;4387954;5;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;137;4387954;5;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;137;4414134;6;20230313 01:06;;511;15;CLARENCE ST;BURWOOD;2134;116;M;20221223;20230303;1300000;;R;RESIDENCE;70;;;0;AS900246
C;137;4414134;6;20230313 01:06;70/SP104229;;;;;;;;;;;;;;;;;;
D;137;4414134;6;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;137;4414134;6;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;137;4414134;6;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;137;4284187;7;20230313 01:06;;701 A;68;RAILWAY PDE;BURWOOD;2134;100;M;20230121;20230306;850000;;R;RESIDENCE;78;;;0;AS904315
C;137;4284187;7;20230313 01:06;78/SP101022;;;;;;;;;;;;;;;;;;
D;137;4284187;7;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;137;4284187;7;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;137;4362206;8;20230313 01:06;;5 B;88;BURWOOD RD;BURWOOD;2134;117;M;20230127;20230309;1238000;;R;RESIDENCE;18;;;0;AS914212
C;137;4362206;8;20230313 01:06;18/SP102923;;;;;;;;;;;;;;;;;;
D;137;4362206;8;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;137;4362206;8;20230313 01:06;V;;;;;;;;;;;;;;;;;;
Z;38;8;8;20;;;;;;;;;;;;;;;;;;;
