A;RTSALEDATA;187;20230515 01:09;VALNET;;;;;;;;;;;;;;;;;;;
B;187;3429160;1;20230515 01:09;;;11744;KAMILAROI HWY;EMERALD HILL;2380;40;H;20230406;20230505;650000;RU1;V;VACANT LAND;;RFL;;0;AT65538
C;187;3429160;1;20230515 01:09;222/849115;;;;;;;;;;;;;;;;;;
D;187;3429160;1;20230515 01:09;P;;;;;;;;;;;;;;;;;;
D;187;3429160;1;20230515 01:09;V;;;;;;;;;;;;;;;;;;
B;187;3450077;2;20230515 01:09;;;3;KURRAJONG RD;GUNNEDAH;2380;806.1;M;20230324;20230505;620000;R2;R;RESIDENCE;;AAS;;0;AT63632
C;187;3450077;2;20230515 01:09;134/1137786;;;;;;;;;;;;;;;;;;
D;187;3450077;2;20230515 01:09;P;;;;;;;;;;;;;;;;;;
D;187;3450077;2;20230515 01:09;P;;;;;;;;;;;;;;;;;;
D;187;3450077;2;20230515 01:09;V;;;;;;;;;;;;;;;;;;
D;187;3450077;2;20230515 01:09;V;;;;;;;;;;;;;;;;;;
B;187;4238810;3;20230515 01:09;;;16;SIFFLEET TCE;GUNNEDAH;2380;1500;M;20230328;20230509;690000;R2;R;RESIDENCE;;AAS;;0;AT70109
C;187;4238810;3;20230515 01:09;1008/1256717;;;;;;;;;;;;;;;;;;
D;187;4238810;3;20230515 01:09;P;;;;;;;;;;;;;;;;;;
D;187;4238810;3;20230515 01:09;P;;;;;;;;;;;;;;;;;;
D;187;4238810;3;20230515 01:09;V;;;;;;;;;;;;;;;;;;
B;187;4019808;4;20230515 01:09;;;9385;OXLEY HWY;GUNNEDAH;2380;202.7;H;20230421;20230505;500000;RU1;3;FARM;;RGA;;50;AT62274
C;187;4019808;4;20230515 01:09;1/1225944;;;;;;;;;;;;;;;;;;
D;187;4019808;4;20230515 01:09;P;;;;;;;;;;;;;;;;;;
D;187;4019808;4;20230515 01:09;P;;;;;;;;;;;;;;;;;;
D;187;4019808;4;20230515 01:09;V;;;;;;;;;;;;;;;;;;
D;187;4019808;4;20230515 01:09;V;;;;;;;;;;;;;;;;;;
D;187;4019808;4;20230515 01:09;V;;;;;;;;;;;;;;;;;;
B;187;1849325;5;20230515 01:09;;;5;BRIDGE ST;GUNNEDAH;2380;1093;M;20230411;20230510;600000;R3;R;RESIDENCE;;AAF;;0;AT73509
C;187;1849325;5;20230515 01:09;A/326896;;;;;;;;;;;;;;;;;;
D;187;1849325;5;20230515 01:09;P;;;;;;;;;;;;;;;;;;
D;187;1849325;5;20230515 01:09;V;;;;;;;;;;;;;;;;;;
D;187;1849325;5;20230515 01:09;V;;;;;;;;;;;;;;;;;;
B;187;1852529;6;20230515 01:09;;;2;GALWAY AVE;GUNNEDAH;2380;2;H;20230226;20230511;290000;R5;V;VACANT LAND;;RFA;;0;AT77126
C;187;1852529;6;20230515 01:09;1/731285;;;;;;;;;;;;;;;;;;
D;187;1852529;6;20230515 01:09;P;;;;;;;;;;;;;;;;;;
D;187;1852529;6;20230515 01:09;V;;;;;;;;;;;;;;;;;;
B;187;1854283;7;20230515 01:09;;;1294;KELVIN RD;KELVIN;2380;161.672;H;20230224;20230403;2550000;RU1;3;FARM;;RMC;;0;AS979153
C;187;1854283;7;20230515 01:09;48/7230;;;;;;;;;;;;;;;;;;
D;187;1854283;7;20230515 01:09;P;;;;;;;;;;;;;;;;;;
D;187;1854283;7;20230515 01:09;V;;;;;;;;;;;;;;;;;;
B;187;3301248;8;20230515 01:09;;4 /;135;BARBER ST;GUNNEDAH;2380;;;20230411;20230510;395000;;R;RESIDENCE;4;;;0;AT73532
C;187;3301248;8;20230515 01:09;4/SP78537;;;;;;;;;;;;;;;;;;
D;187;3301248;8;20230515 01:09;P;;;;;;;;;;;;;;;;;;
D;187;3301248;8;20230515 01:09;V;;;;;;;;;;;;;;;;;;
Z;41;8;8;23;;;;;;;;;;;;;;;;;;;
