A;RTSALEDATA;222;20231002 01:06;VALNET;;;;;;;;;;;;;;;;;;;
D;222;3147409;11;20231002 01:06;P;;;;;;;;;;;;;;;;;;
D;222;3147409;11;20231002 01:06;P;;;;;;;;;;;;;;;;;;
D;222;3147409;11;20231002 01:06;V;;;;;;;;;;;;;;;;;;
B;222;3678547;12;20231002 01:06;;;;COCO ST;GLEN DAVIS;2846;7887.74;M;20221222;20230201;330000;RU1;R;RESIDENCE;;RGD;ACO;0;AS830336
C;222;3678547;12;20231002 01:06;11, 12, 13, 14, 15, 16, 17, 18/22/758446 Licence 500657;;;;;;;;;;;;;;;;;;
D;222;3678547;12;20231002 01:06;P;;;;;;;;;;;;;;;;;;
D;222;3678547;12;20231002 01:06;V;;;;;;;;;;;;;;;;;;
D;222;3678547;12;20231002 01:06;V;;;;;;;;;;;;;;;;;;
B;222;4476624;13;20231002 01:06;;;559;BACK CULLEN BULLEN RD;PORTLAND;2847;1.86;H;20230822;20230926;405000;R5;V;VACANT LAND;;APL;;0;AT470137
C;222;4476624;13;20231002 01:06;1/1290229;;;;;;;;;;;;;;;;;;
D;222;4476624;13;20231002 01:06;P;;;;;;;;;;;;;;;;;;
D;222;4476624;13;20231002 01:06;V;;;;;;;;;;;;;;;;;;
D;222;4476624;13;20231002 01:06;V;;;;;;;;;;;;;;;;;;
D;222;4476624;13;20231002 01:06;V;;;;;;;;;;;;;;;;;;
D;222;4476624;13;20231002 01:06;V;;;;;;;;;;;;;;;;;;
Z;69;13;13;41;;;;;;;;;;;;;;;;;;;
