A;RTSALEDATA;090;20230424 01:09;VALNET;;;;;;;;;;;;;;;;;;;
B;090;2974978;1;20230424 01:09;;6;93;VIMIERA RD;EASTWOOD;2122;;;20230215;20230419;720000;;R;RESIDENCE;6;;;0;AT18887
C;090;2974978;1;20230424 01:09;6/SP68723;;;;;;;;;;;;;;;;;;
D;090;2974978;1;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;090;2974978;1;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;090;2974978;1;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;090;3461773;2;20230424 01:09;;21;15;ANGAS ST;MEADOWBANK;2114;106;M;20230307;20230418;583500;;R;RESIDENCE;21;;;0;AT15550
C;090;3461773;2;20230424 01:09;21/SP82318;;;;;;;;;;;;;;;;;;
D;090;3461773;2;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;090;3461773;2;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;090;3461773;2;20230424 01:09;V;;;;;;;;;;;;;;;;;;
D;090;3461773;2;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;090;4205673;3;20230424 01:09;;406 C;12;NANCARROW AVE;RYDE;2112;130;M;20230308;20230419;845000;;R;RESIDENCE;174;;;0;AT19855
C;090;4205673;3;20230424 01:09;174/SP97601;;;;;;;;;;;;;;;;;;
D;090;4205673;3;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;090;4205673;3;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;090;4205673;4;20230424 01:09;;702 C;12;NANCARROW AVE;RYDE;2112;119;M;20230328;20230414;1115000;;R;RESIDENCE;198;;;0;AT7894
C;090;4205673;4;20230424 01:09;198/SP97601;;;;;;;;;;;;;;;;;;
D;090;4205673;4;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;090;4205673;4;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;090;4205673;4;20230424 01:09;V;;;;;;;;;;;;;;;;;;
D;090;4205673;4;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;090;4170021;5;20230424 01:09;;2204;1;NETWORK PL;NORTH RYDE;2113;;;20230303;20230414;625000;;R;RESIDENCE;311;;;0;AT5833
C;090;4170021;5;20230424 01:09;311/SP98059;;;;;;;;;;;;;;;;;;
D;090;4170021;5;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;090;4170021;5;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;090;4187133;6;20230424 01:09;;118;20;NANCARROW AVE;MEADOWBANK;2114;;;20230309;20230419;785000;;R;RESIDENCE;18;;;0;AT20491
C;090;4187133;6;20230424 01:09;18/SP98937;;;;;;;;;;;;;;;;;;
D;090;4187133;6;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;090;4187133;6;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;090;4184594;7;20230424 01:09;7.07;707;133;BOWDEN ST;MEADOWBANK;2114;;;20230301;20230419;1170000;;R;RESIDENCE;54;;;0;AT20057
C;090;4184594;7;20230424 01:09;54/SP98547;;;;;;;;;;;;;;;;;;
D;090;4184594;7;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;090;4184594;7;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;090;4184594;7;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;090;4173612;8;20230424 01:09;;1105;3;NETWORK PL;NORTH RYDE;2113;;;20230303;20230414;900000;;R;RESIDENCE;151;;;0;AT5909
C;090;4173612;8;20230424 01:09;151/SP98060;;;;;;;;;;;;;;;;;;
D;090;4173612;8;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;090;4173612;8;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;090;890304;9;20230424 01:09;;2;20;STATION ST;WEST RYDE;2114;;;20230303;20230414;515000;;R;RESIDENCE;2;;;0;AT7356
C;090;890304;9;20230424 01:09;2/SP6039;;;;;;;;;;;;;;;;;;
D;090;890304;9;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;090;890304;9;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;090;890394;10;20230424 01:09;;6;80;STATION ST;WEST RYDE;2114;;;20230303;20230414;435000;;R;RESIDENCE;6;;;0;AT6139
C;090;890394;10;20230424 01:09;6/SP8489;;;;;;;;;;;;;;;;;;
D;090;890394;10;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;090;890394;10;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;090;871546;11;20230424 01:09;;2;2;FALCONER ST;WEST RYDE;2114;;;20230307;20230418;1180000;;R;RESIDENCE;2;;;0;AT16217
C;090;871546;11;20230424 01:09;2/SP32098;;;;;;;;;;;;;;;;;;
D;090;871546;11;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;090;871546;11;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;090;871546;11;20230424 01:09;V;;;;;;;;;;;;;;;;;;
D;090;871546;11;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;090;890574;12;20230424 01:09;;;15;STEWART ST;EASTWOOD;2122;499.2;M;20230129;20230417;1932000;R2;R;RESIDENCE;;EC2;;0;AT12420
C;090;890574;12;20230424 01:09;1/869029;;;;;;;;;;;;;;;;;;
D;090;890574;12;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;090;890574;12;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;090;890574;12;20230424 01:09;V;;;;;;;;;;;;;;;;;;
D;090;890574;12;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;090;893893;13;20230424 01:09;;9;700;VICTORIA RD;RYDE;2112;;;20230304;20230417;645000;;R;RESIDENCE;9;;;0;AT11985
C;090;893893;13;20230424 01:09;9/SP133;;;;;;;;;;;;;;;;;;
D;090;893893;13;20230424 01:09;P;;;;;;;;;;;;;;;;;;
D;090;893893;13;20230424 01:09;V;;;;;;;;;;;;;;;;;;
B;090;872007;14;20230424 01:09;;;10 A;FIFTH AVE;DENISTONE;2114;850;M;20230123;20230414;2250000;R2;R;RESIDENCE;;EG2;;0;AT7895
