A;RTSALEDATA;085;20230821 01:09;VALNET;;;;;;;;;;;;;;;;;;;
C;085;4391476;14;20230821 01:09;181/SP102041;;;;;;;;;;;;;;;;;;
D;085;4391476;14;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4391476;14;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;15;20230821 01:09;;1;640;MOWBRAY RD W;LANE COVE NORTH;2066;165;M;20210604;20230811;1425000;;R;RESIDENCE;1;;;0;AT346694
C;085;4493287;15;20230821 01:09;1/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;15;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;15;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;15;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;16;20230821 01:09;;2;640;MOWBRAY RD W;LANE COVE NORTH;2066;85;M;20211013;20230811;730000;;R;RESIDENCE;2;;;0;AT344966
C;085;4493287;16;20230821 01:09;2/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;16;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;16;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;17;20230821 01:09;;3;640;MOWBRAY RD W;LANE COVE NORTH;2066;85;M;20210920;20230811;720000;;R;RESIDENCE;3;;;0;AT346654
C;085;4493287;17;20230821 01:09;3/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;17;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;17;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;17;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;18;20230821 01:09;;4;640;MOWBRAY RD W;LANE COVE NORTH;2066;142;M;20210803;20230811;1065000;;R;RESIDENCE;4;;;0;AT345333
C;085;4493287;18;20230821 01:09;4/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;18;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;18;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;18;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;19;20230821 01:09;;5;640;MOWBRAY RD W;LANE COVE NORTH;2066;84;M;20210524;20230811;775000;;R;RESIDENCE;5;;;0;AT344845
C;085;4493287;19;20230821 01:09;5/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;19;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;19;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;20;20230821 01:09;;6;640;MOWBRAY RD W;LANE COVE NORTH;2066;151;M;20210823;20230811;1075000;;R;RESIDENCE;6;;;0;AT346828
C;085;4493287;20;20230821 01:09;6/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;20;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;20;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;20;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;21;20230821 01:09;;7;640;MOWBRAY RD W;LANE COVE NORTH;2066;87;M;20210702;20230811;775000;;R;RESIDENCE;7;;;0;AT344824
C;085;4493287;21;20230821 01:09;7/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;21;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;21;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;21;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;22;20230821 01:09;;9;640;MOWBRAY RD W;LANE COVE NORTH;2066;130;M;20230322;20230811;1250000;;R;RESIDENCE;9;;;0;AT344830
C;085;4493287;22;20230821 01:09;9/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;22;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;22;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;23;20230821 01:09;;101;640;MOWBRAY RD W;LANE COVE NORTH;2066;142;M;20210624;20230811;1350000;;R;RESIDENCE;10;;;0;AT345241
C;085;4493287;23;20230821 01:09;10/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;23;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;23;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;23;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;24;20230821 01:09;;103;640;MOWBRAY RD W;LANE COVE NORTH;2066;100;M;20210819;20230811;950000;;R;RESIDENCE;12;;;0;AT346211
C;085;4493287;24;20230821 01:09;12/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;24;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;24;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;24;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;25;20230821 01:09;;105;640;MOWBRAY RD W;LANE COVE NORTH;2066;107;M;20210630;20230811;1035000;;R;RESIDENCE;14;;;0;AT345357
C;085;4493287;25;20230821 01:09;14/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;25;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;25;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;25;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;26;20230821 01:09;;106;640;MOWBRAY RD W;LANE COVE NORTH;2066;111;M;20220630;20230811;960000;;R;RESIDENCE;15;;;0;AT346708
C;085;4493287;26;20230821 01:09;15/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;26;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;26;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;26;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;27;20230821 01:09;;107;640;MOWBRAY RD W;LANE COVE NORTH;2066;76;M;20210928;20230811;720000;;R;RESIDENCE;16;;;0;AT344860
C;085;4493287;27;20230821 01:09;16/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;27;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;27;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;28;20230821 01:09;;108;640;MOWBRAY RD W;LANE COVE NORTH;2066;140;M;20210604;20230811;1350000;;R;RESIDENCE;17;;;0;AT344962
C;085;4493287;28;20230821 01:09;17/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;28;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;28;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;29;20230821 01:09;;201;640;MOWBRAY RD W;LANE COVE NORTH;2066;141;M;20210518;20230811;1342600;;R;RESIDENCE;18;;;0;AT345225
C;085;4493287;29;20230821 01:09;18/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;29;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;29;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;29;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;30;20230821 01:09;;202;640;MOWBRAY RD W;LANE COVE NORTH;2066;78;M;20210702;20230811;750000;;R;RESIDENCE;19;;;0;AT345171
C;085;4493287;30;20230821 01:09;19/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;30;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;30;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;31;20230821 01:09;;203;640;MOWBRAY RD W;LANE COVE NORTH;2066;100;M;20210721;20230811;970000;;R;RESIDENCE;20;;;0;AT345051
C;085;4493287;31;20230821 01:09;20/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;31;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;31;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;31;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;32;20230821 01:09;;205;640;MOWBRAY RD W;LANE COVE NORTH;2066;108;M;20210928;20230811;1085000;;R;RESIDENCE;22;;;0;AT344837
C;085;4493287;32;20230821 01:09;22/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;32;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;32;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;32;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;33;20230821 01:09;;206;640;MOWBRAY RD W;LANE COVE NORTH;2066;99;M;20210601;20230811;945000;;R;RESIDENCE;23;;;0;AT346740
C;085;4493287;33;20230821 01:09;23/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;33;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;33;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;33;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;34;20230821 01:09;;208;640;MOWBRAY RD W;LANE COVE NORTH;2066;140;M;20230525;20230811;1340000;;R;RESIDENCE;25;;;0;AT347003
C;085;4493287;34;20230821 01:09;25/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;34;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;34;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;34;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;35;20230821 01:09;;301;640;MOWBRAY RD W;LANE COVE NORTH;2066;142;M;20210531;20230811;1390000;;R;RESIDENCE;26;;;0;AT344873
C;085;4493287;35;20230821 01:09;26/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;35;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;35;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;35;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;36;20230821 01:09;;303;640;MOWBRAY RD W;LANE COVE NORTH;2066;100;M;20210624;20230811;962000;;R;RESIDENCE;28;;;0;AT346726
C;085;4493287;36;20230821 01:09;28/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;36;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;36;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;37;20230821 01:09;;304;640;MOWBRAY RD W;LANE COVE NORTH;2066;123;M;20210825;20230811;1107500;;R;RESIDENCE;29;;;0;AT344867
C;085;4493287;37;20230821 01:09;29/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;37;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;37;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;37;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;38;20230821 01:09;;305;640;MOWBRAY RD W;LANE COVE NORTH;2066;122;M;20210913;20230811;1090000;;R;RESIDENCE;30;;;0;AT344636
C;085;4493287;38;20230821 01:09;30/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;38;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;38;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;38;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;39;20230821 01:09;;306;640;MOWBRAY RD W;LANE COVE NORTH;2066;97;M;20210713;20230811;980000;;R;RESIDENCE;31;;;0;AT346160
C;085;4493287;39;20230821 01:09;31/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;39;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;39;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;39;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;40;20230821 01:09;;401;640;MOWBRAY RD W;LANE COVE NORTH;2066;214;M;20210729;20230811;1700000;;R;RESIDENCE;34;;;0;AT346173
C;085;4493287;40;20230821 01:09;34/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;40;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;40;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;40;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;41;20230821 01:09;;402;640;MOWBRAY RD W;LANE COVE NORTH;2066;177;M;20210908;20230811;1600000;;R;RESIDENCE;35;;;0;AT343219
C;085;4493287;41;20230821 01:09;35/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;41;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;41;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;41;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;42;20230821 01:09;;403;640;MOWBRAY RD W;LANE COVE NORTH;2066;192;M;20210713;20230811;1656500;;R;RESIDENCE;36;;;0;AT346327
C;085;4493287;42;20230821 01:09;36/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;42;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;42;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4493287;43;20230821 01:09;;404;640;MOWBRAY RD W;LANE COVE NORTH;2066;219;M;20210804;20230811;1700000;;R;RESIDENCE;37;;;0;AT346735
C;085;4493287;43;20230821 01:09;37/SP106436;;;;;;;;;;;;;;;;;;
D;085;4493287;43;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4493287;43;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4464183;44;20230821 01:09;;2005;88 A;CHRISTIE ST;ST LEONARDS;2065;102;M;20230630;20230811;1380000;;R;RESIDENCE;197;;;0;AT345378
C;085;4464183;44;20230821 01:09;197/SP104770;;;;;;;;;;;;;;;;;;
D;085;4464183;44;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4464183;44;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4464183;44;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4464183;45;20230821 01:09;;3206;88 A;CHRISTIE ST;ST LEONARDS;2065;69;M;20230722;20230817;1005000;;R;RESIDENCE;316;;;0;AT361896
C;085;4464183;45;20230821 01:09;316/SP104770;;;;;;;;;;;;;;;;;;
D;085;4464183;45;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4464183;45;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4464183;46;20230821 01:09;;4003;88 A;CHRISTIE ST;ST LEONARDS;2065;104;M;20230707;20230814;1893000;;R;RESIDENCE;385;;;0;AT351505
C;085;4464183;46;20230821 01:09;385/SP104770;;;;;;;;;;;;;;;;;;
D;085;4464183;46;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4464183;46;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4464183;47;20230821 01:09;;4309;88 A;CHRISTIE ST;ST LEONARDS;2065;105;M;20230629;20230817;2175000;;R;RESIDENCE;418;;;0;AT361119
C;085;4464183;47;20230821 01:09;418/SP104770;;;;;;;;;;;;;;;;;;
D;085;4464183;47;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4464183;47;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4464183;47;20230821 01:09;V;;;;;;;;;;;;;;;;;;
D;085;4464183;47;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4417239;48;20230821 01:09;;103;5;MINDARIE ST;LANE COVE NORTH;2066;109;M;20230629;20230815;1120000;;R;RESIDENCE;14;;;0;AT352957
C;085;4417239;48;20230821 01:09;14/SP104491;;;;;;;;;;;;;;;;;;
D;085;4417239;48;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4417239;48;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4417239;48;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;3865285;49;20230821 01:09;;608 B;7;CENTENNIAL AVE;LANE COVE NORTH;2066;122;M;20230810;20230814;875000;;R;RESIDENCE;136;;;0;AT350685
C;085;3865285;49;20230821 01:09;136/SP91534;;;;;;;;;;;;;;;;;;
D;085;3865285;49;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;3865285;49;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;3865285;49;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;3894161;50;20230821 01:09;;203;8;WATERVIEW DR;LANE COVE;2066;110;M;20230701;20230816;835000;;R;RESIDENCE;34;;;0;AT357562
C;085;3894161;50;20230821 01:09;34/SP92334;;;;;;;;;;;;;;;;;;
D;085;3894161;50;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;3894161;50;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;3894161;50;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;3894161;51;20230821 01:09;;101;10;WATERVIEW DR;LANE COVE;2066;100;M;20230712;20230815;832000;;R;RESIDENCE;153;;;0;AT353799
C;085;3894161;51;20230821 01:09;153/SP92334;;;;;;;;;;;;;;;;;;
D;085;3894161;51;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;3894161;51;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;3894161;51;20230821 01:09;V;;;;;;;;;;;;;;;;;;
D;085;3894161;51;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;3923915;52;20230821 01:09;;38;62;GORDON CRES;LANE COVE NORTH;2066;77;M;20230622;20230817;710000;;R;RESIDENCE;38;;;0;AT360496
C;085;3923915;52;20230821 01:09;38/SP93301;;;;;;;;;;;;;;;;;;
D;085;3923915;52;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;3923915;52;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;3923915;52;20230821 01:09;V;;;;;;;;;;;;;;;;;;
D;085;3923915;52;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;085;4258430;53;20230821 01:09;;3501;486;PACIFIC HWY;ST LEONARDS;2065;;;20230629;20230814;7600000;;R;RESIDENCE;307;;;0;AT350592
C;085;4258430;53;20230821 01:09;307/SP99383;;;;;;;;;;;;;;;;;;
D;085;4258430;53;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;085;4258430;53;20230821 01:09;V;;;;;;;;;;;;;;;;;;
D;085;4258430;53;20230821 01:09;V;;;;;;;;;;;;;;;;;;
Z;256;53;53;148;;;;;;;;;;;;;;;;;;;
