A;RTSALEDATA;124;20230213 01:06;VALNET;;;;;;;;;;;;;;;;;;;
B;124;1274582;1;20230213 01:06;;;114;MARGARET ST;ORANGE;2800;632.3;M;20230118;20230208;700000;R1;R;RESIDENCE;;AGM;;0;AS846374
C;124;1274582;1;20230213 01:06;2/391324;;;;;;;;;;;;;;;;;;
D;124;1274582;1;20230213 01:06;P;;;;;;;;;;;;;;;;;;
D;124;1274582;1;20230213 01:06;P;;;;;;;;;;;;;;;;;;
D;124;1274582;1;20230213 01:06;V;;;;;;;;;;;;;;;;;;
D;124;1274582;1;20230213 01:06;V;;;;;;;;;;;;;;;;;;
B;124;4235212;2;20230213 01:06;GOLDFIELDS TAVERN;;4617;MITCHELL HWY;LUCKNOW;2800;919.1;M;20221222;20230203;730000;RU5;3;COMMERCIAL;;RVL;;0;AS835948
C;124;4235212;2;20230213 01:06;200/1256137;;;;;;;;;;;;;;;;;;
D;124;4235212;2;20230213 01:06;P;;;;;;;;;;;;;;;;;;
D;124;4235212;2;20230213 01:06;V;;;;;;;;;;;;;;;;;;
B;124;1270496;3;20230213 01:06;;;1;MANGOWA CL;ORANGE;2800;657.6;M;20230111;20230208;590000;R1;R;RESIDENCE;;AGS;;0;AS845512
C;124;1270496;3;20230213 01:06;10/243565;;;;;;;;;;;;;;;;;;
D;124;1270496;3;20230213 01:06;P;;;;;;;;;;;;;;;;;;
D;124;1270496;3;20230213 01:06;V;;;;;;;;;;;;;;;;;;
B;124;3626716;4;20230213 01:06;;;8;CHISWELL ST;ORANGE;2800;1128;M;20221024;20230203;1600000;R2;R;RESIDENCE;;ALW;;0;AS836689
C;124;3626716;4;20230213 01:06;615/1171925;;;;;;;;;;;;;;;;;;
D;124;3626716;4;20230213 01:06;P;;;;;;;;;;;;;;;;;;
D;124;3626716;4;20230213 01:06;P;;;;;;;;;;;;;;;;;;
D;124;3626716;4;20230213 01:06;V;;;;;;;;;;;;;;;;;;
D;124;3626716;4;20230213 01:06;V;;;;;;;;;;;;;;;;;;
Z;22;4;4;12;;;;;;;;;;;;;;;;;;;
