A;RTSALEDATA;090;20231009 01:05;VALNET;;;;;;;;;;;;;;;;;;;
B;090;4205673;1;20231009 01:05;;408 A;12;NANCARROW AVE;RYDE;2112;88;M;20230823;20230929;638000;;R;RESIDENCE;18;;;0;AT481619
C;090;4205673;1;20231009 01:05;18/SP97601;;;;;;;;;;;;;;;;;;
D;090;4205673;1;20231009 01:05;P;;;;;;;;;;;;;;;;;;
D;090;4205673;1;20231009 01:05;V;;;;;;;;;;;;;;;;;;
D;090;4205673;1;20231009 01:05;V;;;;;;;;;;;;;;;;;;
B;090;4187133;2;20231009 01:05;;107;20;NANCARROW AVE;MEADOWBANK;2114;;;20230614;20231003;848000;;R;RESIDENCE;7;;;0;AT486990
C;090;4187133;2;20231009 01:05;7/SP98937;;;;;;;;;;;;;;;;;;
D;090;4187133;2;20231009 01:05;P;;;;;;;;;;;;;;;;;;
D;090;4187133;2;20231009 01:05;P;;;;;;;;;;;;;;;;;;
D;090;4187133;2;20231009 01:05;V;;;;;;;;;;;;;;;;;;
D;090;4187133;2;20231009 01:05;V;;;;;;;;;;;;;;;;;;
B;090;4187133;3;20231009 01:05;;113;20;NANCARROW AVE;MEADOWBANK;2114;;;20230701;20230929;1160000;;R;RESIDENCE;13;;;0;AT482442
C;090;4187133;3;20231009 01:05;13/SP98937;;;;;;;;;;;;;;;;;;
D;090;4187133;3;20231009 01:05;P;;;;;;;;;;;;;;;;;;
D;090;4187133;3;20231009 01:05;P;;;;;;;;;;;;;;;;;;
D;090;4187133;3;20231009 01:05;V;;;;;;;;;;;;;;;;;;
B;090;4187133;4;20231009 01:05;;401;20;NANCARROW AVE;MEADOWBANK;2114;;;20230810;20230929;900000;;R;RESIDENCE;55;;;0;AT482002
C;090;4187133;4;20231009 01:05;55/SP98937;;;;;;;;;;;;;;;;;;
D;090;4187133;4;20231009 01:05;P;;;;;;;;;;;;;;;;;;
D;090;4187133;4;20231009 01:05;V;;;;;;;;;;;;;;;;;;
B;090;4195379;5;20231009 01:05;;1002;120;HERRING RD;MACQUARIE PARK;2113;;;20230905;20231004;700000;;R;RESIDENCE;90;;;0;AT491127
C;090;4195379;5;20231009 01:05;90/SP99179;;;;;;;;;;;;;;;;;;
D;090;4195379;5;20231009 01:05;P;;;;;;;;;;;;;;;;;;
D;090;4195379;5;20231009 01:05;V;;;;;;;;;;;;;;;;;;
B;090;4138022;6;20231009 01:05;;;38;THE STRAND;GLADESVILLE;2111;374.3;M;20230823;20231004;3000000;R2;R;RESIDENCE;;EJ2;;0;AT490854
C;090;4138022;6;20231009 01:05;1/1243030;;;;;;;;;;;;;;;;;;
D;090;4138022;6;20231009 01:05;P;;;;;;;;;;;;;;;;;;
D;090;4138022;6;20231009 01:05;P;;;;;;;;;;;;;;;;;;
D;090;4138022;6;20231009 01:05;V;;;;;;;;;;;;;;;;;;
B;090;892788;7;20231009 01:05;;10;8;TUCKWELL PL;MACQUARIE PARK;2113;;;20230821;20231003;1040000;;R;RESIDENCE;10;;;0;AT485589
C;090;892788;7;20231009 01:05;10/SP21998;;;;;;;;;;;;;;;;;;
D;090;892788;7;20231009 01:05;P;;;;;;;;;;;;;;;;;;
D;090;892788;7;20231009 01:05;P;;;;;;;;;;;;;;;;;;
D;090;892788;7;20231009 01:05;V;;;;;;;;;;;;;;;;;;
B;090;876771;8;20231009 01:05;;;1;JEANETTE ST;EAST RYDE;2113;588.1;M;20230812;20230929;1820000;R2;R;RESIDENCE;;RED;;0;AT483861
C;090;876771;8;20231009 01:05;25/26556;;;;;;;;;;;;;;;;;;
D;090;876771;8;20231009 01:05;P;;;;;;;;;;;;;;;;;;
D;090;876771;8;20231009 01:05;P;;;;;;;;;;;;;;;;;;
D;090;876771;8;20231009 01:05;V;;;;;;;;;;;;;;;;;;
D;090;876771;8;20231009 01:05;V;;;;;;;;;;;;;;;;;;
