A;RTSALEDATA;087;20231218 01:06;VALNET;;;;;;;;;;;;;;;;;;;
B;087;760926;1;20231218 01:06;;4;25;MORUBEN RD;MOSMAN;2088;;;20231127;20231212;1300000;;R;RESIDENCE;4;;;0;AT685738
C;087;760926;1;20231218 01:06;4/SP3305;;;;;;;;;;;;;;;;;;
D;087;760926;1;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;760926;1;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;760926;1;20231218 01:06;V;;;;;;;;;;;;;;;;;;
B;087;758427;2;20231218 01:06;;;18;ILLAWARRA ST;MOSMAN;2088;980.1;M;20230622;20231208;12250000;C4;R;RESIDENCE;;CSC;;0;AT674318
C;087;758427;2;20231218 01:06;2/516122;;;;;;;;;;;;;;;;;;
D;087;758427;2;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;758427;2;20231218 01:06;V;;;;;;;;;;;;;;;;;;
B;087;758599;3;20231218 01:06;;;21;KESTON AVE;MOSMAN;2088;461.6;M;20230901;20231208;4375000;R2;R;RESIDENCE;;RAC;;0;AT675870
C;087;758599;3;20231218 01:06;3/931247;;;;;;;;;;;;;;;;;;
D;087;758599;3;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;758599;3;20231218 01:06;V;;;;;;;;;;;;;;;;;;
B;087;758698;4;20231218 01:06;;;4;KIORA AVE;MOSMAN;2088;569.1;M;20230923;20231212;6900000;C4;R;RESIDENCE;;RAJ;;0;AT685077
C;087;758698;4;20231218 01:06;19/11256;;;;;;;;;;;;;;;;;;
D;087;758698;4;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;758698;4;20231218 01:06;V;;;;;;;;;;;;;;;;;;
D;087;758698;4;20231218 01:06;V;;;;;;;;;;;;;;;;;;
B;087;756207;5;20231218 01:06;;;49;CABRAMATTA RD;MOSMAN;2088;455.3;M;20230915;20231214;4850000;R2;R;RESIDENCE;;RAC;;0;AT692589
C;087;756207;5;20231218 01:06;1/942932;;;;;;;;;;;;;;;;;;
D;087;756207;5;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;756207;5;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;756207;5;20231218 01:06;V;;;;;;;;;;;;;;;;;;
D;087;756207;5;20231218 01:06;V;;;;;;;;;;;;;;;;;;
B;087;764958;6;20231218 01:06;;;105;SHADFORTH ST;MOSMAN;2088;252.9;M;20230829;20231214;2950000;R3;R;RESIDENCE;;RAD;;0;AT692586
C;087;764958;6;20231218 01:06;2/516417;;;;;;;;;;;;;;;;;;
D;087;764958;6;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;764958;6;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;764958;6;20231218 01:06;V;;;;;;;;;;;;;;;;;;
D;087;764958;6;20231218 01:06;V;;;;;;;;;;;;;;;;;;
B;087;765062;7;20231218 01:06;;;64;SHADFORTH ST;MOSMAN;2088;351;M;20231019;20231208;3300000;R3;R;RESIDENCE;;RAD;;0;AT673809
C;087;765062;7;20231218 01:06;371/997527;;;;;;;;;;;;;;;;;;
D;087;765062;7;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;765062;7;20231218 01:06;V;;;;;;;;;;;;;;;;;;
D;087;765062;7;20231218 01:06;V;;;;;;;;;;;;;;;;;;
B;087;759735;8;20231218 01:06;;32;669;MILITARY RD;MOSMAN;2088;;;20231118;20231208;1290000;;R;RESIDENCE;32;;;0;AT675276
C;087;759735;8;20231218 01:06;32/SP3989;;;;;;;;;;;;;;;;;;
D;087;759735;8;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;759735;8;20231218 01:06;V;;;;;;;;;;;;;;;;;;
B;087;762575;9;20231218 01:06;;;57;PARRIWI RD;MOSMAN;2088;575.4;M;20231102;20231207;13000000;C4;R;RESIDENCE;;RAJ;;0;AT669894
C;087;762575;9;20231218 01:06;A/330392;;;;;;;;;;;;;;;;;;
D;087;762575;9;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;762575;9;20231218 01:06;V;;;;;;;;;;;;;;;;;;
B;087;765177;10;20231218 01:06;;;4;SIMPSON ST;MOSMAN;2088;461.6;M;20231031;20231212;5050000;R2;R;RESIDENCE;;RAA;;0;AT685075
C;087;765177;10;20231218 01:06;1/954745;;;;;;;;;;;;;;;;;;
D;087;765177;10;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;765177;10;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;765177;10;20231218 01:06;V;;;;;;;;;;;;;;;;;;
D;087;765177;10;20231218 01:06;V;;;;;;;;;;;;;;;;;;
B;087;754726;11;20231218 01:06;;;19;BAY ST;MOSMAN;2088;518.5;M;20230711;20231208;5188000;C4;R;RESIDENCE;;CPB;;0;AT676471
C;087;754726;11;20231218 01:06;A/346120;;;;;;;;;;;;;;;;;;
D;087;754726;11;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;754726;11;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;754726;11;20231218 01:06;V;;;;;;;;;;;;;;;;;;
D;087;754726;11;20231218 01:06;V;;;;;;;;;;;;;;;;;;
B;087;757436;12;20231218 01:06;;;5;EURYALUS ST;MOSMAN;2088;645;M;20230414;20231214;5900000;R2;R;RESIDENCE;;RAH;;0;AT693685
C;087;757436;12;20231218 01:06;C/389428;;;;;;;;;;;;;;;;;;
D;087;757436;12;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;757436;12;20231218 01:06;V;;;;;;;;;;;;;;;;;;
D;087;757436;12;20231218 01:06;V;;;;;;;;;;;;;;;;;;
B;087;760108;13;20231218 01:06;;4;786;MILITARY RD;MOSMAN;2088;;;20231011;20231214;900000;;R;RESIDENCE;4;;;0;AT692935
C;087;760108;13;20231218 01:06;4/SP573;;;;;;;;;;;;;;;;;;
D;087;760108;13;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;760108;13;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;760108;13;20231218 01:06;V;;;;;;;;;;;;;;;;;;
B;087;760108;14;20231218 01:06;GARAGE;4;786;MILITARY RD;MOSMAN;2088;;;20231011;20231214;900000;;R;RESIDENCE;23;;;0;AT692935
C;087;760108;14;20231218 01:06;23/SP573;;;;;;;;;;;;;;;;;;
D;087;760108;14;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;760108;14;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;760108;14;20231218 01:06;V;;;;;;;;;;;;;;;;;;
B;087;765499;15;20231218 01:06;;2;59;SPIT RD;MOSMAN;2088;;;20231101;20231213;920000;;R;RESIDENCE;2;;;0;AT690710
C;087;765499;15;20231218 01:06;2/SP12889;;;;;;;;;;;;;;;;;;
D;087;765499;15;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;765499;15;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;765499;15;20231218 01:06;V;;;;;;;;;;;;;;;;;;
D;087;765499;15;20231218 01:06;V;;;;;;;;;;;;;;;;;;
B;087;762995;16;20231218 01:06;;;20;PRINCE ALBERT ST;MOSMAN;2088;611.46;M;20230914;20231208;9200000;R2;R;RESIDENCE;;RAA;;0;AT675835
C;087;762995;16;20231218 01:06;58/1571;;;;;;;;;;;;;;;;;;
D;087;762995;16;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;762995;16;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;762995;16;20231218 01:06;V;;;;;;;;;;;;;;;;;;
D;087;762995;16;20231218 01:06;V;;;;;;;;;;;;;;;;;;
B;087;757719;17;20231218 01:06;;7;30;GOULDSBURY ST;MOSMAN;2088;;;20230810;20231211;3925000;;R;RESIDENCE;7;;;0;AT680825
C;087;757719;17;20231218 01:06;7/SP47563;;;;;;;;;;;;;;;;;;
D;087;757719;17;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;757719;17;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;757719;17;20231218 01:06;V;;;;;;;;;;;;;;;;;;
D;087;757719;17;20231218 01:06;V;;;;;;;;;;;;;;;;;;
D;087;757719;17;20231218 01:06;V;;;;;;;;;;;;;;;;;;
B;087;760678;18;20231218 01:06;;2;10;MISTRAL AVE;MOSMAN;2088;;;20231027;20231208;1800000;;R;RESIDENCE;2;;;0;AT677203
C;087;760678;18;20231218 01:06;2/SP399;;;;;;;;;;;;;;;;;;
D;087;760678;18;20231218 01:06;P;;;;;;;;;;;;;;;;;;
D;087;760678;18;20231218 01:06;V;;;;;;;;;;;;;;;;;;
D;087;760678;18;20231218 01:06;V;;;;;;;;;;;;;;;;;;
