A;RTSALEDATA;004;20230918 01:05;VALNET;;;;;;;;;;;;;;;;;;;
B;004;100853;1;20230918 01:05;;;14;HITCHCOCK AVE;BELMONT;2280;610.5;M;20230803;20230914;795000;R3;R;RESIDENCE;;AZJ;;0;AT437711
C;004;100853;1;20230918 01:05;114/877431;;;;;;;;;;;;;;;;;;
D;004;100853;1;20230918 01:05;P;;;;;;;;;;;;;;;;;;
D;004;100853;1;20230918 01:05;P;;;;;;;;;;;;;;;;;;
D;004;100853;1;20230918 01:05;V;;;;;;;;;;;;;;;;;;
B;004;101608;2;20230918 01:05;;;47 A;FLORAVILLE RD;BELMONT NORTH;2280;607;M;20230728;20230913;725000;R2;R;RESIDENCE;;AJE;;0;AT434893
C;004;101608;2;20230918 01:05;3/215672;;;;;;;;;;;;;;;;;;
D;004;101608;2;20230918 01:05;P;;;;;;;;;;;;;;;;;;
D;004;101608;2;20230918 01:05;P;;;;;;;;;;;;;;;;;;
D;004;101608;2;20230918 01:05;V;;;;;;;;;;;;;;;;;;
B;004;171217;3;20230918 01:05;;19;77;RUTTLEYS RD;WYEE;2259;;;20230814;20230911;1000000;;R;RESIDENCE;42;;;0;AT427200
C;004;171217;3;20230918 01:05;42/SP64978;;;;;;;;;;;;;;;;;;
D;004;171217;3;20230918 01:05;P;;;;;;;;;;;;;;;;;;
D;004;171217;3;20230918 01:05;P;;;;;;;;;;;;;;;;;;
D;004;171217;3;20230918 01:05;V;;;;;;;;;;;;;;;;;;
D;004;171217;3;20230918 01:05;V;;;;;;;;;;;;;;;;;;
B;004;3575328;4;20230918 01:05;;24;37;LAYCOCK ST;CAREY BAY;2283;250.6;M;20230802;20230908;705000;R3;R;RESIDENCE;;AZL;;0;AT424511
C;004;3575328;4;20230918 01:05;25/270703;;;;;;;;;;;;;;;;;;
D;004;3575328;4;20230918 01:05;P;;;;;;;;;;;;;;;;;;
D;004;3575328;4;20230918 01:05;V;;;;;;;;;;;;;;;;;;
B;004;4504143;5;20230918 01:05;;6;7;STOCKTON ST;MORISSET;2264;143;M;20220322;20230913;520000;;R;RESIDENCE;6;;;0;AT436055
C;004;4504143;5;20230918 01:05;6/SP106859;;;;;;;;;;;;;;;;;;
D;004;4504143;5;20230918 01:05;P;;;;;;;;;;;;;;;;;;
D;004;4504143;5;20230918 01:05;V;;;;;;;;;;;;;;;;;;
B;004;4502902;6;20230918 01:05;;1;41;RYHOPE ST;MOUNT HUTTON;2290;197;M;20230719;20230914;774500;;R;RESIDENCE;1;;;0;AT438158
C;004;4502902;6;20230918 01:05;1/SP106747;;;;;;;;;;;;;;;;;;
D;004;4502902;6;20230918 01:05;P;;;;;;;;;;;;;;;;;;
D;004;4502902;6;20230918 01:05;V;;;;;;;;;;;;;;;;;;
B;004;108308;7;20230918 01:05;;;9;HIBISCUS CL;SPEERS POINT;2284;632.3;M;20230807;20230911;1170000;R2;R;RESIDENCE;;ADD;;0;AT427480
C;004;108308;7;20230918 01:05;22/242847;;;;;;;;;;;;;;;;;;
D;004;108308;7;20230918 01:05;P;;;;;;;;;;;;;;;;;;
D;004;108308;7;20230918 01:05;V;;;;;;;;;;;;;;;;;;
D;004;108308;7;20230918 01:05;V;;;;;;;;;;;;;;;;;;
B;004;113040;8;20230918 01:05;;;34;DELASALA DR;MACQUARIE HILLS;2285;511.3;M;20230801;20230912;737130;R2;R;RESIDENCE;;ACZ;;0;AT431671
C;004;113040;8;20230918 01:05;705/249384;;;;;;;;;;;;;;;;;;
D;004;113040;8;20230918 01:05;P;;;;;;;;;;;;;;;;;;
