A;RTSALEDATA;262;20230327 01:07;VALNET;;;;;;;;;;;;;;;;;;;
B;262;521429;1;20230327 01:07;;;177;BLACKETT ST;DENILIQUIN;2710;2.023;H;20221103;20230317;950000;R5;R;RESIDENCE;;HR1;;0;AS933463
C;262;521429;1;20230327 01:07;1/627681;;;;;;;;;;;;;;;;;;
D;262;521429;1;20230327 01:07;P;;;;;;;;;;;;;;;;;;
D;262;521429;1;20230327 01:07;P;;;;;;;;;;;;;;;;;;
D;262;521429;1;20230327 01:07;V;;;;;;;;;;;;;;;;;;
D;262;521429;1;20230327 01:07;V;;;;;;;;;;;;;;;;;;
B;262;573597;2;20230327 01:07;;;;WANDOOK RD PH WOONOX;DENILIQUIN;2710;79.45;H;20221220;20230320;1350000;RU1;3;FARM;;RW2;;0;AS939669
C;262;573597;2;20230327 01:07;1/706198;;;;;;;;;;;;;;;;;;
D;262;573597;2;20230327 01:07;P;;;;;;;;;;;;;;;;;;
D;262;573597;2;20230327 01:07;V;;;;;;;;;;;;;;;;;;
B;262;4474156;3;20230327 01:07;;;288;DRY LAKE RD;MOULAMEIN;2733;38.543;H;20220714;20221124;15895;;V;VACANT LAND;;;RCP;0;AS671432
C;262;4474156;3;20230327 01:07;4, 5, PT 6/1287310;;;;;;;;;;;;;;;;;;
D;262;4474156;3;20230327 01:07;P;;;;;;;;;;;;;;;;;;
D;262;4474156;3;20230327 01:07;V;;;;;;;;;;;;;;;;;;
Z;16;3;3;8;;;;;;;;;;;;;;;;;;;
