A;RTSALEDATA;088;20230501 01:15;VALNET;;;;;;;;;;;;;;;;;;;
B;088;780327;1;20230501 01:15;;301;5;FIFTH AVE;CREMORNE;2090;;;20230302;20230427;1300000;;R;RESIDENCE;1;;;0;AT38653
C;088;780327;1;20230501 01:15;1/SP4640;;;;;;;;;;;;;;;;;;
D;088;780327;1;20230501 01:15;P;;;;;;;;;;;;;;;;;;
D;088;780327;1;20230501 01:15;P;;;;;;;;;;;;;;;;;;
D;088;780327;1;20230501 01:15;V;;;;;;;;;;;;;;;;;;
D;088;780327;1;20230501 01:15;V;;;;;;;;;;;;;;;;;;
B;088;772441;2;20230501 01:15;;2;35;BENELONG RD;CREMORNE;2090;;;20230127;20230421;4580000;;R;RESIDENCE;2;;;0;AT26524
C;088;772441;2;20230501 01:15;2/SP21624;;;;;;;;;;;;;;;;;;
D;088;772441;2;20230501 01:15;P;;;;;;;;;;;;;;;;;;
D;088;772441;2;20230501 01:15;P;;;;;;;;;;;;;;;;;;
D;088;772441;2;20230501 01:15;V;;;;;;;;;;;;;;;;;;
D;088;772441;2;20230501 01:15;V;;;;;;;;;;;;;;;;;;
B;088;772441;3;20230501 01:15;;1;35;BENELONG RD;CREMORNE;2090;;;20230127;20230421;4580000;;R;RESIDENCE;1;;;0;AT26524
C;088;772441;3;20230501 01:15;1/SP21624;;;;;;;;;;;;;;;;;;
D;088;772441;3;20230501 01:15;P;;;;;;;;;;;;;;;;;;
D;088;772441;3;20230501 01:15;P;;;;;;;;;;;;;;;;;;
D;088;772441;3;20230501 01:15;V;;;;;;;;;;;;;;;;;;
D;088;772441;3;20230501 01:15;V;;;;;;;;;;;;;;;;;;
B;088;775210;4;20230501 01:15;;54;67;CARABELLA ST;KIRRIBILLI;2061;;;20230328;20230426;1580000;;R;RESIDENCE;20;;;0;AT34104
C;088;775210;4;20230501 01:15;20/SP6699;;;;;;;;;;;;;;;;;;
D;088;775210;4;20230501 01:15;P;;;;;;;;;;;;;;;;;;
D;088;775210;4;20230501 01:15;V;;;;;;;;;;;;;;;;;;
D;088;775210;4;20230501 01:15;V;;;;;;;;;;;;;;;;;;
B;088;786938;5;20230501 01:15;;13;2;LINDSAY ST;NEUTRAL BAY;2089;55.74;M;20230315;20230426;687500;;R;RESIDENCE;13;;;0;AT36748
C;088;786938;5;20230501 01:15;13/SP1053;;;;;;;;;;;;;;;;;;
D;088;786938;5;20230501 01:15;P;;;;;;;;;;;;;;;;;;
D;088;786938;5;20230501 01:15;V;;;;;;;;;;;;;;;;;;
B;088;783482;6;20230501 01:15;;411;54;HIGH ST;NORTH SYDNEY;2060;37.2;M;20230325;20230421;375000;;R;RESIDENCE;50;;;0;AT25540
C;088;783482;6;20230501 01:15;50/SP8461;;;;;;;;;;;;;;;;;;
D;088;783482;6;20230501 01:15;P;;;;;;;;;;;;;;;;;;
D;088;783482;6;20230501 01:15;V;;;;;;;;;;;;;;;;;;
D;088;783482;6;20230501 01:15;V;;;;;;;;;;;;;;;;;;
B;088;787198;7;20230501 01:15;;4;15;LYTTON ST;CAMMERAY;2062;;;20230316;20230424;1200000;;R;RESIDENCE;4;;;0;AT31108
