A;RTSALEDATA;103;20230410 01:12;VALNET;;;;;;;;;;;;;;;;;;;
B;103;1165759;1;20230410 01:12;;;482;LAWRENCE HARGRAVE DR;WOMBARRA;2515;1973;M;20230307;20230331;2885000;R2;R;RESIDENCE;;AAH;;0;AS973642
C;103;1165759;1;20230410 01:12;101/10818;;;;;;;;;;;;;;;;;;
D;103;1165759;1;20230410 01:12;P;;;;;;;;;;;;;;;;;;
D;103;1165759;1;20230410 01:12;V;;;;;;;;;;;;;;;;;;
D;103;1165759;1;20230410 01:12;V;;;;;;;;;;;;;;;;;;
B;103;1168525;2;20230410 01:12;;7;1;MANGERTON RD;WOLLONGONG;2500;;;20230222;20230405;450000;;R;RESIDENCE;7;;;0;AS985091
C;103;1168525;2;20230410 01:12;7/SP16037;;;;;;;;;;;;;;;;;;
D;103;1168525;2;20230410 01:12;P;;;;;;;;;;;;;;;;;;
D;103;1168525;2;20230410 01:12;P;;;;;;;;;;;;;;;;;;
D;103;1168525;2;20230410 01:12;V;;;;;;;;;;;;;;;;;;
D;103;1168525;2;20230410 01:12;V;;;;;;;;;;;;;;;;;;
B;103;1168777;3;20230410 01:12;;;31;MARGARET ST;BALGOWNIE;2519;556.4;M;20230307;20230404;1230000;R2;R;RESIDENCE;;AAR;;0;AS982659
C;103;1168777;3;20230410 01:12;42/227647;;;;;;;;;;;;;;;;;;
D;103;1168777;3;20230410 01:12;P;;;;;;;;;;;;;;;;;;
D;103;1168777;3;20230410 01:12;P;;;;;;;;;;;;;;;;;;
D;103;1168777;3;20230410 01:12;V;;;;;;;;;;;;;;;;;;
B;103;1168923;4;20230410 01:12;;9;12;MARKET PL;WOLLONGONG;2500;;;20230217;20230331;430000;;R;RESIDENCE;9;;;0;AS974050
C;103;1168923;4;20230410 01:12;9/SP21748;;;;;;;;;;;;;;;;;;
D;103;1168923;4;20230410 01:12;P;;;;;;;;;;;;;;;;;;
D;103;1168923;4;20230410 01:12;V;;;;;;;;;;;;;;;;;;
B;103;1171659;5;20230410 01:12;;;3;MOUNTAIN AVE;WOONONA;2517;777.8;M;20230215;20230405;1400000;R2;R;RESIDENCE;;AAK;;0;AS985250
C;103;1171659;5;20230410 01:12;8/21975;;;;;;;;;;;;;;;;;;
D;103;1171659;5;20230410 01:12;P;;;;;;;;;;;;;;;;;;
D;103;1171659;5;20230410 01:12;P;;;;;;;;;;;;;;;;;;
D;103;1171659;5;20230410 01:12;V;;;;;;;;;;;;;;;;;;
D;103;1171659;5;20230410 01:12;V;;;;;;;;;;;;;;;;;;
B;103;1163873;6;20230410 01:12;;;38;KURRABA RD;WOONONA;2517;600.7;M;20221206;20230406;2400000;R2;R;RESIDENCE;;AAJ;;0;AS991360
C;103;1163873;6;20230410 01:12;101/12991;;;;;;;;;;;;;;;;;;
D;103;1163873;6;20230410 01:12;P;;;;;;;;;;;;;;;;;;
D;103;1163873;6;20230410 01:12;P;;;;;;;;;;;;;;;;;;
D;103;1163873;6;20230410 01:12;V;;;;;;;;;;;;;;;;;;
B;103;1166464;7;20230410 01:12;;;423;LAWRENCE HARGRAVE DR;SCARBOROUGH;2515;429.2;M;20221207;20230405;1850000;C4;R;RESIDENCE;;PAF;;0;AS987057
C;103;1166464;7;20230410 01:12;19/A/2693;;;;;;;;;;;;;;;;;;
D;103;1166464;7;20230410 01:12;P;;;;;;;;;;;;;;;;;;
D;103;1166464;7;20230410 01:12;V;;;;;;;;;;;;;;;;;;
D;103;1166464;7;20230410 01:12;V;;;;;;;;;;;;;;;;;;
