A;RTSALEDATA;220;20230605 01:11;VALNET;;;;;;;;;;;;;;;;;;;
B;220;2421072;1;20230605 01:11;;;15;SHELLEY PL;WETHERILL PARK;2164;936.9;M;20230415;20230529;1260000;R2;R;RESIDENCE;;RAK;;0;AT126531
C;220;2421072;1;20230605 01:11;68/258502;;;;;;;;;;;;;;;;;;
D;220;2421072;1;20230605 01:11;P;;;;;;;;;;;;;;;;;;
D;220;2421072;1;20230605 01:11;P;;;;;;;;;;;;;;;;;;
D;220;2421072;1;20230605 01:11;V;;;;;;;;;;;;;;;;;;
D;220;2421072;1;20230605 01:11;V;;;;;;;;;;;;;;;;;;
B;220;2423665;2;20230605 01:11;;;2;SWIFT PL;WETHERILL PARK;2164;584.3;M;20230522;20230529;900000;R2;R;RESIDENCE;;RAK;;0;AT127622
C;220;2423665;2;20230605 01:11;18/255301;;;;;;;;;;;;;;;;;;
D;220;2423665;2;20230605 01:11;P;;;;;;;;;;;;;;;;;;
D;220;2423665;2;20230605 01:11;P;;;;;;;;;;;;;;;;;;
D;220;2423665;2;20230605 01:11;V;;;;;;;;;;;;;;;;;;
B;220;2388955;3;20230605 01:11;;;29;EDNA AVE;MOUNT PRITCHARD;2170;556.4;M;20230415;20230529;830000;R2;R;RESIDENCE;;RAI;;0;AT125513
C;220;2388955;3;20230605 01:11;35/32091;;;;;;;;;;;;;;;;;;
D;220;2388955;3;20230605 01:11;P;;;;;;;;;;;;;;;;;;
D;220;2388955;3;20230605 01:11;P;;;;;;;;;;;;;;;;;;
D;220;2388955;3;20230605 01:11;V;;;;;;;;;;;;;;;;;;
B;220;2391952;4;20230605 01:11;;;37;GALTON ST;WETHERILL PARK;2164;682.9;M;20230415;20230529;1050000;R2;R;RESIDENCE;;RAJ;;0;AT127372
C;220;2391952;4;20230605 01:11;B/409159;;;;;;;;;;;;;;;;;;
D;220;2391952;4;20230605 01:11;P;;;;;;;;;;;;;;;;;;
D;220;2391952;4;20230605 01:11;V;;;;;;;;;;;;;;;;;;
D;220;2391952;4;20230605 01:11;V;;;;;;;;;;;;;;;;;;
B;220;2402837;5;20230605 01:11;;;42;KNIGHT ST;LANSVALE;2166;1467;M;20230501;20230530;898000;R2;R;RESIDENCE;;RAD;;0;AT129842
C;220;2402837;5;20230605 01:11;40/13962;;;;;;;;;;;;;;;;;;
D;220;2402837;5;20230605 01:11;P;;;;;;;;;;;;;;;;;;
D;220;2402837;5;20230605 01:11;V;;;;;;;;;;;;;;;;;;
B;220;2405453;6;20230605 01:11;;49;29;LONGFIELD ST;CABRAMATTA;2166;;;20230417;20230529;486000;;R;RESIDENCE;39;;;0;AT125739
C;220;2405453;6;20230605 01:11;39/SP10906;;;;;;;;;;;;;;;;;;
D;220;2405453;6;20230605 01:11;P;;;;;;;;;;;;;;;;;;
D;220;2405453;6;20230605 01:11;V;;;;;;;;;;;;;;;;;;
B;220;2408280;7;20230605 01:11;;7;21;MCBURNEY RD;CABRAMATTA;2166;;;20230419;20230531;443000;;R;RESIDENCE;7;;;0;AT134964
C;220;2408280;7;20230605 01:11;7/SP9585;;;;;;;;;;;;;;;;;;
D;220;2408280;7;20230605 01:11;P;;;;;;;;;;;;;;;;;;
D;220;2408280;7;20230605 01:11;P;;;;;;;;;;;;;;;;;;
D;220;2408280;7;20230605 01:11;V;;;;;;;;;;;;;;;;;;
B;220;2408298;8;20230605 01:11;;1;15;MCBURNEY RD;CABRAMATTA;2166;;;20230411;20230529;435000;;R;RESIDENCE;1;;;0;AT126601
C;220;2408298;8;20230605 01:11;1/SP7032;;;;;;;;;;;;;;;;;;
