A;RTSALEDATA;018;20230904 01:05;VALNET;;;;;;;;;;;;;;;;;;;
B;018;390902;1;20230904 01:05;;;23 C;EDEN ST;BEGA;2550;408.7;M;20230803;20230831;580000;R2;R;RESIDENCE;;BRH;;0;AT402071
C;018;390902;1;20230904 01:05;22/853340;;;;;;;;;;;;;;;;;;
D;018;390902;1;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;390902;1;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;390902;1;20230904 01:05;V;;;;;;;;;;;;;;;;;;
B;018;391584;2;20230904 01:05;;;253;NEWTOWN RD;BEGA;2550;1009.3;M;20230719;20230830;500000;R2;R;RESIDENCE;;BRH;;0;AT398035
C;018;391584;2;20230904 01:05;1, 2/567407 3/1094920;;;;;;;;;;;;;;;;;;
D;018;391584;2;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;391584;2;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;391584;2;20230904 01:05;V;;;;;;;;;;;;;;;;;;
B;018;391986;3;20230904 01:05;;;4;TARONGA CRES;BEGA;2550;893.6;M;20230726;20230830;640000;R2;R;RESIDENCE;;BRH;;0;AT398031
C;018;391986;3;20230904 01:05;2/708174;;;;;;;;;;;;;;;;;;
D;018;391986;3;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;391986;3;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;391986;3;20230904 01:05;V;;;;;;;;;;;;;;;;;;
B;018;401052;4;20230904 01:05;;;256;PACIFIC WAY;TURA BEACH;2548;803.7;M;20230818;20230828;710000;R2;R;RESIDENCE;;BRI;;0;AT388499
C;018;401052;4;20230904 01:05;2/863744;;;;;;;;;;;;;;;;;;
D;018;401052;4;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;401052;4;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;401052;4;20230904 01:05;V;;;;;;;;;;;;;;;;;;
B;018;403938;5;20230904 01:05;;;9;GORDON ST;QUAAMA;2550;1012;M;20230804;20230825;625500;RU5;R;RESIDENCE;;BZB;;0;AT385381
C;018;403938;5;20230904 01:05;4/3/758860;;;;;;;;;;;;;;;;;;
D;018;403938;5;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;403938;5;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;403938;5;20230904 01:05;V;;;;;;;;;;;;;;;;;;
D;018;403938;5;20230904 01:05;V;;;;;;;;;;;;;;;;;;
B;018;393798;6;20230904 01:05;;;26;HOYER ST;COBARGO;2550;1214;M;20230814;20230825;565000;RU5;R;RESIDENCE;;BZA;;0;AT385466
C;018;393798;6;20230904 01:05;8/17/2591;;;;;;;;;;;;;;;;;;
D;018;393798;6;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;393798;6;20230904 01:05;V;;;;;;;;;;;;;;;;;;
B;018;396781;7;20230904 01:05;;1;44;MAIN ST;MERIMBULA;2548;;;20230628;20230828;507500;;R;RESIDENCE;1;;;0;AT389927
C;018;396781;7;20230904 01:05;1/SP31517;;;;;;;;;;;;;;;;;;
D;018;396781;7;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;396781;7;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;396781;7;20230904 01:05;V;;;;;;;;;;;;;;;;;;
D;018;396781;7;20230904 01:05;V;;;;;;;;;;;;;;;;;;
B;018;397769;8;20230904 01:05;;;49;SAPPHIRE CRES;MERIMBULA;2548;913.1;M;20230717;20230828;575000;R2;R;RESIDENCE;;BRN;;0;AT390351
C;018;397769;8;20230904 01:05;1/255438;;;;;;;;;;;;;;;;;;
D;018;397769;8;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;397769;8;20230904 01:05;V;;;;;;;;;;;;;;;;;;
B;018;400485;9;20230904 01:05;;;3;DOLPHIN COVE DR;TURA BEACH;2548;4167;M;20230802;20230830;560000;C4;V;VACANT LAND;;BEP;;0;AT398079
C;018;400485;9;20230904 01:05;3/881816;;;;;;;;;;;;;;;;;;
D;018;400485;9;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;400485;9;20230904 01:05;V;;;;;;;;;;;;;;;;;;
D;018;400485;9;20230904 01:05;V;;;;;;;;;;;;;;;;;;
B;018;395259;10;20230904 01:05;;;30;WEST ST;EDEN;2551;750;M;20230731;20230825;385000;R3;V;VACANT LAND;;BMI;;0;AT383980
C;018;395259;10;20230904 01:05;13/255428;;;;;;;;;;;;;;;;;;
D;018;395259;10;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;395259;10;20230904 01:05;V;;;;;;;;;;;;;;;;;;
B;018;406788;11;20230904 01:05;;;533;WALLAGOOT LANE;WALLAGOOT;2550;3.606;H;20230718;20230825;825000;C3;R;RESIDENCE;;BED;;0;AT385278
C;018;406788;11;20230904 01:05;3/607365;;;;;;;;;;;;;;;;;;
D;018;406788;11;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;406788;11;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;406788;11;20230904 01:05;V;;;;;;;;;;;;;;;;;;
D;018;406788;11;20230904 01:05;V;;;;;;;;;;;;;;;;;;
B;018;404749;12;20230904 01:05;;;298;DAISY HILL RD;BUCKAJO;2550;5.097;H;20230717;20230828;880000;RU1;R;RESIDENCE;;BUF;;0;AT389905
C;018;404749;12;20230904 01:05;2555/830863;;;;;;;;;;;;;;;;;;
D;018;404749;12;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;404749;12;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;404749;12;20230904 01:05;V;;;;;;;;;;;;;;;;;;
B;018;4250506;13;20230904 01:05;;11;178;IMLAY ST;EDEN;2551;;;20230801;20230831;515000;;R;RESIDENCE;9;;;0;AT402205
C;018;4250506;13;20230904 01:05;9/SP100382;;;;;;;;;;;;;;;;;;
D;018;4250506;13;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;4250506;13;20230904 01:05;P;;;;;;;;;;;;;;;;;;
D;018;4250506;13;20230904 01:05;V;;;;;;;;;;;;;;;;;;
B;018;3640874;14;20230904 01:05;;;66;ENGSTROM CL;BERMAGUI;2546;1.045;H;20230413;20230829;1735000;C4;R;RESIDENCE;;BEK;;0;AT394424
C;018;3640874;14;20230904 01:05;1/1175776;;;;;;;;;;;;;;;;;;
D;018;3640874;14;20230904 01:05;P;;;;;;;;;;;;;;;;;;
