A;RTSALEDATA;575;20230220 01:09;VALNET;;;;;;;;;;;;;;;;;;;
B;575;3032104;1;20230220 01:09;;;37;ALFRED ST;OURA;2650;2023.4;M;20221115;20230210;52000;RU5;R;RESIDENCE;;GGV;;0;AS852112
C;575;3032104;1;20230220 01:09;9/13/758819;;;;;;;;;;;;;;;;;;
D;575;3032104;1;20230220 01:09;P;;;;;;;;;;;;;;;;;;
D;575;3032104;1;20230220 01:09;V;;;;;;;;;;;;;;;;;;
D;575;3032104;1;20230220 01:09;V;;;;;;;;;;;;;;;;;;
B;575;2701001;2;20230220 01:09;;;74;GROVE ST;KOORINGAL;2650;1145;M;20230123;20230210;555000;R1;R;RESIDENCE;;RKR;;0;AS851181
C;575;2701001;2;20230220 01:09;66/200630;;;;;;;;;;;;;;;;;;
D;575;2701001;2;20230220 01:09;P;;;;;;;;;;;;;;;;;;
D;575;2701001;2;20230220 01:09;V;;;;;;;;;;;;;;;;;;
B;575;2696754;3;20230220 01:09;;4;5;CHAMBERS PL;WAGGA WAGGA;2650;;;20230111;20230213;445000;;R;RESIDENCE;4;;;0;AS855774
C;575;2696754;3;20230220 01:09;4/SP41685;;;;;;;;;;;;;;;;;;
D;575;2696754;3;20230220 01:09;P;;;;;;;;;;;;;;;;;;
D;575;2696754;3;20230220 01:09;V;;;;;;;;;;;;;;;;;;
B;575;2694568;4;20230220 01:09;;;99;BALMORAL CRES;LAKE ALBERT;2650;930.1;M;20221222;20230216;775000;R1;R;RESIDENCE;;RDY;;0;AS865480
C;575;2694568;4;20230220 01:09;204/253613;;;;;;;;;;;;;;;;;;
D;575;2694568;4;20230220 01:09;P;;;;;;;;;;;;;;;;;;
D;575;2694568;4;20230220 01:09;P;;;;;;;;;;;;;;;;;;
D;575;2694568;4;20230220 01:09;V;;;;;;;;;;;;;;;;;;
D;575;2694568;4;20230220 01:09;V;;;;;;;;;;;;;;;;;;
B;575;2700558;5;20230220 01:09;;;3;GORDON CL;KOORINGAL;2650;1900;M;20221208;20230210;1150000;R1;R;RESIDENCE;;RKR;;0;AS853764
C;575;2700558;5;20230220 01:09;84/802097;;;;;;;;;;;;;;;;;;
D;575;2700558;5;20230220 01:09;P;;;;;;;;;;;;;;;;;;
D;575;2700558;5;20230220 01:09;P;;;;;;;;;;;;;;;;;;
D;575;2700558;5;20230220 01:09;V;;;;;;;;;;;;;;;;;;
B;575;2714496;6;20230220 01:09;;;37;GREGADOO RD;LAKE ALBERT;2650;4275;M;20230112;20230216;1175000;R5;R;RESIDENCE;;LHV;;0;AS865743
C;575;2714496;6;20230220 01:09;113/829616;;;;;;;;;;;;;;;;;;
D;575;2714496;6;20230220 01:09;P;;;;;;;;;;;;;;;;;;
D;575;2714496;6;20230220 01:09;P;;;;;;;;;;;;;;;;;;
D;575;2714496;6;20230220 01:09;V;;;;;;;;;;;;;;;;;;
B;575;2701067;7;20230220 01:09;;;11;GUNN DR;ESTELLA;2650;677.1;M;20230116;20230213;515000;R1;R;RESIDENCE;;ESN;;0;AS855886
C;575;2701067;7;20230220 01:09;49/261919;;;;;;;;;;;;;;;;;;
D;575;2701067;7;20230220 01:09;P;;;;;;;;;;;;;;;;;;
D;575;2701067;7;20230220 01:09;V;;;;;;;;;;;;;;;;;;
B;575;2709227;8;20230220 01:09;;;66;SIMKIN CRES;KOORINGAL;2650;849.8;M;20221215;20230210;780000;R1;R;RESIDENCE;;RKR;;0;AS853769
C;575;2709227;8;20230220 01:09;12/815529;;;;;;;;;;;;;;;;;;
D;575;2709227;8;20230220 01:09;P;;;;;;;;;;;;;;;;;;
