A;RTSALEDATA;090;20230410 01:11;VALNET;;;;;;;;;;;;;;;;;;;
B;090;886927;1;20230410 01:12;;3;155;QUARRY RD;RYDE;2112;;;20230224;20230406;1282000;;R;RESIDENCE;3;;;0;AS990634
C;090;886927;1;20230410 01:12;3/SP65562;;;;;;;;;;;;;;;;;;
D;090;886927;1;20230410 01:12;P;;;;;;;;;;;;;;;;;;
D;090;886927;1;20230410 01:12;P;;;;;;;;;;;;;;;;;;
D;090;886927;1;20230410 01:12;V;;;;;;;;;;;;;;;;;;
D;090;886927;1;20230410 01:12;V;;;;;;;;;;;;;;;;;;
B;090;4165889;2;20230410 01:12;C11.03;1103;5;NETWORK PL;NORTH RYDE;2113;96;M;20230221;20230404;851000;;R;RESIDENCE;153;;;0;AS983217
C;090;4165889;2;20230410 01:12;153/SP97810;;;;;;;;;;;;;;;;;;
D;090;4165889;2;20230410 01:12;P;;;;;;;;;;;;;;;;;;
D;090;4165889;2;20230410 01:12;V;;;;;;;;;;;;;;;;;;
D;090;4165889;2;20230410 01:12;V;;;;;;;;;;;;;;;;;;
B;090;4187133;3;20230410 01:12;;201;20;NANCARROW AVE;MEADOWBANK;2114;;;20230303;20230331;890000;;R;RESIDENCE;19;;;0;AS973936
C;090;4187133;3;20230410 01:12;19/SP98937;;;;;;;;;;;;;;;;;;
D;090;4187133;3;20230410 01:12;P;;;;;;;;;;;;;;;;;;
D;090;4187133;3;20230410 01:12;P;;;;;;;;;;;;;;;;;;
D;090;4187133;3;20230410 01:12;V;;;;;;;;;;;;;;;;;;
B;090;4189627;4;20230410 01:12;;11;117;BOWDEN ST;MEADOWBANK;2114;104;M;20230222;20230405;730000;;R;RESIDENCE;11;;;0;AS985719
C;090;4189627;4;20230410 01:12;11/SP99037;;;;;;;;;;;;;;;;;;
D;090;4189627;4;20230410 01:12;P;;;;;;;;;;;;;;;;;;
D;090;4189627;4;20230410 01:12;V;;;;;;;;;;;;;;;;;;
D;090;4189627;4;20230410 01:12;V;;;;;;;;;;;;;;;;;;
B;090;4214794;5;20230410 01:12;;108 A;21;GLEN ST;EASTWOOD;2122;101;M;20230218;20230403;925000;;R;RESIDENCE;16;;;0;AS978401
C;090;4214794;5;20230410 01:12;16/SP99579;;;;;;;;;;;;;;;;;;
D;090;4214794;5;20230410 01:12;P;;;;;;;;;;;;;;;;;;
D;090;4214794;5;20230410 01:12;V;;;;;;;;;;;;;;;;;;
D;090;4214794;5;20230410 01:12;V;;;;;;;;;;;;;;;;;;
B;090;868664;6;20230410 01:12;;;23;DARCY ST;MARSFIELD;2122;588.1;M;20230218;20230331;2690000;R2;R;RESIDENCE;;EZD;;0;AS972132
C;090;868664;6;20230410 01:12;23/243576;;;;;;;;;;;;;;;;;;
D;090;868664;6;20230410 01:12;P;;;;;;;;;;;;;;;;;;
D;090;868664;6;20230410 01:12;P;;;;;;;;;;;;;;;;;;
