A;RTSALEDATA;620;20231009 01:08;VALNET;;;;;;;;;;;;;;;;;;;
B;620;1253958;1;20231009 01:08;;1;170;CHURCH ST;MUDGEE;2850;;;20230818;20230929;390000;;R;RESIDENCE;1;;;0;AT483895
C;620;1253958;1;20231009 01:08;1/SP21149;;;;;;;;;;;;;;;;;;
D;620;1253958;1;20231009 01:08;P;;;;;;;;;;;;;;;;;;
D;620;1253958;1;20231009 01:08;P;;;;;;;;;;;;;;;;;;
D;620;1253958;1;20231009 01:08;V;;;;;;;;;;;;;;;;;;
B;620;1257628;2;20231009 01:08;;;784;CASTLEREAGH HWY;BURRUNDULLA;2850;13.33;H;20230726;20230929;1225000;RU4;R;RESIDENCE;;RHM;;0;AT482541
C;620;1257628;2;20231009 01:08;2/880241;;;;;;;;;;;;;;;;;;
D;620;1257628;2;20231009 01:08;P;;;;;;;;;;;;;;;;;;
D;620;1257628;2;20231009 01:08;V;;;;;;;;;;;;;;;;;;
D;620;1257628;2;20231009 01:08;V;;;;;;;;;;;;;;;;;;
B;620;1255483;3;20231009 01:08;;5;39;LEWIS ST;MUDGEE;2850;;;20230818;20230929;585000;;R;RESIDENCE;5;;;0;AT480893
C;620;1255483;3;20231009 01:08;5/SP45526;;;;;;;;;;;;;;;;;;
D;620;1255483;3;20231009 01:08;P;;;;;;;;;;;;;;;;;;
D;620;1255483;3;20231009 01:08;V;;;;;;;;;;;;;;;;;;
B;620;3418455;4;20231009 01:08;ENFIELD NORTH;;607;CASTLEREAGH HWY;MENAH;2850;11.17;H;20230822;20231003;1270000;R5;R;RESIDENCE;;RRC;;0;AT487004
C;620;3418455;4;20231009 01:08;2/1119986;;;;;;;;;;;;;;;;;;
D;620;3418455;4;20231009 01:08;P;;;;;;;;;;;;;;;;;;
D;620;3418455;4;20231009 01:08;P;;;;;;;;;;;;;;;;;;
D;620;3418455;4;20231009 01:08;V;;;;;;;;;;;;;;;;;;
B;620;4155754;5;20231009 01:08;;;8;PIRIE CL;MUDGEE;2850;1149;M;20230912;20230929;281174;R1;V;VACANT LAND;;AAS;;0;AT480240
C;620;4155754;5;20231009 01:08;34/1245760;;;;;;;;;;;;;;;;;;
D;620;4155754;5;20231009 01:08;P;;;;;;;;;;;;;;;;;;
D;620;4155754;5;20231009 01:08;P;;;;;;;;;;;;;;;;;;
D;620;4155754;5;20231009 01:08;V;;;;;;;;;;;;;;;;;;
D;620;4155754;5;20231009 01:08;V;;;;;;;;;;;;;;;;;;
B;620;1258992;6;20231009 01:08;;;47;ROBERTS RD;GRATTAI;2850;10.45;H;20230824;20231003;670000;R5;R;RESIDENCE;;RRD;;0;AT489230
C;620;1258992;6;20231009 01:08;27/253179;;;;;;;;;;;;;;;;;;
D;620;1258992;6;20231009 01:08;P;;;;;;;;;;;;;;;;;;
D;620;1258992;6;20231009 01:08;P;;;;;;;;;;;;;;;;;;
D;620;1258992;6;20231009 01:08;V;;;;;;;;;;;;;;;;;;
D;620;1258992;6;20231009 01:08;V;;;;;;;;;;;;;;;;;;
B;620;1260763;7;20231009 01:08;;;308;CYPRESS DR;YARRAWONGA;2850;13.84;H;20230814;20230929;775000;R5;R;RESIDENCE;;RRB;;0;AT483934
C;620;1260763;7;20231009 01:08;47/252737;;;;;;;;;;;;;;;;;;
D;620;1260763;7;20231009 01:08;P;;;;;;;;;;;;;;;;;;
D;620;1260763;7;20231009 01:08;P;;;;;;;;;;;;;;;;;;
D;620;1260763;7;20231009 01:08;V;;;;;;;;;;;;;;;;;;
B;620;1282378;8;20231009 01:08;;;4;JAQUES ST;KANDOS;2848;670.3;M;20230911;20231003;335000;RU5;R;RESIDENCE;;VVK;;0;AT488111
C;620;1282378;8;20231009 01:08;1B/307286;;;;;;;;;;;;;;;;;;
D;620;1282378;8;20231009 01:08;P;;;;;;;;;;;;;;;;;;
D;620;1282378;8;20231009 01:08;V;;;;;;;;;;;;;;;;;;
B;620;3635933;9;20231009 01:08;;;25;DEPOT RD;MUDGEE;2850;5298;M;20230823;20231005;1000000;E4;3;FACTORY;;EIM;;0;AT496287
