A;RTSALEDATA;117;20230130 01:08;VALNET;;;;;;;;;;;;;;;;;;;
B;117;4466046;1;20230130 01:08;;;;LACHLAN VALLEY WAY;WARROO;2871;19.02;H;20221129;20230118;100000;;3;FARM;;;;0;AS795820
C;117;4466046;1;20230130 01:08;134/753127;;;;;;;;;;;;;;;;;;
D;117;4466046;1;20230130 01:08;P;;;;;;;;;;;;;;;;;;
D;117;4466046;1;20230130 01:08;P;;;;;;;;;;;;;;;;;;
D;117;4466046;1;20230130 01:08;V;;;;;;;;;;;;;;;;;;
D;117;4466046;1;20230130 01:08;V;;;;;;;;;;;;;;;;;;
Z;8;1;1;4;;;;;;;;;;;;;;;;;;;
