A;RTSALEDATA;139;20230313 01:06;VALNET;;;;;;;;;;;;;;;;;;;
D;139;1455410;11;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;1455410;11;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;1455410;11;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;139;1453122;12;20230313 01:06;;;2;HEATH ST;CONCORD;2137;442.6;M;20221201;20230307;2380000;R2;R;RESIDENCE;;EKK;;0;AS907895
C;139;1453122;12;20230313 01:06;A/396654;;;;;;;;;;;;;;;;;;
D;139;1453122;12;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;1453122;12;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;139;1451018;13;20230313 01:06;;;11;CORREYS AVE;CONCORD;2137;556.4;M;20221210;20230306;2910000;R2;R;RESIDENCE;;ESS;;0;AS904699
C;139;1451018;13;20230313 01:06;24/11111;;;;;;;;;;;;;;;;;;
D;139;1451018;13;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;1451018;13;20230313 01:06;V;;;;;;;;;;;;;;;;;;
D;139;1451018;13;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;139;1449082;14;20230313 01:06;;5;247 R;BURWOOD RD;CONCORD;2137;;;20230211;20230306;2150000;;R;RESIDENCE;5;;;0;AS904028
C;139;1449082;14;20230313 01:06;5/SP51585;;;;;;;;;;;;;;;;;;
D;139;1449082;14;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;1449082;14;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;139;1454388;15;20230313 01:06;;;3 C;MACNAMARA AVE;CONCORD;2137;556.4;M;20221207;20230307;2700000;R2;R;RESIDENCE;;ESK;;0;AS906849
C;139;1454388;15;20230313 01:06;46/10344;;;;;;;;;;;;;;;;;;
D;139;1454388;15;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;1454388;15;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;139;3759332;16;20230313 01:06;;709;2;PEAKE AVE;RHODES;2138;;;20230124;20230307;1000000;;R;RESIDENCE;174;;;0;AS907396
C;139;3759332;16;20230313 01:06;174/SP89505;;;;;;;;;;;;;;;;;;
D;139;3759332;16;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;3759332;16;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;3759332;16;20230313 01:06;V;;;;;;;;;;;;;;;;;;
D;139;3759332;16;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;139;1908020;17;20230313 01:06;;504;1;ROSEBY ST;DRUMMOYNE;2047;;;20221126;20230306;2700000;;R;RESIDENCE;28;;;0;AS905598
C;139;1908020;17;20230313 01:06;28/SP58880;;;;;;;;;;;;;;;;;;
D;139;1908020;17;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;1908020;17;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;1908020;17;20230313 01:06;V;;;;;;;;;;;;;;;;;;
D;139;1908020;17;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;139;1905709;18;20230313 01:06;;8;16;MARGARET ST;RUSSELL LEA;2046;;;20221208;20230302;1007000;;R;RESIDENCE;8;;;0;AS897277
C;139;1905709;18;20230313 01:06;8/SP4098;;;;;;;;;;;;;;;;;;
D;139;1905709;18;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;1905709;18;20230313 01:06;V;;;;;;;;;;;;;;;;;;
D;139;1905709;18;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;139;1898523;19;20230313 01:06;;;54;BOUVARDIA ST;RUSSELL LEA;2046;309.8;M;20230125;20230308;2305000;R2;R;RESIDENCE;;RSS;;0;AS911413
C;139;1898523;19;20230313 01:06;6/11864;;;;;;;;;;;;;;;;;;
D;139;1898523;19;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;1898523;19;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;1898523;19;20230313 01:06;V;;;;;;;;;;;;;;;;;;
D;139;1898523;19;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;139;1901330;20;20230313 01:06;;;25;FORTESCUE ST;CHISWICK;2046;480.6;M;20221220;20230308;3560000;R2;R;RESIDENCE;;RPP;;0;AS910624
C;139;1901330;20;20230313 01:06;1/520916;;;;;;;;;;;;;;;;;;
D;139;1901330;20;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;1901330;20;20230313 01:06;V;;;;;;;;;;;;;;;;;;
D;139;1901330;20;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;139;1907510;21;20230313 01:06;;10;35;REGATTA RD;CANADA BAY;2046;;;20230131;20230303;1110000;;R;RESIDENCE;10;;;0;AS900253
C;139;1907510;21;20230313 01:06;10/SP56478;;;;;;;;;;;;;;;;;;
D;139;1907510;21;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;1907510;21;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;139;3808411;22;20230313 01:06;;202;8 B;MARY ST;RHODES;2138;;;20230116;20230306;1000000;;R;RESIDENCE;58;;;0;AS903510
C;139;3808411;22;20230313 01:06;58/SP80000;;;;;;;;;;;;;;;;;;
D;139;3808411;22;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;3808411;22;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;139;3801419;23;20230313 01:06;;106;68;PENINSULA DR;BREAKFAST POINT;2137;;;20230127;20230309;850000;;R;RESIDENCE;6;;;0;AS913276
C;139;3801419;23;20230313 01:06;6/SP90242;;;;;;;;;;;;;;;;;;
D;139;3801419;23;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;3801419;23;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;139;3987535;24;20230313 01:06;;;71;PARRAMATTA RD;CONCORD;2137;1016;M;20220622;20230308;3200000;B6;3;OFFICE;;BEC;;0;AS910438
C;139;3987535;24;20230313 01:06;61/1219960;;;;;;;;;;;;;;;;;;
D;139;3987535;24;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;3987535;24;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;139;4014793;25;20230313 01:06;;106;2;NORTHCOTE ST;MORTLAKE;2137;100;M;20230125;20230301;575000;;R;RESIDENCE;65;;;0;AS894571
C;139;4014793;25;20230313 01:06;65/SP95014;;;;;;;;;;;;;;;;;;
D;139;4014793;25;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;4014793;25;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;139;3988036;26;20230313 01:06;;;3;MELBOURNE ST;CONCORD;2137;594.4;M;20220622;20230308;1800000;B6;R;RESIDENCE;;BSS;;0;AS910426
C;139;3988036;26;20230313 01:06;60/1219960;;;;;;;;;;;;;;;;;;
D;139;3988036;26;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;3988036;26;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;139;4285594;27;20230313 01:06;;4;23;STUART ST;CONCORD WEST;2138;249;M;20221206;20230307;1720000;;R;RESIDENCE;4;;;0;AS908551
C;139;4285594;27;20230313 01:06;4/SP101209;;;;;;;;;;;;;;;;;;
D;139;4285594;27;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;4285594;27;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;4285594;27;20230313 01:06;V;;;;;;;;;;;;;;;;;;
D;139;4285594;27;20230313 01:06;V;;;;;;;;;;;;;;;;;;
B;139;4285594;28;20230313 01:06;;6;23;STUART ST;CONCORD WEST;2138;248;M;20230119;20230303;1720000;;R;RESIDENCE;6;;;0;AS900345
C;139;4285594;28;20230313 01:06;6/SP101209;;;;;;;;;;;;;;;;;;
D;139;4285594;28;20230313 01:06;P;;;;;;;;;;;;;;;;;;
D;139;4285594;28;20230313 01:06;V;;;;;;;;;;;;;;;;;;
D;139;4285594;28;20230313 01:06;V;;;;;;;;;;;;;;;;;;
Z;134;28;28;76;;;;;;;;;;;;;;;;;;;
