A;RTSALEDATA;090;20230619 01:08;VALNET;;;;;;;;;;;;;;;;;;;
B;090;4170021;1;20230619 01:08;;711;1;NETWORK PL;NORTH RYDE;2113;;;20230503;20230614;610250;;R;RESIDENCE;108;;;0;AT172178
C;090;4170021;1;20230619 01:08;108/SP98059;;;;;;;;;;;;;;;;;;
D;090;4170021;1;20230619 01:08;P;;;;;;;;;;;;;;;;;;
D;090;4170021;1;20230619 01:08;V;;;;;;;;;;;;;;;;;;
B;090;4165889;2;20230619 01:08;C07.11;711;5;NETWORK PL;NORTH RYDE;2113;73;M;20230503;20230614;630000;;R;RESIDENCE;105;;;0;AT173212
C;090;4165889;2;20230619 01:08;105/SP97810;;;;;;;;;;;;;;;;;;
D;090;4165889;2;20230619 01:08;P;;;;;;;;;;;;;;;;;;
D;090;4165889;2;20230619 01:08;V;;;;;;;;;;;;;;;;;;
B;090;4173612;3;20230619 01:08;;2108;3;NETWORK PL;NORTH RYDE;2113;;;20230501;20230609;910000;;R;RESIDENCE;284;;;0;AT164433
C;090;4173612;3;20230619 01:08;284/SP98060;;;;;;;;;;;;;;;;;;
D;090;4173612;3;20230619 01:08;P;;;;;;;;;;;;;;;;;;
D;090;4173612;3;20230619 01:08;P;;;;;;;;;;;;;;;;;;
D;090;4173612;3;20230619 01:08;V;;;;;;;;;;;;;;;;;;
B;090;873930;4;20230619 01:08;;;1;GERARD ST;GLADESVILLE;2111;477.8;M;20230316;20230614;2035000;R2;R;RESIDENCE;;EU2;;0;AT172262
C;090;873930;4;20230619 01:08;82/848745;;;;;;;;;;;;;;;;;;
D;090;873930;4;20230619 01:08;P;;;;;;;;;;;;;;;;;;
D;090;873930;4;20230619 01:08;V;;;;;;;;;;;;;;;;;;
D;090;873930;4;20230619 01:08;V;;;;;;;;;;;;;;;;;;
B;090;884773;5;20230619 01:08;;;11;PARKES ST;RYDE;2112;474.2;M;20230323;20230615;1600000;R2;R;RESIDENCE;;EG2;;0;AT175686
C;090;884773;5;20230619 01:08;L/399168;;;;;;;;;;;;;;;;;;
D;090;884773;5;20230619 01:08;P;;;;;;;;;;;;;;;;;;
D;090;884773;5;20230619 01:08;P;;;;;;;;;;;;;;;;;;
D;090;884773;5;20230619 01:08;V;;;;;;;;;;;;;;;;;;
B;090;863396;6;20230619 01:08;;;60;BRIDGE RD;NORTH RYDE;2113;575.4;M;20230506;20230609;2210000;R2;R;RESIDENCE;;EA2;;0;AT161674
C;090;863396;6;20230619 01:08;8/219517;;;;;;;;;;;;;;;;;;
D;090;863396;6;20230619 01:08;P;;;;;;;;;;;;;;;;;;
D;090;863396;6;20230619 01:08;P;;;;;;;;;;;;;;;;;;
D;090;863396;6;20230619 01:08;V;;;;;;;;;;;;;;;;;;
B;090;868686;7;20230619 01:08;;;10;DARVALL RD;EASTWOOD;2122;695.6;M;20230218;20230615;2400000;R2;R;RESIDENCE;;EC2;;0;AT176894
C;090;868686;7;20230619 01:08;37/18871;;;;;;;;;;;;;;;;;;
D;090;868686;7;20230619 01:08;P;;;;;;;;;;;;;;;;;;
