A;RTSALEDATA;090;20231211 01:06;VALNET;;;;;;;;;;;;;;;;;;;
B;090;867542;25;20231211 01:06;;12;134;CRIMEA RD;MARSFIELD;2122;;;20230926;20231201;970000;;R;RESIDENCE;12;;;0;AT653577
C;090;867542;25;20231211 01:06;12/SP17205;;;;;;;;;;;;;;;;;;
D;090;867542;25;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;867542;25;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;867542;25;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;878360;26;20231211 01:06;;;46;LANCASTER DR;MARSFIELD;2122;207.3;M;20231009;20231204;1430000;R3;R;RESIDENCE;;EZ3;;0;AT657250
C;090;878360;26;20231211 01:06;12/285295;;;;;;;;;;;;;;;;;;
D;090;878360;26;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;878360;26;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;878360;26;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;873159;27;20231211 01:06;;15;30;FORSTER ST;WEST RYDE;2114;;;20231025;20231206;442500;;R;RESIDENCE;15;;;0;AT666364
C;090;873159;27;20231211 01:06;15/SP5765;;;;;;;;;;;;;;;;;;
D;090;873159;27;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;873159;27;20231211 01:06;V;;;;;;;;;;;;;;;;;;
D;090;873159;27;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;873191;28;20231211 01:06;;;7;FORSTER ST;WEST RYDE;2114;822;M;20231021;20231204;2120000;R2;R;RESIDENCE;;EG2;;0;AT658979
C;090;873191;28;20231211 01:06;1/965007;;;;;;;;;;;;;;;;;;
D;090;873191;28;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;873191;28;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;873191;28;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;889533;29;20231211 01:06;;;10;SHEEHAN ST;EASTWOOD;2122;626;M;20230908;20231201;2475000;R2;R;RESIDENCE;;ECD;;0;AT653584
C;090;889533;29;20231211 01:06;8/27909;;;;;;;;;;;;;;;;;;
D;090;889533;29;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;889533;29;20231211 01:06;V;;;;;;;;;;;;;;;;;;
D;090;889533;29;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;865342;30;20231211 01:06;;;136;CHATHAM RD;DENISTONE;2114;676.6;M;20231024;20231205;2070000;R2;R;RESIDENCE;;EL2;;0;AT661365
C;090;865342;30;20231211 01:06;119/16433;;;;;;;;;;;;;;;;;;
D;090;865342;30;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;865342;30;20231211 01:06;V;;;;;;;;;;;;;;;;;;
D;090;865342;30;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;868181;31;20231211 01:06;;16;94;CULLODEN RD;MARSFIELD;2122;;;20231021;20231204;1375000;;R;RESIDENCE;14;;;0;AT659777
C;090;868181;31;20231211 01:06;14/SP55170;;;;;;;;;;;;;;;;;;
D;090;868181;31;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;868181;31;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;868181;31;20231211 01:06;V;;;;;;;;;;;;;;;;;;
D;090;868181;31;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;881816;32;20231211 01:06;;;67;MELVILLE ST;RYDE;2112;461.6;M;20230920;20231201;1700000;R2;R;RESIDENCE;;EG2;;0;AT653699
C;090;881816;32;20231211 01:06;A/370957;;;;;;;;;;;;;;;;;;
D;090;881816;32;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;881816;32;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;881816;32;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;892603;33;20231211 01:06;;;50;TRELAWNEY ST;EASTWOOD;2122;1164;M;20230908;20231201;3388000;R2;R;RESIDENCE;;ECD;;0;AT652504
C;090;892603;33;20231211 01:06;A/356791;;;;;;;;;;;;;;;;;;
D;090;892603;33;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;892603;33;20231211 01:06;V;;;;;;;;;;;;;;;;;;
D;090;892603;33;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;857985;34;20231211 01:06;;;56;ABUKLEA RD;EASTWOOD;2122;657.6;M;20231021;20231204;2943000;R2;R;RESIDENCE;;ECD;;0;AT660802
C;090;857985;34;20231211 01:06;B, C/390123;;;;;;;;;;;;;;;;;;
D;090;857985;34;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;857985;34;20231211 01:06;V;;;;;;;;;;;;;;;;;;
D;090;857985;34;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;865758;35;20231211 01:06;;;20;CLANWILLIAM ST;EASTWOOD;2122;1094;M;20230913;20231204;3900000;R2;R;RESIDENCE;;ECD;;0;AT657633
C;090;865758;35;20231211 01:06;10/7336 B/188183;;;;;;;;;;;;;;;;;;
D;090;865758;35;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;865758;35;20231211 01:06;V;;;;;;;;;;;;;;;;;;
D;090;865758;35;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;868459;36;20231211 01:06;;15;10;CURZON ST;RYDE;2112;;;20230929;20231201;450000;;R;RESIDENCE;15;;;0;AT654687
C;090;868459;36;20231211 01:06;15/SP48586;;;;;;;;;;;;;;;;;;
D;090;868459;36;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;868459;36;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;884596;37;20231211 01:06;;;7;OWEN ST;GLADESVILLE;2111;588.1;M;20231021;20231206;3050000;R2;R;RESIDENCE;;RED;;0;AT666324
C;090;884596;37;20231211 01:06;4/236784;;;;;;;;;;;;;;;;;;
D;090;884596;37;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;884596;37;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;895905;38;20231211 01:06;;;37;WESTERN CRES;GLADESVILLE;2111;841;M;20230926;20231206;2501000;R2;R;RESIDENCE;;EU2;;0;AT665199
C;090;895905;38;20231211 01:06;B/363390;;;;;;;;;;;;;;;;;;
D;090;895905;38;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;895905;38;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;3013798;39;20231211 01:06;;2;231;NORTH RD;EASTWOOD;2122;;;20231021;20231204;1580000;;R;RESIDENCE;2;;;0;AT657555
C;090;3013798;39;20231211 01:06;2/SP70882;;;;;;;;;;;;;;;;;;
D;090;3013798;39;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;3013798;39;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;3547974;40;20231211 01:06;BLOCK F;6208;6;PORTER ST;RYDE;2112;;;20231109;20231207;725000;;R;RESIDENCE;30;;;0;AT670211
C;090;3547974;40;20231211 01:06;30/SP83760;;;;;;;;;;;;;;;;;;
D;090;3547974;40;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;3547974;40;20231211 01:06;V;;;;;;;;;;;;;;;;;;
D;090;3547974;40;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;4107595;41;20231211 01:06;;1707;1;MOOLTAN AVE;MACQUARIE PARK;2113;;;20231027;20231201;900000;;R;RESIDENCE;125;;;0;AT655016
C;090;4107595;41;20231211 01:06;125/SP93582;;;;;;;;;;;;;;;;;;
D;090;4107595;41;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4107595;41;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;4107595;42;20231211 01:06;;2303;1;MOOLTAN AVE;MACQUARIE PARK;2113;;;20231026;20231207;730000;;R;RESIDENCE;158;;;0;AT671343
C;090;4107595;42;20231211 01:06;158/SP93582;;;;;;;;;;;;;;;;;;
D;090;4107595;42;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4107595;42;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;4092793;43;20231211 01:06;;703 A;1;HAMILTON CRES;RYDE;2112;;;20231020;20231201;800000;;R;RESIDENCE;234;;;0;AT653572
C;090;4092793;43;20231211 01:06;234/SP95272;;;;;;;;;;;;;;;;;;
D;090;4092793;43;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4092793;43;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4092793;43;20231211 01:06;V;;;;;;;;;;;;;;;;;;
D;090;4092793;43;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;4106050;44;20231211 01:06;;101;734;VICTORIA RD;RYDE;2112;;;20231020;20231201;520000;;R;RESIDENCE;1;;;0;AT653283
C;090;4106050;44;20231211 01:06;1/SP96303;;;;;;;;;;;;;;;;;;
D;090;4106050;44;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4106050;44;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;4097929;45;20231211 01:06;;510;5;DELHI RD;NORTH RYDE;2113;102;M;20231025;20231206;810000;;R;RESIDENCE;43;;;0;AT667199
C;090;4097929;45;20231211 01:06;43/SP95823;;;;;;;;;;;;;;;;;;
D;090;4097929;45;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4097929;45;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;4514177;46;20231211 01:06;;;42 A;CULLODEN RD;MARSFIELD;2122;298.7;M;20230814;20231205;2175000;R2;R;RESIDENCE;;EZ2;;0;AT664802
C;090;4514177;46;20231211 01:06;1/1285609;;;;;;;;;;;;;;;;;;
D;090;4514177;46;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4514177;46;20231211 01:06;V;;;;;;;;;;;;;;;;;;
D;090;4514177;46;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;4511579;47;20231211 01:06;;;23;CLANALPINE ST;EASTWOOD;2122;506.6;M;20230928;20231204;2500000;R2;R;RESIDENCE;;EC2;;0;AT659360
C;090;4511579;47;20231211 01:06;88/1286666;;;;;;;;;;;;;;;;;;
D;090;4511579;47;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4511579;47;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4511579;47;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;4508000;48;20231211 01:06;;;32 A;MOIRA AVE;DENISTONE WEST;2114;354.9;M;20230920;20231201;2120000;R2;R;RESIDENCE;;EL2;;0;AT653319
C;090;4508000;48;20231211 01:06;2/1283339;;;;;;;;;;;;;;;;;;
D;090;4508000;48;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4508000;48;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4508000;48;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;4515978;49;20231211 01:06;;;24;SAMUEL ST;RYDE;2112;420.5;M;20230227;20231201;2260000;R2;R;RESIDENCE;;EG2;;0;AT652399
C;090;4515978;49;20231211 01:06;391/1295874;;;;;;;;;;;;;;;;;;
D;090;4515978;49;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4515978;49;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4515978;49;20231211 01:06;V;;;;;;;;;;;;;;;;;;
D;090;4515978;49;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;4515979;50;20231211 01:06;;;26;DUNBAR ST;RYDE;2112;431.7;M;20230320;20231201;2380000;R2;R;RESIDENCE;;EG2;;0;AT652348
C;090;4515979;50;20231211 01:06;392/1295874;;;;;;;;;;;;;;;;;;
D;090;4515979;50;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4515979;50;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4515979;50;20231211 01:06;V;;;;;;;;;;;;;;;;;;
D;090;4515979;50;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;4512852;51;20231211 01:06;;;10 A;LANSDOWNE ST;EASTWOOD;2122;507.1;M;20231007;20231204;3265000;R2;R;RESIDENCE;;EC2;;0;AT658117
C;090;4512852;51;20231211 01:06;281/1297795;;;;;;;;;;;;;;;;;;
D;090;4512852;51;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4512852;51;20231211 01:06;V;;;;;;;;;;;;;;;;;;
D;090;4512852;51;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;3708362;52;20231211 01:06;TOP RYDE CITY LIVING BUILDING C;1108 C;5;POPE ST;RYDE;2112;84;M;20231111;20231205;676000;;R;RESIDENCE;97;;;0;AT662234
C;090;3708362;52;20231211 01:06;97/SP87205;;;;;;;;;;;;;;;;;;
D;090;3708362;52;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;3708362;52;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;3708362;52;20231211 01:06;V;;;;;;;;;;;;;;;;;;
D;090;3708362;52;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;3676309;53;20231211 01:06;;4;20;FIRST AVE;EASTWOOD;2122;;;20231107;20231205;581000;;R;RESIDENCE;4;;;0;AT664455
C;090;3676309;53;20231211 01:06;4/SP87476;;;;;;;;;;;;;;;;;;
D;090;3676309;53;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;3676309;53;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;3676309;53;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;3746058;54;20231211 01:06;;911;4;SAUNDERS CL;MACQUARIE PARK;2113;;;20231116;20231207;640000;;R;RESIDENCE;87;;;0;AT670364
C;090;3746058;54;20231211 01:06;87/SP89133;;;;;;;;;;;;;;;;;;
D;090;3746058;54;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;3746058;54;20231211 01:06;V;;;;;;;;;;;;;;;;;;
D;090;3746058;54;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;3662365;55;20231211 01:06;;21;208;BLAXLAND RD;RYDE;2112;;;20231012;20231201;780000;;R;RESIDENCE;21;;;0;AT653760
C;090;3662365;55;20231211 01:06;21/SP83633;;;;;;;;;;;;;;;;;;
D;090;3662365;55;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;3662365;55;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;3662365;55;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;4486502;56;20231211 01:06;;213;2;COTTONWOOD CRES;MACQUARIE PARK;2113;114;M;20231003;20231207;1339900;;R;RESIDENCE;17;;;0;AT669494
C;090;4486502;56;20231211 01:06;17/SP106301;;;;;;;;;;;;;;;;;;
D;090;4486502;56;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4486502;56;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;4494598;57;20231211 01:06;;;44 A;VIMIERA RD;EASTWOOD;2122;436.8;M;20231019;20231204;2280000;R2;R;RESIDENCE;;EC2;;0;AT658483
C;090;4494598;57;20231211 01:06;2/1261960;;;;;;;;;;;;;;;;;;
D;090;4494598;57;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4494598;57;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4494598;57;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;4487873;58;20231211 01:06;;;69 A;MOSS ST;WEST RYDE;2114;301.4;M;20231023;20231204;2280000;R2;R;RESIDENCE;;ER2;;0;AT658344
C;090;4487873;58;20231211 01:06;2/1278903;;;;;;;;;;;;;;;;;;
D;090;4487873;58;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4487873;58;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4487873;58;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;4485722;59;20231211 01:06;;;11 A;CLARENCE ST;NORTH RYDE;2113;290.3;M;20231014;20231201;2550000;R2;R;RESIDENCE;;EA2;;0;AT653600
C;090;4485722;59;20231211 01:06;81/1289288;;;;;;;;;;;;;;;;;;
D;090;4485722;59;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4485722;59;20231211 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4485722;59;20231211 01:06;V;;;;;;;;;;;;;;;;;;
D;090;4485722;59;20231211 01:06;V;;;;;;;;;;;;;;;;;;
B;090;3863019;60;20231211 01:06;;326;21;PORTER ST;RYDE;2112;;;20231026;20231207;505000;;R;RESIDENCE;76;;;0;AT672072
