A;RTSALEDATA;117;20230320 01:06;VALNET;;;;;;;;;;;;;;;;;;;
B;117;1248132;1;20230320 01:06;;;48;GRENFELL ST;FORBES;2871;796.7;M;20230128;20230313;260000;R1;R;RESIDENCE;;AAA;;0;AS919822
C;117;1248132;1;20230320 01:06;1/1096764;;;;;;;;;;;;;;;;;;
D;117;1248132;1;20230320 01:06;P;;;;;;;;;;;;;;;;;;
D;117;1248132;1;20230320 01:06;V;;;;;;;;;;;;;;;;;;
B;117;1248877;2;20230320 01:06;;;45;PRINCE ST;FORBES;2871;998.7;M;20230125;20230310;245000;R1;R;RESIDENCE;;AAA;;0;AS918190
C;117;1248877;2;20230320 01:06;11/774715;;;;;;;;;;;;;;;;;;
D;117;1248877;2;20230320 01:06;P;;;;;;;;;;;;;;;;;;
D;117;1248877;2;20230320 01:06;P;;;;;;;;;;;;;;;;;;
D;117;1248877;2;20230320 01:06;V;;;;;;;;;;;;;;;;;;
B;117;1246466;3;20230320 01:06;;;11;ABBOTT ST;FORBES;2871;833.97;M;20230216;20230316;360000;R1;R;RESIDENCE;;AAA;;0;AS930220
C;117;1246466;3;20230320 01:06;1/15902;;;;;;;;;;;;;;;;;;
D;117;1246466;3;20230320 01:06;P;;;;;;;;;;;;;;;;;;
D;117;1246466;3;20230320 01:06;V;;;;;;;;;;;;;;;;;;
B;117;1246747;4;20230320 01:06;;;10;BELAH ST;FORBES;2871;864.5;M;20230215;20230314;372000;R1;R;RESIDENCE;;AAA;;0;AS923445
C;117;1246747;4;20230320 01:06;20/248054;;;;;;;;;;;;;;;;;;
D;117;1246747;4;20230320 01:06;P;;;;;;;;;;;;;;;;;;
D;117;1246747;4;20230320 01:06;V;;;;;;;;;;;;;;;;;;
B;117;1247537;5;20230320 01:06;;;5;ELLIOT ST;FORBES;2871;866.3;M;20230202;20230316;430000;R1;R;RESIDENCE;;AAA;;0;AS931427
C;117;1247537;5;20230320 01:06;3/216537;;;;;;;;;;;;;;;;;;
D;117;1247537;5;20230320 01:06;P;;;;;;;;;;;;;;;;;;
D;117;1247537;5;20230320 01:06;V;;;;;;;;;;;;;;;;;;
B;117;4241909;6;20230320 01:06;;;35 A;PRINCE ST;FORBES;2871;1039;M;20230131;20230314;115000;R1;V;VACANT LAND;;AAA;;0;AS923676
C;117;4241909;6;20230320 01:06;102/1257103;;;;;;;;;;;;;;;;;;
D;117;4241909;6;20230320 01:06;P;;;;;;;;;;;;;;;;;;
D;117;4241909;6;20230320 01:06;V;;;;;;;;;;;;;;;;;;
B;117;3284672;7;20230320 01:06;;;95;YORK ST;FORBES;2871;800;M;20230308;20230315;130000;R1;R;RESIDENCE;;AAA;;0;AS926776
C;117;3284672;7;20230320 01:06;40/1087508;;;;;;;;;;;;;;;;;;
D;117;3284672;7;20230320 01:06;P;;;;;;;;;;;;;;;;;;
D;117;3284672;7;20230320 01:06;P;;;;;;;;;;;;;;;;;;
D;117;3284672;7;20230320 01:06;V;;;;;;;;;;;;;;;;;;
D;117;3284672;7;20230320 01:06;V;;;;;;;;;;;;;;;;;;
B;117;3337247;8;20230320 01:06;;;11;JOHNSON ST;FORBES;2871;609.23;M;20230201;20230315;850000;R1;R;RESIDENCE;;AAA;;0;AS927988
C;117;3337247;8;20230320 01:06;10/734557 1/1035807;;;;;;;;;;;;;;;;;;
D;117;3337247;8;20230320 01:06;P;;;;;;;;;;;;;;;;;;
D;117;3337247;8;20230320 01:06;V;;;;;;;;;;;;;;;;;;
B;117;4473958;9;20230320 01:06;TOMANBIL;;6407;LACHLAN VALLEY WAY;PAYTENS BRIDGE;2871;111.9;H;20211126;20220411;646223;RU1;3;FARM;;RMA;;0;AS37075
C;117;4473958;9;20230320 01:06;100/1275819;;;;;;;;;;;;;;;;;;
D;117;4473958;9;20230320 01:06;P;;;;;;;;;;;;;;;;;;
D;117;4473958;9;20230320 01:06;P;;;;;;;;;;;;;;;;;;
