A;RTSALEDATA;090;20230306 01:06;VALNET;;;;;;;;;;;;;;;;;;;
B;090;859885;1;20230306 01:06;;31;145;BALACLAVA RD;MARSFIELD;2122;;;20221124;20230228;1380000;;R;RESIDENCE;31;;;0;AS890066
C;090;859885;1;20230306 01:06;31/SP68271;;;;;;;;;;;;;;;;;;
D;090;859885;1;20230306 01:06;P;;;;;;;;;;;;;;;;;;
D;090;859885;1;20230306 01:06;P;;;;;;;;;;;;;;;;;;
D;090;859885;1;20230306 01:06;V;;;;;;;;;;;;;;;;;;
D;090;859885;1;20230306 01:06;V;;;;;;;;;;;;;;;;;;
B;090;4205673;2;20230306 01:06;;403 C;12;NANCARROW AVE;RYDE;2112;119;M;20230217;20230228;1129000;;R;RESIDENCE;178;;;0;AS890919
C;090;4205673;2;20230306 01:06;178/SP97601;;;;;;;;;;;;;;;;;;
D;090;4205673;2;20230306 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4205673;2;20230306 01:06;V;;;;;;;;;;;;;;;;;;
D;090;4205673;2;20230306 01:06;V;;;;;;;;;;;;;;;;;;
B;090;4247894;3;20230306 01:06;;203;428;VICTORIA RD;GLADESVILLE;2111;;;20230106;20230224;625000;;R;RESIDENCE;16;;;0;AS884161
C;090;4247894;3;20230306 01:06;16/SP99642;;;;;;;;;;;;;;;;;;
D;090;4247894;3;20230306 01:06;P;;;;;;;;;;;;;;;;;;
D;090;4247894;3;20230306 01:06;V;;;;;;;;;;;;;;;;;;
B;090;871252;4;20230306 01:06;;15;30;ETHEL ST;EASTWOOD;2122;;;20230123;20230301;639500;;R;RESIDENCE;15;;;0;AS894784
C;090;871252;4;20230306 01:06;15/SP3577;;;;;;;;;;;;;;;;;;
D;090;871252;4;20230306 01:06;P;;;;;;;;;;;;;;;;;;
D;090;871252;4;20230306 01:06;V;;;;;;;;;;;;;;;;;;
B;090;879403;5;20230306 01:06;;;46;LINTON AVE;WEST RYDE;2114;557.33;M;20221119;20230227;1670000;R2;R;RESIDENCE;;EG2;;0;AS888355
C;090;879403;5;20230306 01:06;83/8097;;;;;;;;;;;;;;;;;;
D;090;879403;5;20230306 01:06;P;;;;;;;;;;;;;;;;;;
D;090;879403;5;20230306 01:06;V;;;;;;;;;;;;;;;;;;
B;090;860788;6;20230306 01:06;;;12;BAYVIEW ST;TENNYSON POINT;2111;638.6;M;20221124;20230228;3255000;R2;R;RESIDENCE;;EX2;;0;AS890889
C;090;860788;6;20230306 01:06;A/356855;;;;;;;;;;;;;;;;;;
D;090;860788;6;20230306 01:06;P;;;;;;;;;;;;;;;;;;
D;090;860788;6;20230306 01:06;P;;;;;;;;;;;;;;;;;;
D;090;860788;6;20230306 01:06;V;;;;;;;;;;;;;;;;;;
D;090;860788;6;20230306 01:06;V;;;;;;;;;;;;;;;;;;
D;090;860788;6;20230306 01:06;V;;;;;;;;;;;;;;;;;;
B;090;863627;7;20230306 01:06;;;76 A;BRUSH RD;WEST RYDE;2114;613.4;M;20230119;20230224;1590000;R2;R;RESIDENCE;;RWD;;0;AS885131
C;090;863627;7;20230306 01:06;A/406718;;;;;;;;;;;;;;;;;;
D;090;863627;7;20230306 01:06;P;;;;;;;;;;;;;;;;;;
D;090;863627;7;20230306 01:06;P;;;;;;;;;;;;;;;;;;
D;090;863627;7;20230306 01:06;V;;;;;;;;;;;;;;;;;;
B;090;869157;8;20230306 01:06;;;2 A;DELANGE RD;PUTNEY;2112;1088;M;20230116;20230228;2630000;R2;R;RESIDENCE;;ET2;;0;AS889380
C;090;869157;8;20230306 01:06;2/212196;;;;;;;;;;;;;;;;;;
D;090;869157;8;20230306 01:06;P;;;;;;;;;;;;;;;;;;
D;090;869157;8;20230306 01:06;V;;;;;;;;;;;;;;;;;;
D;090;869157;8;20230306 01:06;V;;;;;;;;;;;;;;;;;;
B;090;877211;9;20230306 01:06;;2;17;KEMP ST;TENNYSON POINT;2111;;;20221220;20230228;1540000;;R;RESIDENCE;2;;;0;AS890887
C;090;877211;9;20230306 01:06;2/SP39424;;;;;;;;;;;;;;;;;;
D;090;877211;9;20230306 01:06;P;;;;;;;;;;;;;;;;;;
D;090;877211;9;20230306 01:06;V;;;;;;;;;;;;;;;;;;
D;090;877211;9;20230306 01:06;V;;;;;;;;;;;;;;;;;;
B;090;882766;10;20230306 01:06;;6;25;MORRISON RD;GLADESVILLE;2111;;;20230213;20230302;469500;;R;RESIDENCE;6;;;0;AS896435
C;090;882766;10;20230306 01:06;6/SP61363;;;;;;;;;;;;;;;;;;
D;090;882766;10;20230306 01:06;P;;;;;;;;;;;;;;;;;;
D;090;882766;10;20230306 01:06;V;;;;;;;;;;;;;;;;;;
B;090;863951;11;20230306 01:06;;;10;BUFFALO RD;GLADESVILLE;2111;695.6;M;20220831;20230224;2210000;R2;R;RESIDENCE;;RED;;0;AS884493
C;090;863951;11;20230306 01:06;7/236753;;;;;;;;;;;;;;;;;;
D;090;863951;11;20230306 01:06;P;;;;;;;;;;;;;;;;;;
D;090;863951;11;20230306 01:06;V;;;;;;;;;;;;;;;;;;
B;090;877525;12;20230306 01:06;;4;36;KHARTOUM RD;MACQUARIE PARK;2113;;;20230117;20230228;450000;;R;RESIDENCE;4;;;0;AS890357
C;090;877525;12;20230306 01:06;4/SP10800;;;;;;;;;;;;;;;;;;
D;090;877525;12;20230306 01:06;P;;;;;;;;;;;;;;;;;;
D;090;877525;12;20230306 01:06;V;;;;;;;;;;;;;;;;;;
