A;RTSALEDATA;232;20231127 01:08;VALNET;;;;;;;;;;;;;;;;;;;
B;232;4517941;1;20231127 01:08;;;;MOONAGEE RD;NYNGAN;2825;61.86;H;20230831;20231107;30379;;V;VACANT LAND;;;;0;AT592078
C;232;4517941;1;20231127 01:08;1, 2/1299469;;;;;;;;;;;;;;;;;;
D;232;4517941;1;20231127 01:08;P;;;;;;;;;;;;;;;;;;
D;232;4517941;1;20231127 01:08;V;;;;;;;;;;;;;;;;;;
B;232;4517393;2;20231127 01:08;;;;PRIORS RD;NYNGAN;2825;863;H;20231012;20231116;1757700;;3;FARM;;;;0;AT609282
C;232;4517393;2;20231127 01:08;2/1142377;;;;;;;;;;;;;;;;;;
D;232;4517393;2;20231127 01:08;P;;;;;;;;;;;;;;;;;;
D;232;4517393;2;20231127 01:08;V;;;;;;;;;;;;;;;;;;
D;232;4517393;2;20231127 01:08;V;;;;;;;;;;;;;;;;;;
B;232;4517394;3;20231127 01:08;;;2029;MITCHELL HWY;NYNGAN;2825;1125.826;H;20231012;20231116;2115200;;3;FARM;;;;0;AT609361
C;232;4517394;3;20231127 01:08;9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19/755301 1, 2, 3/1200508;;;;;;;;;;;;;;;;;;
D;232;4517394;3;20231127 01:08;P;;;;;;;;;;;;;;;;;;
D;232;4517394;3;20231127 01:08;P;;;;;;;;;;;;;;;;;;
D;232;4517394;3;20231127 01:08;V;;;;;;;;;;;;;;;;;;
D;232;4517394;3;20231127 01:08;V;;;;;;;;;;;;;;;;;;
Z;17;3;3;9;;;;;;;;;;;;;;;;;;;
