A;RTSALEDATA;087;20230814 01:08;VALNET;;;;;;;;;;;;;;;;;;;
B;087;760783;1;20230814 01:08;;2;46 A;MORUBEN RD;MOSMAN;2088;;;20230506;20230804;1270000;;R;RESIDENCE;2;;;0;AT326973
C;087;760783;1;20230814 01:08;2/SP18;;;;;;;;;;;;;;;;;;
D;087;760783;1;20230814 01:08;P;;;;;;;;;;;;;;;;;;
D;087;760783;1;20230814 01:08;V;;;;;;;;;;;;;;;;;;
B;087;766379;2;20230814 01:08;;1;41;SPOFFORTH ST;MOSMAN;2088;;;20230623;20230804;550000;;R;RESIDENCE;1;;;0;AT326245
C;087;766379;2;20230814 01:08;1/SP15699;;;;;;;;;;;;;;;;;;
D;087;766379;2;20230814 01:08;P;;;;;;;;;;;;;;;;;;
D;087;766379;2;20230814 01:08;V;;;;;;;;;;;;;;;;;;
B;087;756171;3;20230814 01:08;;;93;CABRAMATTA RD;MOSMAN;2088;696.77;M;20230509;20230808;4410000;R3;3;COMMERCIAL;;RAD;;0;AT332432
C;087;756171;3;20230814 01:08;10/3271;;;;;;;;;;;;;;;;;;
D;087;756171;3;20230814 01:08;P;;;;;;;;;;;;;;;;;;
D;087;756171;3;20230814 01:08;P;;;;;;;;;;;;;;;;;;
D;087;756171;3;20230814 01:08;V;;;;;;;;;;;;;;;;;;
B;087;758830;4;20230814 01:08;;;3;LENNOX ST;MOSMAN;2088;526.97;M;20230415;20230807;3850000;C4;R;RESIDENCE;;CSC;;0;AT329993
C;087;758830;4;20230814 01:08;61/1571;;;;;;;;;;;;;;;;;;
D;087;758830;4;20230814 01:08;P;;;;;;;;;;;;;;;;;;
D;087;758830;4;20230814 01:08;V;;;;;;;;;;;;;;;;;;
B;087;758903;5;20230814 01:08;;10;23;MCLEOD ST;MOSMAN;2088;133.7;M;20230624;20230808;2290000;;R;RESIDENCE;10;;;0;AT331971
C;087;758903;5;20230814 01:08;10/SP2296;;;;;;;;;;;;;;;;;;
D;087;758903;5;20230814 01:08;P;;;;;;;;;;;;;;;;;;
D;087;758903;5;20230814 01:08;V;;;;;;;;;;;;;;;;;;
B;087;754223;6;20230814 01:08;;15 E;139;AVENUE RD;MOSMAN;2088;;;20230701;20230810;1000000;;R;RESIDENCE;15;;;0;AT339549
C;087;754223;6;20230814 01:08;15/SP3986;;;;;;;;;;;;;;;;;;
D;087;754223;6;20230814 01:08;P;;;;;;;;;;;;;;;;;;
D;087;754223;6;20230814 01:08;V;;;;;;;;;;;;;;;;;;
D;087;754223;6;20230814 01:08;V;;;;;;;;;;;;;;;;;;
D;087;754223;6;20230814 01:08;V;;;;;;;;;;;;;;;;;;
B;087;757776;7;20230814 01:08;THE MANORS OF MOSMAN;25;6;HALE RD;MOSMAN;2088;109;M;20230529;20230720;1500000;;R;RESIDENCE;25;;;0;AT280470
C;087;757776;7;20230814 01:08;25/SP33827;;;;;;;;;;;;;;;;;;
D;087;757776;7;20230814 01:08;P;;;;;;;;;;;;;;;;;;
D;087;757776;7;20230814 01:08;V;;;;;;;;;;;;;;;;;;
D;087;757776;7;20230814 01:08;V;;;;;;;;;;;;;;;;;;
B;087;760663;8;20230814 01:08;;;1 D;MISTRAL AVE;MOSMAN;2088;615.8;M;20230520;20230807;4300000;C4;R;RESIDENCE;;CSC;;0;AT330166
C;087;760663;8;20230814 01:08;4/586302;;;;;;;;;;;;;;;;;;
D;087;760663;8;20230814 01:08;P;;;;;;;;;;;;;;;;;;
D;087;760663;8;20230814 01:08;P;;;;;;;;;;;;;;;;;;
D;087;760663;8;20230814 01:08;V;;;;;;;;;;;;;;;;;;
D;087;760663;8;20230814 01:08;V;;;;;;;;;;;;;;;;;;
D;087;760663;8;20230814 01:08;V;;;;;;;;;;;;;;;;;;
B;087;2904703;9;20230814 01:08;;6;2;CALLIOPE ST;MOSMAN;2088;;;20230628;20230804;1565000;;R;RESIDENCE;6;;;0;AT327528
C;087;2904703;9;20230814 01:08;6/SP66442;;;;;;;;;;;;;;;;;;
D;087;2904703;9;20230814 01:08;P;;;;;;;;;;;;;;;;;;
D;087;2904703;9;20230814 01:08;V;;;;;;;;;;;;;;;;;;
D;087;2904703;9;20230814 01:08;V;;;;;;;;;;;;;;;;;;
B;087;3715767;10;20230814 01:08;;402;100;GLOVER ST;MOSMAN;2088;214;M;20230602;20230804;3800000;;R;RESIDENCE;27;;;0;AT325267
C;087;3715767;10;20230814 01:08;27/SP85385;;;;;;;;;;;;;;;;;;
D;087;3715767;10;20230814 01:08;P;;;;;;;;;;;;;;;;;;
D;087;3715767;10;20230814 01:08;V;;;;;;;;;;;;;;;;;;
D;087;3715767;10;20230814 01:08;V;;;;;;;;;;;;;;;;;;
B;087;3988729;11;20230814 01:08;;208;46;HARBOUR ST;MOSMAN;2088;103;M;20230708;20230807;1680000;;R;RESIDENCE;13;;;0;AT329999
C;087;3988729;11;20230814 01:08;13/SP94627;;;;;;;;;;;;;;;;;;
D;087;3988729;11;20230814 01:08;P;;;;;;;;;;;;;;;;;;
D;087;3988729;11;20230814 01:08;V;;;;;;;;;;;;;;;;;;
Z;55;11;11;31;;;;;;;;;;;;;;;;;;;
