A;RTSALEDATA;090;20231016 01:24;VALNET;;;;;;;;;;;;;;;;;;;
B;090;2934642;1;20231016 01:24;;3;18;CLANALPINE ST;EASTWOOD;2122;;;20230909;20231010;1480000;;R;RESIDENCE;3;;;0;AT507633
C;090;2934642;1;20231016 01:24;3/SP67760;;;;;;;;;;;;;;;;;;
D;090;2934642;1;20231016 01:24;P;;;;;;;;;;;;;;;;;;
D;090;2934642;1;20231016 01:24;P;;;;;;;;;;;;;;;;;;
D;090;2934642;1;20231016 01:24;V;;;;;;;;;;;;;;;;;;
D;090;2934642;1;20231016 01:24;V;;;;;;;;;;;;;;;;;;
B;090;4170021;2;20231016 01:24;;412;1;NETWORK PL;NORTH RYDE;2113;;;20230829;20231010;830500;;R;RESIDENCE;67;;;0;AT505963
C;090;4170021;2;20231016 01:24;67/SP98059;;;;;;;;;;;;;;;;;;
D;090;4170021;2;20231016 01:24;P;;;;;;;;;;;;;;;;;;
D;090;4170021;2;20231016 01:24;V;;;;;;;;;;;;;;;;;;
B;090;4170021;3;20231016 01:24;;1603;1;NETWORK PL;NORTH RYDE;2113;;;20230906;20231011;830000;;R;RESIDENCE;226;;;0;AT511131
C;090;4170021;3;20231016 01:24;226/SP98059;;;;;;;;;;;;;;;;;;
D;090;4170021;3;20231016 01:24;P;;;;;;;;;;;;;;;;;;
D;090;4170021;3;20231016 01:24;V;;;;;;;;;;;;;;;;;;
B;090;4170021;4;20231016 01:24;;1701;1;NETWORK PL;NORTH RYDE;2113;;;20230828;20231009;692000;;R;RESIDENCE;238;;;0;AT501754
C;090;4170021;4;20231016 01:24;238/SP98059;;;;;;;;;;;;;;;;;;
D;090;4170021;4;20231016 01:24;P;;;;;;;;;;;;;;;;;;
D;090;4170021;4;20231016 01:24;V;;;;;;;;;;;;;;;;;;
B;090;4188465;5;20231016 01:24;;114 A;37;NANCARROW AVE;RYDE;2112;;;20230831;20231012;720000;;R;RESIDENCE;26;;;0;AT513342
C;090;4188465;5;20231016 01:24;26/SP98936;;;;;;;;;;;;;;;;;;
D;090;4188465;5;20231016 01:24;P;;;;;;;;;;;;;;;;;;
D;090;4188465;5;20231016 01:24;V;;;;;;;;;;;;;;;;;;
B;090;868583;6;20231016 01:24;;;3;DALTON AVE;DENISTONE;2114;674.39;M;20230824;20231012;2620000;R2;R;RESIDENCE;;EG2;;0;AT512271
C;090;868583;6;20231016 01:24;4/313121;;;;;;;;;;;;;;;;;;
D;090;868583;6;20231016 01:24;P;;;;;;;;;;;;;;;;;;
D;090;868583;6;20231016 01:24;V;;;;;;;;;;;;;;;;;;
D;090;868583;6;20231016 01:24;V;;;;;;;;;;;;;;;;;;
B;090;892847;7;20231016 01:24;;17;12;TUCKWELL PL;MACQUARIE PARK;2113;;;20230808;20231009;1138888;;R;RESIDENCE;17;;;0;AT504333
C;090;892847;7;20231016 01:24;17/SP22487;;;;;;;;;;;;;;;;;;
D;090;892847;7;20231016 01:24;P;;;;;;;;;;;;;;;;;;
D;090;892847;7;20231016 01:24;P;;;;;;;;;;;;;;;;;;
D;090;892847;7;20231016 01:24;V;;;;;;;;;;;;;;;;;;
D;090;892847;7;20231016 01:24;V;;;;;;;;;;;;;;;;;;
B;090;863461;8;20231016 01:24;;;30;BRONHILL AVE;EAST RYDE;2113;575.4;M;20230729;20231009;2380000;R2;R;RESIDENCE;;EV2;;0;AT502002
C;090;863461;8;20231016 01:24;15/223567;;;;;;;;;;;;;;;;;;
D;090;863461;8;20231016 01:24;P;;;;;;;;;;;;;;;;;;
D;090;863461;8;20231016 01:24;P;;;;;;;;;;;;;;;;;;
D;090;863461;8;20231016 01:24;V;;;;;;;;;;;;;;;;;;
D;090;863461;8;20231016 01:24;V;;;;;;;;;;;;;;;;;;
B;090;874563;9;20231016 01:24;;;15;GREGORY ST;PUTNEY;2112;600.7;M;20230802;20231012;2970000;R2;R;RESIDENCE;;EU2;;0;AT513513
C;090;874563;9;20231016 01:24;23/27720;;;;;;;;;;;;;;;;;;
