A;RTSALEDATA;139;20230522 01:10;VALNET;;;;;;;;;;;;;;;;;;;
B;139;3045692;58;20230522 01:10;MULBERRY HILL;46;25;MARKET ST;BREAKFAST POINT;2137;154;M;20070531;20070712;560000;;R;RESIDENCE;29;;XA;0;AD430802
C;139;3045692;58;20230522 01:10;29/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;58;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;58;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;59;20230522 01:10;MULBERRY HILL;15;25;MARKET ST;BREAKFAST POINT;2137;181;M;20031128;20031219;511000;;R;RESIDENCE;3;;;0;AA392215
C;139;3045692;59;20230522 01:10;3/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;59;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;59;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;59;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;59;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;59;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;60;20230522 01:10;MULBERRY HILL;15;25;MARKET ST;BREAKFAST POINT;2137;181;M;20100806;20100924;675000;;R;RESIDENCE;3;;XA;0;AF847129
C;139;3045692;60;20230522 01:10;3/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;60;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;60;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;60;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;61;20230522 01:10;MULBERRY HILL;15;25;MARKET ST;BREAKFAST POINT;2137;181;M;20040521;20040629;590000;;R;RESIDENCE;3;;XA;0;AA806086
C;139;3045692;61;20230522 01:10;3/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;61;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;61;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;61;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;61;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;61;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;61;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;62;20230522 01:10;MULBERRY HILL;42;25;MARKET ST;BREAKFAST POINT;2137;185;M;20030818;20031218;634888;;R;RESIDENCE;30;;;0;AA309059
C;139;3045692;62;20230522 01:10;30/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;62;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;62;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;62;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;62;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;63;20230522 01:10;MULBERRY HILL;42;25;MARKET ST;BREAKFAST POINT;2137;185;M;20051025;20051025;99000;;R;RESIDENCE;30;;XA;0;AB896713
C;139;3045692;63;20230522 01:10;30/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;63;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;63;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;63;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;63;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;63;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;64;20230522 01:10;MULBERRY HILL;42;25;MARKET ST;BREAKFAST POINT;2137;185;M;20071109;20080118;795000;;R;RESIDENCE;30;;XA;0;AD715191
C;139;3045692;64;20230522 01:10;30/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;64;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;64;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;64;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;64;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;65;20230522 01:10;MULBERRY HILL;51;25;MARKET ST;BREAKFAST POINT;2137;194;M;20020218;20031216;795000;;R;RESIDENCE;31;;;0;AA326102
C;139;3045692;65;20230522 01:10;31/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;65;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;65;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;65;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;66;20230522 01:10;MULBERRY HILL;51;25;MARKET ST;BREAKFAST POINT;2137;194;M;20100429;20100610;1090000;;R;RESIDENCE;31;;XA;0;AF599539
C;139;3045692;66;20230522 01:10;31/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;66;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;66;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;66;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;66;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;67;20230522 01:10;MULBERRY HILL;53;25;MARKET ST;BREAKFAST POINT;2137;176;M;20020208;20040130;690000;;R;RESIDENCE;32;;;0;AA402445
C;139;3045692;67;20230522 01:10;32/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;67;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;67;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;67;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;68;20230522 01:10;MULBERRY HILL;53;25;MARKET ST;BREAKFAST POINT;2137;176;M;20210323;20210506;1295000;;R;RESIDENCE;32;;XA;0;AR26188
C;139;3045692;68;20230522 01:10;32/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;68;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;68;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;68;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;69;20230522 01:10;MULBERRY HILL;55;25;MARKET ST;BREAKFAST POINT;2137;191;M;20020215;20031219;760000;;R;RESIDENCE;33;;;0;AA297418
C;139;3045692;69;20230522 01:10;33/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;69;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;69;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;69;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;70;20230522 01:10;MULBERRY HILL;58;25;MARKET ST;BREAKFAST POINT;2137;167;M;20170120;20170331;1095000;;R;RESIDENCE;34;;XA;0;AM287304
C;139;3045692;70;20230522 01:10;34/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;70;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;70;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;70;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;71;20230522 01:10;MULBERRY HILL;58;25;MARKET ST;BREAKFAST POINT;2137;167;M;20020314;20040115;615000;;R;RESIDENCE;34;;XA;0;AA680702
C;139;3045692;71;20230522 01:10;34/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;71;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;71;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;71;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;72;20230522 01:10;MULBERRY HILL;58;25;MARKET ST;BREAKFAST POINT;2137;167;M;20201127;20210122;1229999;;R;RESIDENCE;34;;XA;0;AQ746185
C;139;3045692;72;20230522 01:10;34/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;72;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;72;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;73;20230522 01:10;MULBERRY HILL;56;25;MARKET ST;BREAKFAST POINT;2137;158;M;20031223;20031223;563000;;R;RESIDENCE;35;;;0;AA301351
C;139;3045692;73;20230522 01:10;35/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;73;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;73;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;73;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;74;20230522 01:10;MULBERRY HILL;56;25;MARKET ST;BREAKFAST POINT;2137;158;M;20081223;20090212;600000;;R;RESIDENCE;35;;XA;0;AE515133
C;139;3045692;74;20230522 01:10;35/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;74;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;74;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;74;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;74;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;75;20230522 01:10;MULBERRY HILL;56;25;MARKET ST;BREAKFAST POINT;2137;158;M;20151209;20160127;1190000;;R;RESIDENCE;35;;XA;0;AK180387
C;139;3045692;75;20230522 01:10;35/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;75;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;75;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;75;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;76;20230522 01:10;MULBERRY HILL;52;25;MARKET ST;BREAKFAST POINT;2137;191;M;20020423;20040112;700000;;R;RESIDENCE;36;;;0;AA341542
C;139;3045692;76;20230522 01:10;36/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;76;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;76;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;76;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;77;20230522 01:10;MULBERRY HILL;61;25;MARKET ST;BREAKFAST POINT;2137;193;M;20020213;20031212;849000;;R;RESIDENCE;37;;;0;AA255473
C;139;3045692;77;20230522 01:10;37/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;77;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;77;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;77;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;78;20230522 01:10;MULBERRY HILL;63;25;MARKET ST;BREAKFAST POINT;2137;168;M;20020906;20031218;800000;;R;RESIDENCE;38;;;0;AA333517
C;139;3045692;78;20230522 01:10;38/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;78;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;78;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;78;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;79;20230522 01:10;MULBERRY HILL;63;25;MARKET ST;BREAKFAST POINT;2137;168;M;20040116;20040203;800000;;R;RESIDENCE;38;;;0;AA406950
C;139;3045692;79;20230522 01:10;38/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;79;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;79;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;79;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;80;20230522 01:10;MULBERRY HILL;63;25;MARKET ST;BREAKFAST POINT;2137;168;M;20091104;20091215;810000;;R;RESIDENCE;38;;XA;0;AF197921
C;139;3045692;80;20230522 01:10;38/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;80;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;80;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;80;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;81;20230522 01:10;MULBERRY HILL;63;25;MARKET ST;BREAKFAST POINT;2137;168;M;20110824;20110908;858000;;R;RESIDENCE;38;;XA;0;AG487524
C;139;3045692;81;20230522 01:10;38/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;81;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;81;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;81;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;81;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;82;20230522 01:10;MULBERRY HILL;65;25;MARKET ST;BREAKFAST POINT;2137;203;M;20040305;20040416;1000000;;R;RESIDENCE;39;;;0;AA577349
C;139;3045692;82;20230522 01:10;39/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;82;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;82;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;83;20230522 01:10;MULBERRY HILL;65;25;MARKET ST;BREAKFAST POINT;2137;203;M;20120424;20120703;1180000;;3;HOME UNIT;39;;XA;0;AH124429
C;139;3045692;83;20230522 01:10;39/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;83;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;83;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;84;20230522 01:10;MULBERRY HILL;65;25;MARKET ST;BREAKFAST POINT;2137;203;M;20171109;20180129;2400000;;R;RESIDENCE;39;;XA;0;AN83962
C;139;3045692;84;20230522 01:10;39/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;84;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;84;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;84;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;84;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;84;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;85;20230522 01:10;MULBERRY HILL;17;25;MARKET ST;BREAKFAST POINT;2137;183;M;20031128;20031219;511000;;R;RESIDENCE;4;;;0;AA340209
C;139;3045692;85;20230522 01:10;4/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;85;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;85;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;85;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;85;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;86;20230522 01:10;MULBERRY HILL;17;25;MARKET ST;BREAKFAST POINT;2137;183;M;20040401;20040513;615000;;R;RESIDENCE;4;;XA;0;AA651157
C;139;3045692;86;20230522 01:10;4/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;86;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;86;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;86;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;86;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;87;20230522 01:10;MULBERRY HILL;17;25;MARKET ST;BREAKFAST POINT;2137;183;M;20220326;20220509;1490000;;R;RESIDENCE;4;;XA;0;AS109524
C;139;3045692;87;20230522 01:10;4/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;87;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;87;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;87;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;88;20230522 01:10;MULBERRY HILL;68;25;MARKET ST;BREAKFAST POINT;2137;174;M;20020705;20031217;640000;;R;RESIDENCE;40;;;0;AA287523
C;139;3045692;88;20230522 01:10;40/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;88;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;88;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;89;20230522 01:10;MULBERRY HILL;68;25;MARKET ST;BREAKFAST POINT;2137;174;M;20090220;20090306;623000;;R;RESIDENCE;40;;XA;0;AE545947
C;139;3045692;89;20230522 01:10;40/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;89;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;89;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;89;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;90;20230522 01:10;MULBERRY HILL;66;25;MARKET ST;BREAKFAST POINT;2137;158;M;20020207;20031229;555000;;R;RESIDENCE;41;;;0;AA324584
C;139;3045692;90;20230522 01:10;41/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;90;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;90;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;90;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;91;20230522 01:10;MULBERRY HILL;66;25;MARKET ST;BREAKFAST POINT;2137;158;M;20121031;20121129;675000;;R;RESIDENCE;41;;XA;0;AH413334
C;139;3045692;91;20230522 01:10;41/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;91;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;91;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;91;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;91;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;92;20230522 01:10;MULBERRY HILL;62;25;MARKET ST;BREAKFAST POINT;2137;189;M;20030620;20031217;710000;;R;RESIDENCE;42;;;0;AA274343
C;139;3045692;92;20230522 01:10;42/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;92;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;92;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;92;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;92;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;92;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;93;20230522 01:10;MULBERRY HILL;62;25;MARKET ST;BREAKFAST POINT;2137;189;M;20140610;20140725;960000;;R;RESIDENCE;42;;XA;0;AI776164
C;139;3045692;93;20230522 01:10;42/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;93;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;93;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;93;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;94;20230522 01:10;MULBERRY HILL;62;25;MARKET ST;BREAKFAST POINT;2137;189;M;20061221;20070209;695000;;R;RESIDENCE;42;;XA;0;AC940875
C;139;3045692;94;20230522 01:10;42/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;94;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;94;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;94;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;94;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;94;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;94;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;95;20230522 01:10;;71;25;MARKET ST;BREAKFAST POINT;2137;194;M;20100111;20100222;1150000;;R;RESIDENCE;43;;XA;0;AF336746
C;139;3045692;95;20230522 01:10;43/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;95;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;95;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;96;20230522 01:10;;71;25;MARKET ST;BREAKFAST POINT;2137;194;M;20020412;20031219;899000;;R;RESIDENCE;43;;;0;AA421855
C;139;3045692;96;20230522 01:10;43/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;96;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;96;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;96;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;97;20230522 01:10;;71;25;MARKET ST;BREAKFAST POINT;2137;194;M;20080808;20080915;1000000;;R;RESIDENCE;43;;XA;0;AE412561
C;139;3045692;97;20230522 01:10;43/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;97;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;97;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;97;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;98;20230522 01:10;MULBERRY HILL;73;25;MARKET ST;BREAKFAST POINT;2137;169;M;20030218;20031222;779000;;R;RESIDENCE;44;;;0;AA375786
C;139;3045692;98;20230522 01:10;44/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;98;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;98;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;98;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;99;20230522 01:10;MULBERRY HILL;73;25;MARKET ST;BREAKFAST POINT;2137;169;M;20080527;20080708;800000;;R;RESIDENCE;44;;XA;0;AE75609
C;139;3045692;99;20230522 01:10;44/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;99;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;99;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;99;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;100;20230522 01:10;MULBERRY HILL;75;25;MARKET ST;BREAKFAST POINT;2137;191;M;20080428;20080606;855000;;R;RESIDENCE;45;;XA;0;AE19852
C;139;3045692;100;20230522 01:10;45/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;100;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;100;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;100;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;101;20230522 01:10;MULBERRY HILL;75;25;MARKET ST;BREAKFAST POINT;2137;191;M;20091026;20100127;1200000;;R;RESIDENCE;45;;XA;0;AF287973
C;139;3045692;101;20230522 01:10;45/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;101;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;101;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;102;20230522 01:10;MULBERRY HILL;75;25;MARKET ST;BREAKFAST POINT;2137;191;M;20021219;20031215;825000;;R;RESIDENCE;45;;;0;AA307437
C;139;3045692;102;20230522 01:10;45/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;102;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;102;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;102;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;103;20230522 01:10;MULBERRY HILL;75;25;MARKET ST;BREAKFAST POINT;2137;191;M;20151102;20151203;1780000;;R;RESIDENCE;45;;XA;0;AK50390
C;139;3045692;103;20230522 01:10;45/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;103;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;103;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;103;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;104;20230522 01:10;MULBERRY HILL;78;25;MARKET ST;BREAKFAST POINT;2137;168;M;20040204;20040317;670000;;R;RESIDENCE;46;;;0;AA519848
C;139;3045692;104;20230522 01:10;46/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;104;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;104;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;104;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;104;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;105;20230522 01:10;MULBERRY HILL;78;25;MARKET ST;BREAKFAST POINT;2137;168;M;20170622;20171215;1150000;;R;RESIDENCE;46;;XA;0;AM983630
C;139;3045692;105;20230522 01:10;46/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;105;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;105;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;105;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;105;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;105;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;106;20230522 01:10;MULBERRY HILL;76;25;MARKET ST;BREAKFAST POINT;2137;159;M;20210805;20210928;1220000;;R;RESIDENCE;47;;XA;0;AR467512
C;139;3045692;106;20230522 01:10;47/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;106;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;106;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;107;20230522 01:10;MULBERRY HILL;76;25;MARKET ST;BREAKFAST POINT;2137;159;M;20020207;20031217;575000;;R;RESIDENCE;47;;;0;AA266021
C;139;3045692;107;20230522 01:10;47/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;107;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;107;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;108;20230522 01:10;MULBERRY HILL;72;25;MARKET ST;BREAKFAST POINT;2137;184;M;20030707;20031212;790000;;R;RESIDENCE;48;;;0;AA357769
C;139;3045692;108;20230522 01:10;48/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;108;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;108;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;108;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;109;20230522 01:10;MULBERRY HILL;72;25;MARKET ST;BREAKFAST POINT;2137;184;M;20050707;20050818;765000;;R;RESIDENCE;48;;XA;0;AB749168
C;139;3045692;109;20230522 01:10;48/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;109;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;109;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;109;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;109;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;110;20230522 01:10;MULBERRY HILL;72;25;MARKET ST;BREAKFAST POINT;2137;184;M;20130802;20130913;945500;;R;RESIDENCE;48;;XA;0;AI65827
C;139;3045692;110;20230522 01:10;48/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;110;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;110;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;110;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;110;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;111;20230522 01:10;MULBERRY HILL;81;25;MARKET ST;BREAKFAST POINT;2137;193;M;20031125;20031212;821000;;3;;49;;;0;AA312859
C;139;3045692;111;20230522 01:10;49/SP71690;;;;;;;;;;;;;;;;;;
