A;RTSALEDATA;090;20230821 01:09;VALNET;;;;;;;;;;;;;;;;;;;
B;090;2926022;1;20230821 01:09;;5;72;CONSTITUTION RD W;MEADOWBANK;2114;;;20230706;20230817;865000;;R;RESIDENCE;5;;;0;AT360887
C;090;2926022;1;20230821 01:09;5/SP67799;;;;;;;;;;;;;;;;;;
D;090;2926022;1;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;2926022;1;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;2926022;1;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;090;4205410;2;20230821 01:09;;104 A;6;NANCARROW AVE;RYDE;2112;;;20230630;20230811;1165000;;R;RESIDENCE;163;;;0;AT345259
C;090;4205410;2;20230821 01:09;163/SP97600;;;;;;;;;;;;;;;;;;
D;090;4205410;2;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;4205410;2;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;4205410;2;20230821 01:09;V;;;;;;;;;;;;;;;;;;
D;090;4205410;2;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;090;4170021;3;20230821 01:09;;812;1;NETWORK PL;NORTH RYDE;2113;;;20230721;20230817;820000;;R;RESIDENCE;123;;;0;AT361033
C;090;4170021;3;20230821 01:09;123/SP98059;;;;;;;;;;;;;;;;;;
D;090;4170021;3;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;4170021;3;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;4170021;3;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;090;4170021;4;20230821 01:09;;1610;1;NETWORK PL;NORTH RYDE;2113;;;20230711;20230811;645000;;R;RESIDENCE;233;;;0;AT344639
C;090;4170021;4;20230821 01:09;233/SP98059;;;;;;;;;;;;;;;;;;
D;090;4170021;4;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;4170021;4;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;090;4193106;5;20230821 01:09;;4;40;ANTHONY RD;DENISTONE;2114;213;M;20230513;20230811;1540000;;R;RESIDENCE;4;;;0;AT346169
C;090;4193106;5;20230821 01:09;4/SP95857;;;;;;;;;;;;;;;;;;
D;090;4193106;5;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;4193106;5;20230821 01:09;V;;;;;;;;;;;;;;;;;;
D;090;4193106;5;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;090;4195379;6;20230821 01:09;;109;120;HERRING RD;MACQUARIE PARK;2113;66;M;20230704;20230815;628000;;R;RESIDENCE;11;;;0;AT355182
C;090;4195379;6;20230821 01:09;11/SP99179;;;;;;;;;;;;;;;;;;
D;090;4195379;6;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;4195379;6;20230821 01:09;V;;;;;;;;;;;;;;;;;;
D;090;4195379;6;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;090;4189627;7;20230821 01:09;;27;117;BOWDEN ST;MEADOWBANK;2114;100;M;20230524;20230815;760000;;R;RESIDENCE;27;;;0;AT352916
C;090;4189627;7;20230821 01:09;27/SP99037;;;;;;;;;;;;;;;;;;
D;090;4189627;7;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;4189627;7;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;4189627;7;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;090;861206;8;20230821 01:09;;3;20;BELMORE ST;RYDE;2112;;;20230704;20230815;633000;;R;RESIDENCE;3;;;0;AT353731
C;090;861206;8;20230821 01:09;3/SP8833;;;;;;;;;;;;;;;;;;
D;090;861206;8;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;861206;8;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;090;872006;9;20230821 01:09;;;12;FIFTH AVE;DENISTONE;2114;814.2;M;20230701;20230814;2400000;R2;R;RESIDENCE;;EG2;;0;AT349346
C;090;872006;9;20230821 01:09;3/563750;;;;;;;;;;;;;;;;;;
D;090;872006;9;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;872006;9;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;872006;9;20230821 01:09;V;;;;;;;;;;;;;;;;;;
D;090;872006;9;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;090;869643;10;20230821 01:09;;;30;DONOVAN ST;EASTWOOD;2122;461.6;M;20230620;20230811;2450000;R2;R;RESIDENCE;;EC2;;0;AT345306
C;090;869643;10;20230821 01:09;27/29986;;;;;;;;;;;;;;;;;;
D;090;869643;10;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;869643;10;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;090;875070;11;20230821 01:09;;2;1;HATTON ST;RYDE;2112;;;20230704;20230814;800000;;R;RESIDENCE;2;;;0;AT348874
C;090;875070;11;20230821 01:09;2/SP55882;;;;;;;;;;;;;;;;;;
D;090;875070;11;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;875070;11;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;090;867106;12;20230821 01:09;;;36 A;COXS RD;EAST RYDE;2113;270.4;M;20230519;20230817;1756150;R2;R;RESIDENCE;;EV2;;0;AT361397
C;090;867106;12;20230821 01:09;10/845287;;;;;;;;;;;;;;;;;;
D;090;867106;12;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;867106;12;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;867106;12;20230821 01:09;V;;;;;;;;;;;;;;;;;;
D;090;867106;12;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;090;891354;13;20230821 01:09;;13;22;TARANTO RD;MARSFIELD;2122;;;20230714;20230817;860000;;R;RESIDENCE;13;;;0;AT361219
C;090;891354;13;20230821 01:09;13/SP17341;;;;;;;;;;;;;;;;;;
D;090;891354;13;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;891354;13;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;891354;13;20230821 01:09;V;;;;;;;;;;;;;;;;;;
B;090;886055;14;20230821 01:09;;;296;PITTWATER RD;EAST RYDE;2113;1050;M;20230616;20230815;3200000;R2;R;RESIDENCE;;RED;;0;AT353618
C;090;886055;14;20230821 01:09;88/207469;;;;;;;;;;;;;;;;;;
D;090;886055;14;20230821 01:09;P;;;;;;;;;;;;;;;;;;
D;090;886055;14;20230821 01:09;P;;;;;;;;;;;;;;;;;;
